Date,Object,Price,Location,Category,Object Type,Material,Link
2019-01-20 00:00:00,"Sold  Jan 20, 2019 Rare ancient Near Eastern Glass/stone bead seal pendant , 300 bc .",19.15,United Kingdom,Near east,jewellery ,glass stone ,https://www.ebay.com/itm/Rare-ancient-Near-Eastern-Glass-stone-bead-seal-pendant-300-bc/254073370568?hash=item3b27f3f7c8%3Ag%3AZ1EAAOSwJp1cPeTe&LH_Auction=1
2019-02-13 00:00:00,"Sold  Feb 13, 2019 ancient solid ring bronze roman legionary artifact vintage rare amazing",0.99,Morocco,Roman,jewellery ,metal ,https://www.ebay.com/itm/ancient-solid-ring-bronze-roman-legionary-artifact-vintage-rare-amazing/382781233593?hash=item591f8a19b9%3Ag%3ASAwAAOSw6EpcNS5A&LH_Auction=1
2019-01-13 00:00:00,"Sold  Jan 13, 2019 *SC*FINE SCULPTURAL HEAD OF A RAM OR GOAT, ROMAN,  ca. 1st.-3rd. cent. AD!!",99.0,Denmark,Roman,?,,https://www.ebay.com/itm/SC-FINE-SCULPTURAL-HEAD-OF-A-RAM-OR-GOAT-ROMAN-ca-1st-3rd-cent-AD/332994877122?hash=item4d880a96c2%3Ag%3AbPEAAOSwn1Fbv7sg&LH_Auction=1
2019-01-09 00:00:00,"Sold  Jan 9, 2019 *SC*A NICE GREEK TERRACOTTA FIGURINE OF A SEATED GODESS, 6-5th cent. B.C.",59.0,United States,Greek,statue ,terracotta ,https://www.ebay.com/itm/SC-A-NICE-GREEK-TERRACOTTA-FIGURINE-OF-A-SEATED-GODESS-6-5th-cent-B-C/223304754767?hash=item33fe00264f%3Ag%3A4NUAAOSw7VtbzQk-&LH_Auction=1
2019-02-12 00:00:00,"Sold  Feb 12, 2019 Rare ancient Near Eastern lapiz lazou Seal Pendant, 300 bc",11.26,United Kingdom,Near east,jewellery ,,https://www.ebay.com/itm/Rare-ancient-Near-Eastern-lapiz-lazou-Seal-Pendant-300-bc/254112997951?hash=item3b2a50a23f%3Ag%3AByAAAOSwAdhcXCRt&LH_Auction=1
2018-12-29 00:00:00,"Sold  Dec 29, 2018 Large Outsanding Byzantine Bronze CROSS  circa 1300 AD (+374)",117.87,United Kingdom,Byzantine,religious ,metal ,https://www.ebay.com/itm/Large-Outsanding-Byzantine-Bronze-CROSS-circa-1300-AD-374/273622319311?hash=item3fb52940cf%3Ag%3AKhYAAOSwoylcHnkV&LH_Auction=1
2019-03-01 00:00:00,"Sold  Mar 1, 2019 Mint & Complete Ancient Roman Bronze Fibula. Rare Toga Arc Brooch, c 250-300 Ad.",19.2,United Kingdom,Roman,clothing ,metal ,https://www.ebay.com/itm/Mint-Complete-Ancient-Roman-Bronze-Fibula-Rare-Toga-Arc-Brooch-c-250-300-Ad/264204784750?hash=item3d83d5146e%3Ag%3AfB4AAOSw81lcbFmg&LH_Auction=1
2019-01-21 00:00:00,"Sold  Jan 21, 2019 25# Old Antique Yemeni Silver Necklace, Natural Undyed Chinese Coral Beads 350gr",332.0,Germany,Near east,jewellery ,metal ,https://www.ebay.com/itm/25-Old-Antique-Yemeni-Silver-Necklace-Natural-Undyed-Chinese-Coral-Beads-350gr/163482213594?hash=item26104c9cda%3Ag%3AXSUAAOSwmE9cONbQ&LH_Auction=1
2019-02-24 00:00:00,"Sold  Feb 24, 2019 Late Bronze Age sacral object",127.5,Cyprus,Bronze age,?,metal ,https://www.ebay.com/itm/Late-Bronze-Age-sacral-object/292966752889?hash=item44362de279%3Ag%3Ai1IAAOSwUDZcaS6g&LH_Auction=1
2019-01-16 00:00:00,"Sold  Jan 16, 2019 AUTHENTIC ANCIENT ROMAN ERA GLASS COSMETICS JAR / BOTTLE - L8",18.75,United Kingdom,Roman,vessel ,glass ,https://www.ebay.com/itm/AUTHENTIC-ANCIENT-ROMAN-ERA-GLASS-COSMETICS-JAR-BOTTLE-L8/254053223671?hash=item3b26c08cf7%3Ag%3AbroAAOSwoPpcL4WJ&LH_Auction=1
2018-12-30 00:00:00,"Sold  Dec 30, 2018 Ancient bronze Byzantine hair pin.  Heavy green patina.  Great condition.  ",10.0,,Byzantine,clothing ,metal ,
2019-02-27 00:00:00,"Sold  Feb 27, 2019 PERFECT!!! ANCIENT IRON KEY ROMAN 100-300 AD",17.99,United Kingdom,Roman,household ,metal ,https://www.ebay.com/itm/PERFECT-ANCIENT-IRON-KEY-ROMAN-100-300-AD/323702940646?hash=item4b5e32e3e6%3Ag%3A2VAAAOSwAWNcYwXN&LH_Auction=1
2018-12-30 00:00:00,"Sold  Dec 30, 2018 GREAT BATTLE AX SHAFT HOLE AXE 89mms STONE AGE NEOLITHIC 4th.-3rd MILLENNIUM BC",124.0,Germany,Pre-historic,weapon tool ,stone ,https://www.ebay.com/itm/GREAT-BATTLE-AX-SHAFT-HOLE-AXE-89mms-STONE-AGE-NEOLITHIC-4th-3rd-MILLENNIUM-BC/362516369369?hash=item5467a8cfd9%3Ag%3AU7kAAOSwWI5cH-fe&LH_Auction=1
2019-02-02 00:00:00,"Sold  Feb 2, 2019 VERY RARE LARGE ANCIENT ROMAN GREEN & BLUE GLASS BOWL 1st Century A.D. (2)",151.08,United Kingdom,Roman,weapon vessel ,glass ,https://www.ebay.com/itm/VERY-RARE-LARGE-ANCIENT-ROMAN-GREEN-BLUE-GLASS-BOWL-1st-Century-A-D-2/312448937906?hash=item48bf686fb2%3Ag%3AsFoAAOSw66JcT08H&LH_Auction=1
2019-01-06 00:00:00,"Sold  Jan 6, 2019 Ancient Roman Coin Probus",0.99,United Kingdom,Roman,coin,,https://www.ebay.com/itm/Ancient-Roman-Coin-Probus/273632694403?hash=item3fb5c79083%3Ag%3A7WQAAOSwBPRcMTT5&LH_Auction=1
2018-12-14 00:00:00,"Sold  Dec 14, 2018 AUTHENTIC ANCIENT CHINESE MING DYNASTY CELADON PORCELAIN BOWL - T314",25.03,United Kingdom,China,weapon vessel ,,https://www.ebay.com/itm/AUTHENTIC-ANCIENT-CHINESE-MING-DYNASTY-CELADON-PORCELAIN-BOWL-T314/254005931586?hash=item3b23eeee42%3Ag%3AfIQAAOSwcqxcAXDg&LH_Auction=1
2019-01-14 00:00:00,"Sold  Jan 14, 2019 Shabti Egyptian Ushabti  Hieroglyphic Ancient Late Period Hieroglyphics Glazed",8.0,Canada,Egyptian,statue text ,glass ,https://www.ebay.com/itm/Shabti-Egyptian-Ushabti-Hieroglyphic-Ancient-Late-Period-Hieroglyphics-Glazed/223310761991?hash=item33fe5bd007%3Ag%3AQQoAAOSwlkpcLxxm&LH_Auction=1
2018-12-28 00:00:00,"Sold  Dec 28, 2018 Roman Bronze Drinking Cup with Handle",17.99,,Roman,vessel ,metal ,
2018-12-17 00:00:00,"Sold  Dec 17, 2018 1 Ancient Neolithic Rock Crystal Ear Plug, Stone Age, VERY RARE !!",0.99,Germany,Pre-historic,jewellery tool ,stone ,https://www.ebay.com/itm/1-Ancient-Neolithic-Rock-Crystal-Ear-Plug-Stone-Age-VERY-RARE/143049185661?hash=item214e65597d%3Ag%3AelAAAOSwLeFcERNX&LH_Auction=1
2019-03-01 00:00:00,"Sold  Mar 1, 2019 EGYPTIAN FAIENCE AMULET STATUE LATE PERIOD, 26TH-30TH DYNASTY, 688-343 B.C",66.22,Cyprus,Egyptian,statue,glass ,https://www.ebay.com/itm/EGYPTIAN-FAIENCE-AMULET-STATUE-LATE-PERIOD-26TH-30TH-DYNASTY-688-343-B-C/392244818140?hash=item5b539cf0dc%3Ag%3AvvAAAOSwH6lcbwAL&LH_Auction=1
2019-01-28 00:00:00,"Sold  Jan 28, 2019 Rare ancient Egyptian blue faience bird amulet , 300 bc",7.28,United Kingdom,Egyptian,jewellery ,glass ,https://www.ebay.com/itm/Rare-ancient-Egyptian-blue-faience-bird-amulet-300-bc/264159086168?hash=item3d811bc658%3Ag%3AWlwAAOSwtINcSGQr&LH_Auction=1
2019-02-06 00:00:00,"Sold  Feb 6, 2019 5 Ancient Roman Yellow Larger Glass Beads Estimated 100 BC - 600 AD Artifacts",9.95,United States,Roman,jewellery ,glass ,https://www.ebay.com/itm/5-Ancient-Roman-Yellow-Larger-Glass-Beads-Estimated-100-BC-600-AD-Artifacts/273679223861?hash=item3fb88d8c35%3Ag%3AWK0AAOSwFAtb4xDz&LH_Auction=1
2018-12-29 00:00:00,"Sold  Dec 29, 2018 Ancient Viking money - silver ingots № 491/6.",29.99,,Viking,coin ,metal ,
2019-02-07 00:00:00,"Sold  Feb 7, 2019 Rare Antique Ancient Egyptian Statue Architect Imhotep open payrus 2687-2668BC",51.0,Egypt,Egyptian,statue,,https://www.ebay.com/itm/Rare-Antique-Ancient-Egyptian-Statue-Architect-Imhotep-open-payrus-2687-2668BC/333046978891?hash=item4d8b25994b%3Ag%3Asc4AAOSwhBxcUnDH&LH_Auction=1
2019-01-11 00:00:00,"Sold  Jan 11, 2019 RARE TYPE LARGE ROMAN PERIOD IRON HORSE SHOE, WELL PRESERVED!!!",9.99,Norway,Roman,clothing ,metal ,https://www.ebay.com/itm/RARE-TYPE-LARGE-ROMAN-PERIOD-IRON-HORSE-SHOE-WELL-PRESERVED/323638325959?hash=item4b5a58f2c7%3Ag%3AbZcAAOSwHOZcKVdm&LH_Auction=1
2019-02-09 00:00:00,"Sold  Feb 9, 2019 BEAUTIFUL ANCIENT EGYPTIAN BLUE AMULET 300 BC (1)",11.26,United Kingdom,Egyptian,jewellery ,,https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-EGYPTIAN-BLUE-AMULET-300-BC-1/312459742094?hash=item48c00d4b8e%3Ag%3AJRgAAOSwJtJcWD3M&LH_Auction=1
2019-03-02 00:00:00,"Sold  Mar 2, 2019 RARE HUGE PHOENICIAN FACE PENDANT 300BC SUPER QUALITY (2)",16.89,United Kingdom,Near east,jewellery ,,https://www.ebay.com/itm/RARE-HUGE-PHOENICIAN-FACE-PENDANT-300BC-SUPER-QUALITY-2/312501733612?hash=item48c28e08ec%3Ag%3AJ2UAAOSwaCVcdAWp&LH_Auction=1
2019-01-02 00:00:00,"Sold  Jan 2, 2019 EXTREMELY RARE MUSEUM QUALITY ISLAMIC PERIOD AGATE SILVER RING 500 AD # SH554",11.5,Thailand,Islamic,jewellery ,stone metal ,https://www.ebay.com/itm/EXTREMELY-RARE-MUSEUM-QUALITY-ISLAMIC-PERIOD-AGATE-SILVER-RING-500-AD-SH554/163452626112?hash=item260e8924c0%3Ag%3AyasAAOSwmkpZ8e3u&LH_Auction=1
2019-02-17 00:00:00,"Sold  Feb 17, 2019 2861	A pair ancient Byzantine silver gilded earrings whit a red glass",9.93,United Kingdom,Byzantine,jewellery ,glass metal ,https://www.ebay.com/itm/2861-A-pair-ancient-Byzantine-silver-gilded-earrings-whit-a-red-glass/173780197962?hash=item28761b624a%3Ag%3AmGgAAOSwakJcWktF&LH_Auction=1
2019-01-16 00:00:00,"Sold  Jan 16, 2019  ** EXTRAORDINARY ** Ancient Byzantine bronze ring   ** CROSS IN WREATH **",110.5,,Byzantine,jewellery religious ,metal ,
2019-01-09 00:00:00,"Sold  Jan 9, 2019 Lot 2 Roman,Byzantine, medieval bronze rings",11.61,Greece,Byzantine,jewellery ,metal ,https://www.ebay.com/itm/Lot-2-Roman-Byzantine-medieval-bronze-rings/173719832367?hash=item287282472f%3Ag%3AUOIAAOSwZ8pcLNVL&LH_Auction=1
2019-01-25 00:00:00,"Sold  Jan 25, 2019 Stunning Unique Ancient Roman Silver ring Senatorial Legionary III Italica",16.5,Bulgaria,Roman,jewellery ,metal ,https://www.ebay.com/itm/Stunning-Unique-Ancient-Roman-Silver-ring-Senatorial-Legionary-III-Italica/183642566038?hash=item2ac1f32d96%3Ag%3AdSwAAOSw3-9cQifB&LH_Auction=1
2018-12-07 00:00:00,"Sold  Dec 7, 2018 Аncient iron arrowheads Vikings, Kievan Rus 10-13 AD № 472/5.",19.99,,Viking,weapon ,metal ,
2019-01-16 00:00:00,"Sold  Jan 16, 2019 Rare Ancient Egyptian Faience Shabti  (945-715 BC.)",54.3,United Kingdom,Egyptian,statue ,glass ,https://www.ebay.com/itm/Rare-Ancient-Egyptian-Faience-Shabti-945-715-BC/173730816529?hash=item287329e211%3Ag%3AVQ8AAOSw2ptb9SRv&LH_Auction=1
2018-12-21 00:00:00,"Sold  Dec 21, 2018 Rare Ancient Egyptian Green Horus (c.2400-2300)",45.03,United Kingdom,Egyptian,?,,https://www.ebay.com/itm/Rare-Ancient-Egyptian-Green-Horus-c-2400-2300/173692076948?hash=item2870dac394%3Ag%3Ako8AAOSwylhb3N6A&LH_Auction=1
2019-02-24 00:00:00,"Sold  Feb 24, 2019 Rare! 3 Genuine Ancient Greek Glass Beads Macedonia Antuque #5",0.99,Bulgaria,Greek,weapon jewellery ,glass ,https://www.ebay.com/itm/Rare-3-Genuine-Ancient-Greek-Glass-Beads-Macedonia-Antuque-5/333080142029?hash=item4d8d1fa0cd%3Ag%3ASaIAAOSwOylcYRMo&LH_Auction=1
2019-02-12 00:00:00,"Sold  Feb 12, 2019 Rare ancient Near Eastern bronze lapiz lazou Seal Ring , 300 bc",11.26,United Kingdom,Near east,jewellery ,metal ,https://www.ebay.com/itm/Rare-ancient-Near-Eastern-bronze-lapiz-lazou-Seal-Ring-300-bc/264184835607?hash=item3d82a4ae17%3Ag%3AFqcAAOSwmuFcXDE5&LH_Auction=1
2019-02-24 00:00:00,"Sold  Feb 24, 2019 Rare! 3 Genuine Ancient Greek Glass Beads Macedonia Antuque #6",0.99,Bulgaria,Greek,weapon jewellery ,glass ,https://www.ebay.com/itm/Rare-3-Genuine-Ancient-Greek-Glass-Beads-Macedonia-Antuque-6/333080141908?hash=item4d8d1fa054%3Ag%3A3l4AAOSw7ttcYRPA&LH_Auction=1
2019-02-19 00:00:00,"Sold  Feb 19, 2019 SCARCE ANCIENT EGYPTIAN BRONZE TAWARET STATUETTE",6.62,United Kingdom,Egyptian,statuevessel ,metal ,https://www.ebay.com/itm/SCARCE-ANCIENT-EGYPTIAN-BRONZE-TAWARET-STATUETTE/153375362117?hash=item23b5e24c45%3Ag%3A%7E58AAOSwo3xcYsw4&LH_Auction=1
2019-02-07 00:00:00,"Sold  Feb 7, 2019 Rare Antique Ancient Egyptian Key life Goddess Hathor Hatshpst Scarab1507-1458BC",61.0,Egypt,Egyptian,jewellery household ,,https://www.ebay.com/itm/Rare-Antique-Ancient-Egyptian-Key-life-Goddess-Hathor-Hatshpst-Scarab1507-1458BC/333046992827?hash=item4d8b25cfbb%3Ag%3AFnUAAOSw6X1cUpXH&LH_Auction=1
2019-02-10 00:00:00,"Sold  Feb 10, 2019 Fantastic Large (58cm) Antique Carved Wooden Figure of an Egyptian Mummy",44.76,United Kingdom,Egyptian,statue ,,https://www.ebay.com/itm/Fantastic-Large-58cm-Antique-Carved-Wooden-Figure-of-an-Egyptian-Mummy/352582826964?hash=item521792fbd4%3Ag%3AsD0AAOSw%7E2VcUuJq&LH_Auction=1
2019-01-13 00:00:00,"Sold  Jan 13, 2019 A350. Roman style small bronze figurine. Eagle",14.99,United Kingdom,Roman,statue ,metal ,https://www.ebay.com/itm/A350-Roman-style-small-bronze-figurine-Eagle/333000028678?hash=item4d88593206%3Ag%3A-VkAAOSwpYxb8a11&LH_Auction=1
2019-01-30 00:00:00,"Sold  Jan 30, 2019 Ancient Roman 10-1 BC Mosaic multi color bead 8gr Very rare intact,",9.99,Bahrain,Roman,jewellery household ,,https://www.ebay.com/itm/Ancient-Roman-10-1-BC-Mosaic-multi-color-bead-8gr-Very-rare-intact/254091843719?hash=item3b290dd887%3Ag%3Abg8AAOSwkDtcSK64&LH_Auction=1
2019-02-03 00:00:00,"Sold  Feb 3, 2019 Bronze Age pin with bird",100.99,United Kingdom,Bronze age,clothing ,metal ,https://www.ebay.com/itm/Bronze-Age-pin-with-bird/303042844918?hash=item468ec2d8f6%3Ag%3AQ60AAOSwwfFcTh-5&LH_Auction=1
2019-02-23 00:00:00,"Sold  Feb 23, 2019 VERY RARE PHOENICIAN GLASS BIRD BEAD 300BC SUPER QUALITY (11)",13.64,Cyprus,Near east,jewellery ,glass ,https://www.ebay.com/itm/VERY-RARE-PHOENICIAN-GLASS-BIRD-BEAD-300BC-SUPER-QUALITY-11/312483212680?hash=item48c1736d88%3Ag%3AAO8AAOSwRaFcYa%7EC&LH_Auction=1
2019-01-27 00:00:00,"Sold  Jan 27, 2019 SUPERB ROMAN LEGIONARY ARCHAIC BRONZE TOOL FOR REMOVING ARROWS- RARE",26.49,,Roman,tool,metal ,
2019-02-05 00:00:00,"Sold  Feb 5, 2019 LOVELY ANTIQUE ISLAMIC SILVER RING WITH BLUE STONE INSET AND BIRD DETAIL",35.76,United Kingdom,Islamic,jewellery ,stone metal ,https://www.ebay.com/itm/LOVELY-ANTIQUE-ISLAMIC-SILVER-RING-WITH-BLUE-STONE-INSET-AND-BIRD-DETAIL/153356694810?hash=item23b4c5751a%3Ag%3Ah1wAAOSwhrpcUDoe&LH_Auction=1
2018-12-14 00:00:00,"Sold  Dec 14, 2018 Rare Ancient Egyptian Antique (3) Beautiful Amulets Sons Of Horus Egypt Stone BC",65.0,Egypt,Egyptian,jewellery ,stone ,https://www.ebay.com/itm/Rare-Ancient-Egyptian-Antique-3-Beautiful-Amulets-Sons-Of-Horus-Egypt-Stone-BC/254022433472?hash=item3b24eabac0%3Ag%3AnOsAAOSw3npb9cpJ&LH_Auction=1
2019-01-06 00:00:00,"Sold  Jan 6, 2019 VERY RARE- CIRCA 1500-332BC ANCIENT EGYPTIAN TAWERET GODESS OF CHILDBIRTH AMULET",43.7,United Kingdom,Egyptian,jewellery ,,https://www.ebay.com/itm/VERY-RARE-CIRCA-1500-332BC-ANCIENT-EGYPTIAN-TAWERET-GODESS-OF-CHILDBIRTH-AMULET/223304674786?hash=item33fdfeede2%3Ag%3AcS8AAOSw6jJcKANh&LH_Auction=1
2018-12-04 00:00:00,"Sold  Dec 4, 2018 Pre-Columbian Small Figure of a Pottery Vessel 2 X 1-1/4 inches",22.5,United States,America,vessel,,https://www.ebay.com/itm/Pre-Columbian-Small-Figure-of-a-Pottery-Vessel-2-X-1-1-4-inches/292834856124?hash=item442e514cbc%3Ag%3AIJgAAOSwUMBb%7EGNb&LH_Auction=1
2018-12-08 00:00:00,"Sold  Dec 8, 2018 RARE ANCIENT VIKING BRONZE LARGE ARROW HEAD 9-10th CENTURY AD (3)",5.56,United Kingdom,Viking,weapon ,metal ,https://www.ebay.com/itm/RARE-ANCIENT-VIKING-BRONZE-LARGE-ARROW-HEAD-9-10th-CENTURY-AD-3/312352662799?hash=item48b9ab650f%3Ag%3AEj0AAOSwX-pcBTj5&LH_Auction=1
2019-02-10 00:00:00,"Sold  Feb 10, 2019 extremely ancient old ring bronze legionary roman ring bronze rare type",10.99,Morocco,Roman,jewellery ,metal ,https://www.ebay.com/itm/extremely-ancient-old-ring-bronze-legionary-roman-ring-bronze-rare-type/153363955665?hash=item23b5343fd1%3Ag%3Aa9YAAOSw%7E5dcQ5xL&LH_Auction=1
2018-12-08 00:00:00,"Sold  Dec 8, 2018 RARE HUGE PHOENICIAN FACE PENDANT 300BC SUPER QUALITY (2)",8.03,United Kingdom,Near east,jewellery ,,https://www.ebay.com/itm/RARE-HUGE-PHOENICIAN-FACE-PENDANT-300BC-SUPER-QUALITY-2/312352629730?hash=item48b9aae3e2%3Ag%3Ag2sAAOSwKM1cBTL6&LH_Auction=1
2019-01-13 00:00:00,"Sold  Jan 13, 2019 Egyptian Scarab Bead w/ Hieroglyphics Collection Lot Beads Age Material Unknown",20.5,,Egyptian,jewellery text ,,
2018-12-22 00:00:00,"Sold  Dec 22, 2018 VERY RARE PHOENICIAN MOSAIC DECORATIVE GLASS BOTTLE 300 BC (2)",25.16,Cyprus,Near east,vessel household ,glass ,https://www.ebay.com/itm/VERY-RARE-PHOENICIAN-MOSAIC-DECORATIVE-GLASS-BOTTLE-300-BC-2/312383980810?hash=item48bb89450a%3Ag%3A-34AAOSwg05cF-PD&LH_Auction=1
2019-02-25 00:00:00,"Sold  Feb 25, 2019 Antique Roman Clay Pottery Pitcher Jug, Almost 2000 Years Old, Circa 100 A.D.",32.99,Bosnia and Herzegovina,Roman,vessel ,terracotta ,https://www.ebay.com/itm/Antique-Roman-Clay-Pottery-Pitcher-Jug-Almost-2000-Years-Old-Circa-100-A-D/223401826977?hash=item3403c95aa1%3Ag%3Ax7cAAOSw-sNcazqv&LH_Auction=1
2019-02-20 00:00:00,"Sold  Feb 20, 2019  VERY RARE ROMAN GREEN GLASS BEADS NECKLACE CIRCA 100 BC-AD",21.19,Cyprus,Roman,jewellery ,glass ,https://www.ebay.com/itm/VERY-RARE-ROMAN-GREEN-GLASS-BEADS-NECKLACE-CIRCA-100-BC-AD/202596202642?hash=item2f2bacb892%3Ag%3AXc4AAOSwGrVcZDNd&LH_Auction=1
2019-01-14 00:00:00,"Sold  Jan 14, 2019 NICE ROMAN SWALLOWTAIL TANGED IRON ARROW HEAD POINT+++TOP CONDITION+++",19.99,Norway,Roman,weapon ,metal ,https://www.ebay.com/itm/NICE-ROMAN-SWALLOWTAIL-TANGED-IRON-ARROW-HEAD-POINT-TOP-CONDITION/323639700898?hash=item4b5a6deda2%3Ag%3AWIEAAOSw1qhcM9u7&LH_Auction=1
2019-03-02 00:00:00,"Sold  Mar 2, 2019 Rare Ancient Antique Ring Roman Silver Stunning Artifact Rare Type with Stone",4.25,Morocco,Roman,jewellery ,stone metal ,https://www.ebay.com/itm/Rare-Ancient-Antique-Ring-Roman-Silver-Stunning-Artifact-Rare-Type-with-Stone/173804069718?hash=item287787a356%3Ag%3A-CEAAOSweTlcbbVy&LH_Auction=1
2019-03-02 00:00:00,"Sold  Mar 2, 2019 Ancient Egyptian Blue Cat 2800 BC -2750 BC",56.95,United Kingdom,Egyptian,?,,https://www.ebay.com/itm/Ancient-Egyptian-Blue-Cat-2800-BC-2750-BC/173808990504?hash=item2877d2b928%3Ag%3AG3cAAOSwVVlccZZN&LH_Auction=1
2019-01-06 00:00:00,"Sold  Jan 6, 2019 Funerary Ancient Egyptian Faience Ushabti-Shabti-Statue Figure, Circa 600-300 BC",20.0,Canada,Egyptian,statue,glass ,https://www.ebay.com/itm/Funerary-Ancient-Egyptian-Faience-Ushabti-Shabti-Statue-Figure-Circa-600-300-BC/163460170151?hash=item260efc41a7%3Ag%3AwtwAAOSwcDdb%7EuZY&LH_Auction=1
2018-12-21 00:00:00,"Sold  Dec 21, 2018 INTACT-UNDATED EGYPTIAN STONE STATUE OF GODDESS ANUBIS",49.35,,Egyptian,statue,stone ,
2019-02-19 00:00:00,"Sold  Feb 19, 2019 ANCIENT PHOENICIAN SILVER DIDRACHM BEE AND STAGS",121.84,United Kingdom,Near east,?,metal ,https://www.ebay.com/itm/ANCIENT-PHOENICIAN-SILVER-DIDRACHM-BEE-AND-STAGS/153375465540?hash=item23b5e3e044%3Ag%3AqzEAAOSwdU1cYuA%7E&LH_Auction=1
2018-12-19 00:00:00,"Sold  Dec 19, 2018 AUTHENTIC MEDIEVAL VIKING BRONZE PENANNULAR OMEGA BROOCH - H664",26.49,United Kingdom,Viking,clothing ,metal ,https://www.ebay.com/itm/AUTHENTIC-MEDIEVAL-VIKING-BRONZE-PENANNULAR-OMEGA-BROOCH-H664/254015985517?hash=item3b2488576d%3Ag%3AFtAAAOSwOVlcCmm7&LH_Auction=1
2019-01-16 00:00:00,"Sold  Jan 16, 2019 CIRCA 1264 BC ANCIENT EGYPTIAN Funerary BOAT W/HIEROGLYPHS ANUBIS -Sons Of HORUS",180.0,Egypt,Egyptian,text ,,https://www.ebay.com/itm/CIRCA-1264-BC-ANCIENT-EGYPTIAN-Funerary-BOAT-W-HIEROGLYPHS-ANUBIS-Sons-Of-HORUS/254074489551?hash=item3b28050acf%3Ag%3Aqy8AAOSwRbpcNR-k&LH_Auction=1
2018-12-29 00:00:00,"Sold  Dec 29, 2018 EXTREMELY RARE ANCIENTN ROMAN BRONZE PLAQUE VERY INTEREST.15,8 GR.40 MM",6.14,United Kingdom,Roman,statue ,metal ,https://www.ebay.com/itm/EXTREMELY-RARE-ANCIENTN-ROMAN-BRONZE-PLAQUE-VERY-INTEREST-15-8-GR-40-MM/254030480926?hash=item3b2565861e%3Ag%3AN7sAAOSwh7tcGK6v&LH_Auction=1
2018-12-19 00:00:00,"Sold  Dec 19, 2018 Ancient Egyptian Faience Canopic Jar With Hieroglyphs and Pharaoh Head on Top",41.05,United States,Egyptian,text vessel ,glass ,https://www.ebay.com/itm/Ancient-Egyptian-Faience-Canopic-Jar-With-Hieroglyphs-and-Pharaoh-Head-on-Top/392192327653?hash=item5b507bffe5%3Ag%3AhlQAAOSw%7ExtcEXSi&LH_Auction=1
2019-01-23 00:00:00,"Sold  Jan 23, 2019 AUTHENTIC ANCIENT  ROMAN JUDEAN TERRACOTTA DECORATED OIL LAMP - L52",34.43,United Kingdom,Roman,vessel ,terracotta ,https://www.ebay.com/itm/AUTHENTIC-ANCIENT-ROMAN-JUDEAN-TERRACOTTA-DECORATED-OIL-LAMP-L52/254064928732?hash=item3b277327dc%3Ag%3Ai8IAAOSw2%7ENcOKp8&LH_Auction=1
2018-12-09 00:00:00,"Sold  Dec 9, 2018 BEAUTIFUL ANCIENT EGYPTIAN STONE SARCOPHAGUS W/ HEIROGLYPHS",427.63,,Egyptian,?,stone ,
2018-12-05 00:00:00,"Sold  Dec 5, 2018 Ancient Viking Norse SILVER Hammer Thor's Axe amulet PENDANT Inscribed symbols",10.5,,Viking,weapon jewellery tool text ,metal ,
2019-01-11 00:00:00,"Sold  Jan 11, 2019 AUTHENTIC ANCIENT PERSIAN / GREEK ERA BRONZE ARROW - H895",11.26,United Kingdom,Near east,weapon ,metal ,https://www.ebay.com/itm/AUTHENTIC-ANCIENT-PERSIAN-GREEK-ERA-BRONZE-ARROW-H895/254053017771?hash=item3b26bd68ab%3Ag%3AIskAAOSwgotcL1gE&LH_Auction=1
2019-01-27 00:00:00,"Sold  Jan 27, 2019 INTACT EGYPTIAN GLAZE SCARAB SEAL PENDANT CIRCA 700-500 BC",29.14,Cyprus,Egyptian,jewellery ,,https://www.ebay.com/itm/INTACT-EGYPTIAN-GLAZE-SCARAB-SEAL-PENDANT-CIRCA-700-500-BC/392219882482?hash=item5b522073f2%3Ag%3AfDoAAOSw%7ExtcRLel&LH_Auction=1
2018-12-22 00:00:00,"Sold  Dec 22, 2018 4 Ancient Roman Carnelian Beads, Romans VERY RARE!  TOP!",7.5,United Kingdom,Roman,jewellery ,stone ,https://www.ebay.com/itm/4-Ancient-Roman-Carnelian-Beads-Romans-VERY-RARE-TOP/143055472213?hash=item214ec54655%3Ag%3AApUAAOSwT2BcF9DO&LH_Auction=1
2018-12-13 00:00:00,"Sold  Dec 13, 2018 Roman Silver Rare Beautiful King Animal Slaughter seal Old Ring   # 7E",42.0,Thailand,Roman,jewellery ,metal ,https://www.ebay.com/itm/Roman-Silver-Rare-Beautiful-King-Animal-Slaughter-seal-Old-Ring-7E/273601219392?hash=item3fb3e74b40%3Ag%3A9ngAAOSwC%7E9cDBNl&LH_Auction=1
2019-02-16 00:00:00,"Sold  Feb 16, 2019 VERY INTEREST ANTIQUE VINTAGE MEDIEVAL CHINESE SILVER RING 17,8g 45,1m",23.14,United Kingdom,China,jewellery ,metal ,https://www.ebay.com/itm/VERY-INTEREST-ANTIQUE-VINTAGE-MEDIEVAL-CHINESE-SILVER-RING-17-8g-45-1m/312450270038?hash=item48bf7cc356%3Ag%3ALzwAAOSwiwZcCqv5&LH_Auction=1
