Object,Price,Figure
"Sold  Nov 25, 2018 VERY RARE ANCIENT ROMAN PERIOD BUST PENDANT 2nd-3rd Cent AD (2)",$20.52,9937.jpg
"Sold  Nov 25, 2018 VERY OLD RARE UNIQUE CARNELIAN STONE AMULET WITH KING INTAGLIO      # 6m",$20.50,760.jpg
"Sold  Nov 25, 2018  RARE NEAR EASTERN INDUS VALLEY FERTILITY TERRACOTTA IDOL STATUE CIRCA 500 BC",$44.88,1582.jpg
"Sold  Nov 25, 2018 VERY RARE LARGE ANCIENT ROMAN CLEAR GLASS VESSEL 1st Century A.D. (7)",$66.68,3835.jpg
"Sold  Nov 25, 2018 Roman Bronze Hand-Phallic Amulet Pendant",$17.99,9261.jpg
"Sold  Nov 25, 2018 SILVER RARE OLD KING WONDERFUL LOVELY COIN     # 6m",$36.00,2635.jpg
"Sold  Nov 25, 2018 RARE HUGE PHOENICIAN VASE PENDANT 300BC SUPER QUALITY (2)",$27.57,11917.jpg
"Sold  Nov 25, 2018 Glass Grand Tour intaglio cameo roman paste gem seal james tassie Neoclassical",$49.99,7405.jpg
"Sold  Nov 25, 2018 3406	Ancient Roman bronze door-lock bolt",$4.53,5914.jpg
"Sold  Nov 25, 2018 ROMAN ANCIENT BRONZE BUST APPLIQUE- 200-400 AD (2)",$28.21,12340.jpg
"Sold  Nov 25, 2018 3364	Ancient Byzantine bronze crussifix,enculpion",$4.10,655.jpg
"Sold  Nov 25, 2018 ROMAN RARE OLD ROCK CRYSTAL STONE WITH KING FACE & BIRD AMULET    # 6m",$33.99,6593.jpg
"Sold  Nov 25, 2018 3317	Ancient Roman terracotta oil-lamp",$52.57,8767.jpg
"Sold  Nov 25, 2018 ROMAN BRONZE LOCK BOLT FOR UNLOCKING CIRCA 100-300 AD",$1.27,7649.jpg
"Sold  Nov 25, 2018 3293	Ancient Roman bronze thimble",$10.90,10577.jpg
"Sold  Nov 25, 2018 3274	Ancient Byzantine bronze fibula with a cross",$5.45,4937.jpg
"Sold  Nov 25, 2018 VERY RARE LARGE ANCIENT ROMAN BLUE GLASS VESSEL 1st Century A.D. (7)",$27.76,7000.jpg
"Sold  Nov 25, 2018 3271	Ancient Byzantine bronze buckle with enamel",$53.85,5333.jpg
"Sold  Nov 25, 2018 VERY RARE ANCIENT NEAR EASTERN BLACK OVAL SEAL 300 BC (2)",$17.31,7682.jpg
"Sold  Nov 25, 2018 ANCIENT GARNET STONE ROMAN 22K KARAT GOLD LOVELY RING     # 6m",$143.50,1348.jpg
"Sold  Nov 25, 2018 ANCIENT VERY RARE ROMAN PERIOD DECORATED TOGA DRESS PIN 2nd-3rd Cent AD (2)",$26.93,9047.jpg
"Sold  Nov 25, 2018 3266	Ancient Celtic bronze ritual bell,ringing",$1.27,12679.jpg
"Sold  Nov 25, 2018 Set of 31 bronze roman and medieval rings. Artifacts.",$0.99,911.jpg
"Sold  Nov 25, 2018 3264	Lot of 5 ancient Roman terracotta vertebra spindles",$16.03,175.jpg
"Sold  Nov 25, 2018 RARE ANCIENT LAPIZ LAZULI NECKLACE WITH HUGE BEADS 300 B.C (2)",$39.75,10925.jpg
"Sold  Nov 25, 2018  VINTAGE MASSIVE EGYPTIAN GLAZED RING WITH A FROG ON THE TOP",$13.03,10863.jpg
"Sold  Nov 25, 2018 Fantastic Rare Ancient Roman Bronze Phallus Pendant Amulet 1st-3rd Century AD",$51.29,10352.jpg
"Sold  Nov 25, 2018 INDUS VALLEY VOTIVE BULL, RARE ANCIENT ARTIFACT, 3rd Millennium BC (2)",$71.81,9645.jpg
"Sold  Nov 25, 2018 3255	Ancient Roman bronze interesting applique / mount / attachable.",$28.21,7696.jpg
"Sold  Nov 25, 2018 ROMAN ANCIENT CARNELIAN KING SEAL INTAGLIO STONE     # 6m",$13.50,9441.jpg
"Sold  Nov 25, 2018 3203	Ancient Roman bronze fibula type ""Dolphin "" 2 - 3 century AD.",$4.36,8654.jpg
"Sold  Nov 25, 2018 VERY RARE PHOENICIAN GLASS BIRD BEAD 300BC SUPER QUALITY (3)",$8.33,2310.jpg
"Sold  Nov 25, 2018 Ancient Unique Fantastic Roman Bronze Ring  1st - 3rd century AD",$74.37,6440.jpg
"Sold  Nov 25, 2018 3202	Ancient Roman bronze fibula 2-3 century AD",$6.22,9060.jpg
"Sold  Nov 25, 2018 3201	Ancient Roman bronze fibula 4 century AD",$12.45,412.jpg
"Sold  Nov 25, 2018 3195	Late Medieval bronze buckle whit a decoration",$8.59,10056.jpg
"Sold  Nov 25, 2018 RARE ROMAN BRONZE OPEN WORK FIBULA , FOUR AX CONNECTED CIRCA 300 AD",$13.46,5346.jpg
"Sold  Nov 25, 2018 BEAUTIFUL SILVER INTAGLIO SEAL STONE BUST RING (3)",$23.08,6236.jpg
"Sold  Nov 25, 2018 ANCIENT VERY RARE ROMAN PERIOD DECORATED TOGA DRESS PIN 2nd-3rd Cent AD (3)",$8.98,2137.jpg
"Sold  Nov 25, 2018 3144	Ancient Roman bronze fibula 4 century.",$28.21,3104.jpg
"Sold  Nov 25, 2018 Mould for oil lamps, gypsum, palm tree type, Late Roman, 4th to 5th Century A.D.",$41.03,9751.jpg
"Sold  Nov 25, 2018 ROMAN OLD BEAUTIFUL CARVED STONE UNIQUE ANIMAL AMULET    # 6m",$12.50,6058.jpg
"Sold  Nov 25, 2018 VERY RARE LARGE ANCIENT ROMAN CLEAR GLASS VESSEL 1st Century A.D. (8)",$20.52,6902.jpg
"Sold  Nov 25, 2018 Pair of dice, bone, game, play, gamble, Roman Imperial, 1st to 4th century A.D.",$65.39,11612.jpg
"Sold  Nov 25, 2018  CIRCA 1180-700 BC SYRO HITITE TOW HEADED TERRACOTTA IDOL STATUE",$38.47,8963.jpg
"Sold  Nov 25, 2018 VERY RARE PHOENICIAN LOOPED PENDANT WITH FACES 300BC SUPER QUALITY (2)",$28.21,1964.jpg
"Sold  Nov 25, 2018 Brick, tile, Legion, LEG XV, Military, Roman Imperial, 1st - 4th Century AD",$350.05,10544.jpg
"Sold  Nov 25, 2018 VERY RARE LARGE PHOENICIAN GLASS FISH 300BC SUPER QUALITY (4)",$43.60,5107.jpg
"Sold  Nov 25, 2018 VERY OLD WONDERFUL CARNELIAN STONE & ANCIENT GLASS NECKLACE    # 6m",$17.50,2485.jpg
"Sold  Nov 25, 2018 Tweezers, Bronze, Forceps, Medical, Roman Imperial, 1st to 2nd Century AD",$10.90,9468.jpg
"Sold  Nov 25, 2018 Glass Grand Tour intaglio roman etruscan gem seal Georgian james tassie",$107.50,8271.jpg
"Sold  Nov 25, 2018 LOVELY 2 ANCIENT ROCK CRYSTAL STONE LION & WILD ANIMAL BEADS    # 6m",$10.50,6888.jpg
"Sold  Nov 25, 2018 RARE LAPIS LAZULI GAMING DICE  (1)",$10.90,9207.jpg
"Sold  Nov 25, 2018  ROMAN GREEK  SILVER PENDANT GORGON",$44.24,9568.jpg
"Sold  Nov 25, 2018 Intaglio cameo venetian gem seal egyptian seal tassie grand tour souvenir glass",$79.87,8801.jpg
"Sold  Nov 25, 2018 2OLD 2K KARAT GOLD ROMAN BIG BEAD  WITH GARNET STONE  2 GRAMS    # 6m",$110.00,9732.jpg
"Sold  Nov 25, 2018 VERY RARE PHOENICIAN MOSAIC DECORATIVE GLASS BOTTLE 300 BC (2)",$71.81,1192.jpg
"Sold  Nov 25, 2018 Intaglio cameo venetian gem seal Georgian tassie grand tour souvenir Antinous",$49.99,1305.jpg
"Sold  Nov 25, 2018 Brick, tile, LEG XIIII, military, Legion, Queen Boudicca, 1st to 4th Century AD.",$251.44,3724.jpg
"Sold  Nov 25, 2018 ANCIENT INDO-GREEK SILVER COIN RING,  171-135BC. (1)",$28.21,7948.jpg
"Sold  Nov 25, 2018  CIRCA 300 BC 100 AD ANCIENT GREEK MILITARY LEAD SLING SHOT BULLET",$7.05,11937.jpg
"Sold  Nov 25, 2018 Oil lamp, FORTIS, Terracotta, Roman Imperial, End of 1st to mid 3rd Century AD",$106.44,6513.jpg
"Sold  Nov 25, 2018 BACTRIA EMPIRE ANCIENT CARVED ANIMAL HEAD STONE AMULET     # 6m",$10.49,8786.jpg
"Sold  Nov 25, 2018 VERY RARE ANCIENT ROMAN PERIOD BUST PENDANT 2nd-3rd Cent AD (2)",$20.52,9937.jpg
"Sold  Nov 25, 2018 VERY OLD RARE UNIQUE CARNELIAN STONE AMULET WITH KING INTAGLIO      # 6m",$20.50,760.jpg
"Sold  Nov 25, 2018  RARE NEAR EASTERN INDUS VALLEY FERTILITY TERRACOTTA IDOL STATUE CIRCA 500 BC",$44.88,1582.jpg
"Sold  Nov 25, 2018 VERY RARE LARGE ANCIENT ROMAN CLEAR GLASS VESSEL 1st Century A.D. (7)",$66.68,3835.jpg
"Sold  Nov 25, 2018 Roman Bronze Hand-Phallic Amulet Pendant",$17.99,9261.jpg
"Sold  Nov 25, 2018 SILVER RARE OLD KING WONDERFUL LOVELY COIN     # 6m",$36.00,2635.jpg
"Sold  Nov 25, 2018 RARE HUGE PHOENICIAN VASE PENDANT 300BC SUPER QUALITY (2)",$27.57,11917.jpg
"Sold  Nov 25, 2018 Glass Grand Tour intaglio cameo roman paste gem seal james tassie Neoclassical",$49.99,7405.jpg
"Sold  Nov 25, 2018 3406	Ancient Roman bronze door-lock bolt",$4.53,5914.jpg
"Sold  Nov 25, 2018 ROMAN ANCIENT BRONZE BUST APPLIQUE- 200-400 AD (2)",$28.21,12340.jpg
"Sold  Nov 25, 2018 3364	Ancient Byzantine bronze crussifix,enculpion",$4.10,655.jpg
"Sold  Nov 25, 2018 ROMAN RARE OLD ROCK CRYSTAL STONE WITH KING FACE & BIRD AMULET    # 6m",$33.99,6593.jpg
"Sold  Nov 25, 2018 3317	Ancient Roman terracotta oil-lamp",$52.57,8767.jpg
"Sold  Nov 25, 2018 ROMAN BRONZE LOCK BOLT FOR UNLOCKING CIRCA 100-300 AD",$1.27,7649.jpg
"Sold  Nov 25, 2018 3293	Ancient Roman bronze thimble",$10.90,10577.jpg
"Sold  Nov 25, 2018 3274	Ancient Byzantine bronze fibula with a cross",$5.45,4937.jpg
"Sold  Nov 25, 2018 VERY RARE LARGE ANCIENT ROMAN BLUE GLASS VESSEL 1st Century A.D. (7)",$27.76,7000.jpg
"Sold  Nov 25, 2018 3271	Ancient Byzantine bronze buckle with enamel",$53.85,5333.jpg
"Sold  Nov 25, 2018 VERY RARE ANCIENT NEAR EASTERN BLACK OVAL SEAL 300 BC (2)",$17.31,7682.jpg
"Sold  Nov 25, 2018 ANCIENT GARNET STONE ROMAN 22K KARAT GOLD LOVELY RING     # 6m",$143.50,1348.jpg
"Sold  Nov 25, 2018 ANCIENT VERY RARE ROMAN PERIOD DECORATED TOGA DRESS PIN 2nd-3rd Cent AD (2)",$26.93,9047.jpg
"Sold  Nov 25, 2018 3266	Ancient Celtic bronze ritual bell,ringing",$1.27,12679.jpg
"Sold  Nov 25, 2018 Set of 31 bronze roman and medieval rings. Artifacts.",$0.99,911.jpg
"Sold  Nov 25, 2018 3264	Lot of 5 ancient Roman terracotta vertebra spindles",$16.03,175.jpg
"Sold  Nov 25, 2018 RARE ANCIENT LAPIZ LAZULI NECKLACE WITH HUGE BEADS 300 B.C (2)",$39.75,10925.jpg
"Sold  Nov 25, 2018  VINTAGE MASSIVE EGYPTIAN GLAZED RING WITH A FROG ON THE TOP",$13.03,10863.jpg
"Sold  Nov 25, 2018 Fantastic Rare Ancient Roman Bronze Phallus Pendant Amulet 1st-3rd Century AD",$51.29,10352.jpg
"Sold  Nov 25, 2018 INDUS VALLEY VOTIVE BULL, RARE ANCIENT ARTIFACT, 3rd Millennium BC (2)",$71.81,9645.jpg
"Sold  Nov 25, 2018 3255	Ancient Roman bronze interesting applique / mount / attachable.",$28.21,7696.jpg
"Sold  Nov 25, 2018 ROMAN ANCIENT CARNELIAN KING SEAL INTAGLIO STONE     # 6m",$13.50,9441.jpg
"Sold  Nov 25, 2018 3203	Ancient Roman bronze fibula type ""Dolphin "" 2 - 3 century AD.",$4.36,8654.jpg
"Sold  Nov 25, 2018 VERY RARE PHOENICIAN GLASS BIRD BEAD 300BC SUPER QUALITY (3)",$8.33,2310.jpg
"Sold  Nov 25, 2018 Ancient Unique Fantastic Roman Bronze Ring  1st - 3rd century AD",$74.37,6440.jpg
"Sold  Nov 25, 2018 3202	Ancient Roman bronze fibula 2-3 century AD",$6.22,9060.jpg
"Sold  Nov 25, 2018 3201	Ancient Roman bronze fibula 4 century AD",$12.45,412.jpg
"Sold  Nov 25, 2018 3195	Late Medieval bronze buckle whit a decoration",$8.59,10056.jpg
"Sold  Nov 25, 2018 RARE ROMAN BRONZE OPEN WORK FIBULA , FOUR AX CONNECTED CIRCA 300 AD",$13.46,5346.jpg
"Sold  Nov 25, 2018 BEAUTIFUL SILVER INTAGLIO SEAL STONE BUST RING (3)",$23.08,6236.jpg
"Sold  Nov 25, 2018 ANCIENT VERY RARE ROMAN PERIOD DECORATED TOGA DRESS PIN 2nd-3rd Cent AD (3)",$8.98,2137.jpg
"Sold  Nov 25, 2018 3144	Ancient Roman bronze fibula 4 century.",$28.21,3104.jpg
"Sold  Nov 25, 2018 2959	Ancient Byzantine bronze cross",$18.59,8494.jpg
"Sold  Nov 25, 2018 Interesting Ancient Roman Bronze Theatre Mask Appliques 1st-3rd Century AD",$38.47,11982.jpg
"Sold  Nov 25, 2018 Scarce Gandhara Bronze Round Ornament With Open Work Lion Bust Circa 300 BC",$14.75,1043.jpg
"Sold  Nov 25, 2018 VERY RARE LOT OF 5X PHOENICIAN BEAD SEALS 300BC SUPER QUALITY (1)",$13.46,7996.jpg
"Sold  Nov 25, 2018 2866	A pair ancient Byzantine silver gilded earrings with a red glass",$21.23,7869.jpg
"Sold  Nov 25, 2018 2848	Ancient Scythian bronze tri-edged arrow-head.",$1.27,859.jpg
"Sold  Nov 25, 2018 Beautifully Decorated Roman Bone Hair Comb in Perfect Condition (c.2nd-3rd Cent)",$52.57,10214.jpg
"Sold  Nov 25, 2018 VERY RARE LARGE ANCIENT ROMAN CLEAR GLASS VESSEL 1st Century A.D. (6)",$28.30,10151.jpg
"Sold  Nov 25, 2018 2845	Ancient Celtic early bronze arrow-head",$25.65,5518.jpg
"Sold  Nov 25, 2018 ROMAN ANCIENT BRONZE  ENAMELLED FIBULA BROOCH- 200-400 AD (3)",$15.54,74.jpg
"Sold  Nov 25, 2018 2826	Ancient Roman bronze key-ring, 17 mm",$25.65,333.jpg
"Sold  Nov 25, 2018 RARE HUGE PHOENICIAN FACE PENDANT 300BC SUPER QUALITY (3)",$41.03,3685.jpg
"Sold  Nov 25, 2018 2794	Ancient Byzantine silver gilted belt applique 7.90 g",$25.23,4830.jpg
"Sold  Nov 25, 2018 2780	Ancient Byzantine bronze rring with a green glass 19 mm",$4.10,10047.jpg
"Sold  Nov 25, 2018 Roman Silver Lion Applique Ornament Circa 400 AD - INTACT",$4.12,8659.jpg
"Sold  Nov 25, 2018 Roman Queen Face seal intaglio Agate stone   # 6m",$11.83,6750.jpg
"Sold  Nov 25, 2018 INDUS VALLEY TERRACOTTA OIL LAMP WITH GEOMETRIC DESIGN RARE ANCIENT ARTIFACT (2)",$17.31,1110.jpg
"Sold  Nov 25, 2018 2777	Ancient Roman bronze ring with a cross, 18 mm.",$4.53,12313.jpg
"Sold  Nov 25, 2018 Bactria Ancient Beautiful Animal Head lucky stone Amulet    # 6m",$13.50,7555.jpg
"Sold  Nov 25, 2018 RARE ANCIENT VIKING BRONZE LARGE ARROW HEAD 9-10th CENTURY AD (2)",$8.33,7499.jpg
"Sold  Nov 25, 2018 2766	Ancient Roman bronze ring with a cross, 18 mm.",$11.60,5881.jpg
"Sold  Nov 25, 2018 2754	Ancient Roman bronze ring with a cross, 19 mm.",$8.66,7145.jpg
"Sold  Nov 25, 2018 13mm Rare Old Unique 22k karat Gold Lovely unique Bead 1.84 grams   # 6m",$102.50,315.jpg
"Sold  Nov 25, 2018 Ancient Fantastic Roman Bronze Ring with Mouse Head 1st - 4th century AD",$163.17,12718.jpg
"Sold  Nov 25, 2018 VERY RARE LARGE PHOENICIAN PHALLIC EROTIC PENDANT 300bc SUPER QUALITY (1)",$26.93,3925.jpg
"Sold  Nov 25, 2018 2716	Ancient Roman bronze ring with a blue glass 17 mm",$24.36,9004.jpg
"Sold  Nov 25, 2018 Roman Rare Unique king seal intaglio Agate old stone  # 6m",$9.99,10833.jpg
"Sold  Nov 25, 2018 2711	Ancient Roman bronze ring - straight figure 17 mm.",$15.39,11318.jpg
"Sold  Nov 25, 2018  INTACT & SHARP SCYTHIAN BRONZE TRIPLE BLADE ARROWHEAD CIRCA 400-300 BC",$12.18,12279.jpg
"Sold  Nov 25, 2018 Lovely Roman Bronze Enamelled Brooch with raised Boss (ca. 1st-2nd Century AD)",$21.16,3441.jpg
"Sold  Nov 25, 2018 2580	Ancient Roman bronze military fibula 2-3 century",$10.90,11295.jpg
"Sold  Nov 25, 2018 STUNNING TOP QUALITY POST MEDIEVAL RING (2)",$4.10,7908.jpg
"Sold  Nov 25, 2018 ANCIENT VERY RARE ROMAN PERIOD DECORATED TOGA DRESS PIN 2nd-3rd Cent AD (2)",$7.69,9047.jpg
"Sold  Nov 25, 2018 VERY RARE LARGE PHOENICIAN GLASS FISH 300BC SUPER QUALITY (3)",$17.95,11938.jpg
"Sold  Nov 25, 2018 Ancient Fantastic Roman Bronze Key Ring 1st-4th AD",$16.04,7739.jpg
"Sold  Nov 25, 2018 Very old thing is excavation Lining Decoration Artifact Bronze Antique Ex125",$0.99,7062.jpg
"Sold  Nov 25, 2018 Very old thing is excavation Lining Decoration Artifact Bronze Antique Ex124",$0.99,1285.jpg
"Sold  Nov 25, 2018 ROMAN  SILVER LEGIONARY HORSE PENDANT",$12.81,4466.jpg
"Sold  Nov 25, 2018 Ancient Roman/Greek 50 AD Oil Lamp engraved on Terracotta Jesus and letter XG",$49.99,321.jpg
"Sold  Nov 25, 2018 Ancient Byzantine silver ring",$2.99,817.jpg
"Sold  Nov 25, 2018 STUNNING TOP QUALITY POST MEDIEVAL RING (1)",$1.27,7188.jpg
"Sold  Nov 25, 2018 Antique Post Medieval Intaglio Ring size P",$15.39,12290.jpg
"Sold  Nov 25, 2018 Ancient turquoise Roman intaglio Seal stone Lovely old bronze Pendant",$12.00,6735.jpg
"Sold  Nov 25, 2018 VERY RARE PHOENICIAN MOSAIC DECORATIVE GLASS BOTTLE 300 BC (1)",$57.70,7552.jpg
"Sold  Nov 25, 2018 Ancient Roman Agate intaglio Roman face Seal stone Lovely Pendant",$12.16,10356.jpg
"Sold  Nov 25, 2018 Wonderful Ancient Roman turquoise intaglio Seal stone Ring",$9.99,5006.jpg
"Sold  Nov 25, 2018 Ancient silver Roman lapis lazuli intaglio Lion Seal stone Lovely Ring",$22.00,13044.jpg
"Sold  Nov 25, 2018 Ancient Bronze Roman Bust on Mars.",$130.00,4873.jpg
"Sold  Nov 25, 2018 Roman iron spear head 6.5""",$19.50,5662.jpg
"Sold  Nov 25, 2018  Antique  Yemeni Agate stone Silver Wonderful Lovely ring",$9.99,11336.jpg
"Sold  Nov 25, 2018  Antique  Yemeni Agate stone Silver Wonderful Stunning Pendant",$9.99,6688.jpg
"Sold  Nov 25, 2018  Wonderful Antique Agate  Emperor Face intaglio Stone Old Roman Ring",$13.50,11987.jpg
"Sold  Nov 25, 2018  Antique Agate  Emperor Face intaglio Stone Old Roman Ring",$13.00,9432.jpg
"Sold  Nov 25, 2018 Amyzing medieval old very old agate  cylinderseal bead nice carved",$15.00,657.jpg
"Sold  Nov 25, 2018 Authentic ancient Byzantine double-sided cross pendant",$19.50,2266.jpg
"Sold  Nov 25, 2018 ROMAN ANCIENT BRONZE  ENAMELLED FIBULA BROOCH- 200-400 AD (2)",$11.60,1795.jpg
"Sold  Nov 25, 2018 Roman iron spear head 10""",$20.00,3050.jpg
"Sold  Nov 25, 2018 Ancient Persian stone ram statue with battle scene",$76.00,5213.jpg
"Sold  Nov 25, 2018 RARE ROMAN ANCIENT BRONZE STATUE- 200-400 AD (1)",$75.65,8052.jpg
"Sold  Nov 25, 2018 Roman old Crystal seal intaglio Wonderful roman Bead",$17.61,9965.jpg
"Sold  Nov 25, 2018 VERY RARE LARGE ANCIENT ROMAN COLOURED GLASS VESSEL 1st Century A.D. (2)",$33.34,2377.jpg
"Sold  Nov 25, 2018  Wonderful very Old Agate intaglio Stone roman Amulet bead",$9.99,8986.jpg
"Sold  Nov 25, 2018  very Old Beautiful  Agate intaglio Stone Amulet bead",$17.10,3101.jpg
"Sold  Nov 25, 2018  Roman Deer snack bird Hunter Wonderful Agate Stone intaglio bead",$9.99,5960.jpg
"Sold  Nov 25, 2018 VERY RARE PHOENICIAN GLASS BIRD BEAD 300BC SUPER QUALITY (1)",$23.08,2788.jpg
"Sold  Nov 25, 2018 Lovely Antique Silver Medieval Unique Ring beautiful Eagle Bird",$9.99,120.jpg
"Sold  Nov 25, 2018 VERY RARE LARGE PHOENICIAN GLASS FISH 300BC SUPER QUALITY (1)",$29.49,12407.jpg
"Sold  Nov 25, 2018 HUGE LOT OF CELTIC, ROMAN, VIKING, MEDIEVAL METAL DETECTING FINDS - 500BC/1600AD",$80.00,12209.jpg
"Sold  Nov 25, 2018 ROMAN TERRACOTTA POT, RARE ANCIENT ARTIFACT (1)",$66.68,11069.jpg
"Sold  Nov 25, 2018 VERY RARE ANCIENT ROMAN PERIOD PHALLIC PENDANT 2nd-3rd Cent AD (1)",$20.08,731.jpg
"Sold  Nov 25, 2018 RARE ANCIENT NEAR EASTERN LAPIS LAZULI CYLINDER SEAL 300 BC (1)",$39.75,9344.jpg
"Sold  Nov 25, 2018 ANCIENT ROMAN BRONZE MATRIX-MOULD 2-3 AD",$12.81,7549.jpg
"Sold  Nov 25, 2018 ULTRA RARE PHOENICIAN FIGURE STATUETTE 300BC SUPER QUALITY (VERY LARGE SIZE) (1)",$58.98,6408.jpg
"Sold  Nov 25, 2018 RARE HUGE PHOENICIAN BANGLE 300BC SUPER QUALITY (1)",$44.88,6707.jpg
"Sold  Nov 25, 2018 ANCIENT ROMAN BRONZE ENGRAVED AMULET PENDANT ACORN 1-2 AD",$44.87,2005.jpg
"Sold  Nov 25, 2018 VERY RARE ANCIENT NEAR EASTERN CYLINDER SEAL 300 BC (1)",$24.64,7760.jpg
"Sold  Nov 25, 2018 ANCIENT LATE ROMAN, BYZANTINE BRONZE THIMBLE 4-6 AD",$25.63,4067.jpg
"Sold  Nov 25, 2018 AUTHENTIC ANCIENT ROMAN GLASS FLASK or bottle",$50.00,5131.jpg
"Sold  Nov 25, 2018 ANCIENT ROMAN SILVER RING WITH INSCRIPTION ""EYTYXI""  1st - 2nd  AD",$102.57,4386.jpg
"Sold  Nov 25, 2018 INDUS VALLEY VOTIVE BULL, RARE ANCIENT ARTIFACT, 3rd Millennium BC (1)",$49.01,6457.jpg
"Sold  Nov 25, 2018 ANCIENT ROMAN BRONZE ENGRAVED MINIATURE CHILDREN`S RING 2-3 AD",$12.81,4816.jpg
"Sold  Nov 25, 2018 VERY RARE ANCIENT ROMAN GLASS VESSEL 1st Century A.D. (1)",$29.77,13086.jpg
"Sold  Nov 25, 2018 RARE HUGE PHOENICIAN FACE PENDANT 300BC SUPER QUALITY (1)",$17.31,4166.jpg
"Sold  Nov 25, 2018 ROMAN ANCIENT BRONZE  ENAMELLED BIRD FIBULA BROOCH- 200-400 AD (1)",$7.69,12447.jpg
"Sold  Nov 25, 2018 BEAUTIFUL SILVER INTAGLIO CARNELIAN SEAL STONE BUST RING (2)",$24.36,1790.jpg
"Sold  Nov 25, 2018 VERY RARE PHOENICIAN LOOPED PENDANT WITH FACES 300BC SUPER QUALITY (1)",$20.52,8817.jpg
"Sold  Nov 25, 2018 Ancient 22ct Gold Roman Fly Bee Amulet Pendant Unique",$135.92,4925.jpg
"Sold  Nov 25, 2018 Ancient Rare Roman Beautiful Stone wonderful Roman stemp bead",$9.99,11981.jpg
"Sold  Nov 25, 2018 Ancient Rare Roman Beautiful Stone wonderful Roman stemp bead",$9.99,11981.jpg
"Sold  Nov 25, 2018 Roman legionaries Battle Prayer God, Accent Metal Detecting Find. No Reserve",$20.52,5964.jpg
"Sold  Nov 25, 2018 Set Of 8 Phoenician Strange Mixed Beads Unusual Items Of Historical Jewellery.",$41.03,8416.jpg
"Sold  Nov 25, 2018 VERY RARE LARGE ANCIENT ROMAN COLOURED GLASS VESSEL 1st Century A.D. (3)",$12.82,10414.jpg
"Sold  Nov 25, 2018 Set Of Six PHOENICIAN Mini Vase  Beads Piece Of Historical Jewellery",$7.05,5117.jpg
"Sold  Nov 25, 2018 Antique Post Medieval silvered Ring size O",$12.82,3615.jpg
"Sold  Nov 25, 2018 Set Of 11 Phoenician Mixed Beads Unusual Items Of Historical Jewellery.",$21.16,4931.jpg
"Sold  Nov 25, 2018 RARE ANCIENT VIKING BRONZE LARGE ARROW HEAD 9-10th CENTURY AD (1)",$17.31,1665.jpg
"Sold  Nov 25, 2018 Super Roman Bow Brooch",$13.01,10978.jpg
"Sold  Nov 25, 2018 RARE HUGE PHOENICIAN FACE PENDANT 300BC SUPER QUALITY (2)",$25.65,7572.jpg
"Sold  Nov 25, 2018 Majestic Emperor Agate Seal intaglio Stone Unique Old Bronze Ring",$12.50,5233.jpg
"Sold  Nov 25, 2018 Roman Bracelet",$10.25,4437.jpg
"Sold  Nov 25, 2018 ROMAN  SILVER LEGIONARY HORSE PENDANT",$12.81,4466.jpg
"Sold  Nov 25, 2018 Ancient Roman/Greek 50 AD Oil Lamp engraved on Terracotta Jesus and letter XG",$49.99,321.jpg
"Sold  Nov 25, 2018 Ancient Byzantine silver ring",$2.99,817.jpg
"Sold  Nov 25, 2018 STUNNING TOP QUALITY POST MEDIEVAL RING (1)",$1.27,7188.jpg
"Sold  Nov 25, 2018 Antique Post Medieval Intaglio Ring size P",$15.39,12290.jpg
"Sold  Nov 25, 2018 Ancient turquoise Roman intaglio Seal stone Lovely old bronze Pendant",$12.00,6735.jpg
"Sold  Nov 25, 2018 VERY RARE PHOENICIAN MOSAIC DECORATIVE GLASS BOTTLE 300 BC (1)",$57.70,7552.jpg
"Sold  Nov 25, 2018 Ancient Roman Agate intaglio Roman face Seal stone Lovely Pendant",$12.16,10356.jpg
"Sold  Nov 25, 2018 Wonderful Ancient Roman turquoise intaglio Seal stone Ring",$9.99,5006.jpg
"Sold  Nov 25, 2018 Ancient silver Roman lapis lazuli intaglio Lion Seal stone Lovely Ring",$22.00,13044.jpg
"Sold  Nov 25, 2018 Ancient Bronze Roman Bust on Mars.",$130.00,4873.jpg
"Sold  Nov 25, 2018 Roman iron spear head 6.5""",$19.50,5662.jpg
"Sold  Nov 25, 2018  Antique  Yemeni Agate stone Silver Wonderful Lovely ring",$9.99,11336.jpg
"Sold  Nov 25, 2018  Antique  Yemeni Agate stone Silver Wonderful Stunning Pendant",$9.99,6688.jpg
"Sold  Nov 25, 2018  Wonderful Antique Agate  Emperor Face intaglio Stone Old Roman Ring",$13.50,11987.jpg
"Sold  Nov 25, 2018  Antique Agate  Emperor Face intaglio Stone Old Roman Ring",$13.00,9432.jpg
"Sold  Nov 25, 2018 Amyzing medieval old very old agate  cylinderseal bead nice carved",$15.00,657.jpg
"Sold  Nov 25, 2018 Authentic ancient Byzantine double-sided cross pendant",$19.50,2266.jpg
"Sold  Nov 25, 2018 ROMAN ANCIENT BRONZE  ENAMELLED FIBULA BROOCH- 200-400 AD (2)",$11.60,1795.jpg
"Sold  Nov 25, 2018 Roman iron spear head 10""",$20.00,3050.jpg
"Sold  Nov 25, 2018 Ancient Persian stone ram statue with battle scene",$76.00,5213.jpg
