Object,Price,Figure
"Sold  Dec 1, 2018 FANTASTIC EXTREMELY RARE ANCIENT NECLACE WITH RARE STONES.37,4 GR.240 MM",$39.11,6818.jpg
"Sold  Dec 1, 2018 STUNNING RARE ANCIENT ROMAN STONE STATUE .SUPERB DETAIL.72,3 GR.85 MM",$46.16,9760.jpg
"Sold  Dec 1, 2018 STUNNING TOP QUALITY POST MEDIEVAL RING (7)",$12.82,8174.jpg
"Sold  Dec 1, 2018 VERY RARE PHOENICIAN GLASS BIRD BEAD 300BC SUPER QUALITY (9)",$8.98,1581.jpg
"Sold  Dec 1, 2018 ULTRA RARE PHOENICIAN FIGURE STATUETTE 300BC SUPER QUALITY (VERY LARGE SIZE) (4)",$49.01,449.jpg
"Sold  Dec 1, 2018 FANTASTIC RARE MEDIEVAL SILVER CROSS PENDANT.17,6 GR.56 MM",$29.06,5703.jpg
"Sold  Dec 1, 2018 ROMAN ANCIENT BRONZE  ENAMELLED FIBULA BROOCH- 200-400 AD (9)",$10.90,1354.jpg
"Sold  Dec 1, 2018 IMAZING UNCERTAIN ISLAMIC PENDANT WITH RARE  STONE. VERY INTEREST.8.9 GR 28 MM",$5.39,5601.jpg
"Sold  Dec 1, 2018 VERY RARE LARGE ANCIENT ROMAN GREEN GLASS VESSEL 1st Century A.D. (12)",$28.49,3457.jpg
"Sold  Dec 1, 2018 SUPERB EXTREMELY RARE MASSIVE MEDIEVAL SILVER RING WITH LAPIS LAZULLI.29 GR.21M",$79.50,9190.jpg
"Sold  Dec 1, 2018 RARE HUGE PHOENICIAN FACE PENDANT 300BC SUPER QUALITY (5)",$23.36,4838.jpg
"Sold  Dec 1, 2018 FANTASTIC VERY RARE ANCIENT EGYPTIAN STONE CAT FIGURE.20,9 GR.37 MM",$17.95,10093.jpg
"Sold  Dec 1, 2018 VERY RARE LOT OF 5X PHOENICIAN BEAD SEALS 300BC SUPER QUALITY (1)",$10.60,7638.jpg
"Sold  Dec 1, 2018 Roman Carnelian Old Stunning Rare Lovely Queen Seal Stone    #6s",$20.00,8935.jpg
"Sold  Dec 1, 2018 VERY RARE ANCIENT NEAR EASTERN SEAL 300 BC (8)",$18.59,6575.jpg
"Sold  Dec 1, 2018 MEDIEVAL ISLAMIC WORLD ASTR0N0MY- ASTR0L0GY EXTREMELY RARE.570 GR.120X170MM",$341.08,12043.jpg
"Sold  Dec 1, 2018 ANCIENT VERY RARE ROMAN PERIOD DECORATED TOGA DRESS PIN 2nd-3rd Cent AD (7)",$9.18,2960.jpg
"Sold  Dec 1, 2018 STUNNING TOP QUALITY POST MEDIEVAL RING (6)",$1.27,2131.jpg
"Sold  Dec 1, 2018 VERY RARE LARGE PHOENICIAN GLASS FISH 300BC SUPER QUALITY (7)",$28.49,79.jpg
"Sold  Dec 1, 2018 INDUS VALLEY VOTIVE BULL, RARE ANCIENT ARTIFACT, 3rd Millennium BC (4)",$59.27,10496.jpg
"Sold  Dec 1, 2018 RARE ANCIENT VIKING BRONZE LARGE ARROW HEAD 9-10th CENTURY AD (7)",$13.46,12316.jpg
"Sold  Dec 1, 2018 VERY RARE LARGE ANCIENT ROMAN CLEAR GLASS VESSEL 1st Century A.D. (11)",$17.31,499.jpg
"Sold  Dec 1, 2018 RARE ANCIENT ROMAN  LATE  B0NE COMB CIRCA 450 AD 52.4gr 83X60mm",$50.65,4215.jpg
"Sold  Dec 1, 2018 High karat Gold Ancient Rare Unique Lovely Bead   #6s",$66.00,3921.jpg
"Sold  Dec 1, 2018 EXTREMELY RARE ROMAN SILVER BRACELET WITH HEAD OF (DRAGON -SNAKE) 83.6gr 86mm",$116.68,6563.jpg
"Sold  Dec 1, 2018 Roman Period Bronze Legionary Ring Eagle  100-300 AD",$34.62,12419.jpg
"Sold  Dec 1, 2018 STUNNING TOP QUALITY POST MEDIEVAL RING (5)",$16.03,7718.jpg
"Sold  Dec 1, 2018 FANTASTIC ANCIENT EGYPTIAN SCARAB BEAD SEAL 664 - 332 BC 5.5gr 20.1mm",$8.99,6748.jpg
"Sold  Dec 1, 2018 SCARCE ROMAN ERA PERSIAN INTAGLIO SILVER PENDANT WITH GEMSTONE CIRCA 28.7gr 54mm",$37.19,414.jpg
"Sold  Dec 1, 2018 ANCIENT ROMAN PENDANT LEAD EAGLE RARE VERY NICE & INTEREST 19.6gr 37.0mm",$4.74,11844.jpg
"Sold  Dec 1, 2018 ROMAN ANCIENT BRONZE  ENAMELLED HARE FIBULA BROOCH- 200-400 AD (8)",$10.90,6927.jpg
"Sold  Dec 1, 2018 Roman PEriod !? Terracotta Theater Ticket !!? RARE!",$15.50,1378.jpg
"Sold  Dec 1, 2018 FANTASTIC VERY BEAUTIFUL SILVER RING INTAGLIO  4.2gr 24mm (inner 20mm)",$25.65,4879.jpg
"Sold  Dec 1, 2018 RARE HUGE PHOENICIAN BANGLE 300BC SUPER QUALITY (5)",$29.49,5517.jpg
"Sold  Dec 1, 2018 INTACT ANCIENT GREEK CARNELIAN STONE SEAL WITH ANIMAL VERY NICE 2.4gr 21.6mm",$35.90,8447.jpg
"Sold  Dec 1, 2018 MEDIEVAL SILVER RING WITH RARE BLUE STONE / TWO BIRDS 5.9gr 35mm (inner 20mm)",$53.85,6489.jpg
"Sold  Dec 1, 2018 VERY RARE LARGE ANCIENT ROMAN GLASS AMBER VESSEL 1st Century A.D. 25.5cm! (3)",$119.25,4862.jpg
"Sold  Dec 1, 2018 VERY RARE ANCIENT NEAR EASTERN CYLINDER SEAL 300 BC (7)",$25.65,7899.jpg
"Sold  Dec 1, 2018 VERY RARE LARGE ANCIENT ROMAN GREEN GLASS VESSEL 1st Century A.D. (10)",$25.12,3033.jpg
"Sold  Dec 1, 2018 VERY RARE ANCIENT ROMAN BRONZE FINGERLINGS WITH GOD OF LOVE /ERMES 4.6gr 25.2mm",$8.33,9329.jpg
"Sold  Dec 1, 2018 RARE BEAUTIFUL PHOENICIAN FLORAL FINGER RING 300BC SUPER QUALITY (5)",$75.65,6950.jpg
"Sold  Dec 1, 2018  MALBER STONE HEAD OF MARCUS AURELIUS? VERY NICE 1.6gr 28mm",$15.90,4159.jpg
"Sold  Dec 1, 2018 INTACT BACTRIAN RARE SEAL FIVE SIDE INTAGLIO PENDANT VERY NICE 19.6gr 39mm",$106.43,2899.jpg
"Sold  Dec 1, 2018 ANCIENT ROMAN PERIOD DECORATED SPOON 2nd-3rd Cent AD (1)",$6.03,7426.jpg
"Sold  Dec 1, 2018 BEAUTIFUL ANCIENT SILVER INTAGLIO CARNELIAN SEAL STONE BUST RING WITH BUST (4)",$29.49,1953.jpg
"Sold  Dec 1, 2018 RARE HUGE PHOENICIAN VASE PENDANT 300BC SUPER QUALITY (5)",$5.39,6618.jpg
"Sold  Dec 1, 2018 RARE HUGE PHOENICIAN FACE PENDANT 300BC SUPER QUALITY (4)",$25.93,10918.jpg
"Sold  Dec 1, 2018 VERY RARE ANCIENT ROMAN PERIOD PENDANT 2nd-3rd Cent AD (4)",$22.44,6640.jpg
"Sold  Dec 1, 2018 ANCIENT INDO-GREEK SILVER COIN RING,  171-135BC. (2)",$34.62,1027.jpg
"Sold  Dec 1, 2018 VERY RARE LARGE PHOENICIAN PHALLIC EROTIC PENDANT 300bc SUPER QUALITY (3)",$43.60,3354.jpg
"Sold  Dec 1, 2018 VERY RARE LARGE ANCIENT ROMAN CLEAR GLASS VESSEL 1st Century A.D. (9)",$24.36,587.jpg
"Sold  Dec 1, 2018 Plain Silver Roman Ring",$6.40,6801.jpg
"Sold  Dec 1, 2018 Roman Period Bronze Hydria Handle God Dionysus 100 AD",$37.19,9837.jpg
"Sold  Dec 1, 2018 ROMAN ANCIENT BRONZE STATUE- 200-400 AD (1)",$326.97,11208.jpg
"Sold  Dec 1, 2018 VERY RARE ANCIENT NEAR EASTERN DOUBLE SIDED SEAL 300 BC (6)",$20.52,10741.jpg
"Sold  Dec 1, 2018 3.9 gram  Wonderful  Roman Old 22k karat Gold Rare Unique BEAD  # 6S",$182.50,313.jpg
"Sold  Dec 1, 2018 VERY RARE PHOENICIAN GLASS BIRD BEAD 300BC SUPER QUALITY (8)",$8.98,10962.jpg
"Sold  Dec 1, 2018 ANCIENT ROMAN DECORATED SALT/PEPPER POT 2nd-3rd Cent AD (2)",$9.04,230.jpg
"Sold  Dec 1, 2018 FANTASTIC BRONZE MEDIEVAL RING SEAL UNCERTAIN KING VERY INTEREST.10,4 GR.18,5MM",$30.89,9699.jpg
"Sold  Dec 1, 2018 ROMAN ANCIENT BRONZE FINGER RING - 200-400 AD (3)",$1.27,4617.jpg
"Sold  Dec 1, 2018 IMAZING MEDIEVAL CYLINDER SEAL 1600-1700 AD.VERY INTEREST.3,4 GR.15 MM",$28.21,9166.jpg
"Sold  Dec 1, 2018 VERY RARE PHOENICIAN GLASS BIRD BEAD 300BC SUPER QUALITY (7)",$65.39,1310.jpg
"Sold  Dec 1, 2018 VERY RARE UNCERTAIN  SILVER OTTOMAN APPLIQUE WITH RARE STONES.95,7 GR.98 MM",$20.52,9169.jpg
"Sold  Dec 1, 2018 FANTASTIC RARE  MEDIEVAL SILVER PENDANT WITH LAPIS LAZULLI .11,6 GR.70 MM",$40.49,4501.jpg
"Sold  Dec 1, 2018 ROMAN ANCIENT BRONZE  ENAMELLED FIBULA BROOCH- 200-400 AD (7)",$10.07,11736.jpg
"Sold  Dec 1, 2018 ULTRA RARE PHOENICIAN ANIMAL STATUETTE 300BC SUPER QUALITY (VERY LARGE SIZE) (2)",$80.78,6750.jpg
"Sold  Dec 1, 2018 VERY RARE ANCIENT NEAR EASTERN SEAL 300 BC (5)",$20.52,943.jpg
"Sold  Dec 1, 2018 STUNNING EXTREMLY RARE ANCIENT BRONZE APPLIQUE.UNCERTAIN FIGURES.176 GR.104M",$46.16,11344.jpg
"Sold  Dec 1, 2018 FANTASTIC VERY RARE ANCIENT EGYPTIAN STONE HEAD.650 BC 21,6 GR.40 MM",$55.14,3780.jpg
"Sold  Dec 1, 2018 ROMAN TERRACOTTA POT, RARE ANCIENT ARTIFACT (2)",$8.33,11615.jpg
"Sold  Dec 1, 2018 STUNNING TOP QUALITY POST MEDIEVAL RING (4)",$19.23,1696.jpg
"Sold  Dec 1, 2018 VERY RARE LARGE ANCIENT ROMAN CLEAR GLASS VESSEL 1st Century A.D. (8)",$21.80,6596.jpg
"Sold  Dec 1, 2018 ANCIENT GREEK BRONZE RING WITH SOLDIER 10gr 28mm (inner 20mm)",$35.90,1943.jpg
"Sold  Dec 1, 2018 LOT OF 4 ROMAN / MEDIEVAL DECORATED WEARABLE RINGS - GREAT ARTIFACTS",$19.99,9818.jpg
"Sold  Dec 1, 2018 MUSEUM QUALITY FANTASTIC EGYPTIAN GLAZED SHABTI STATUE/HIEROGLYPHICS 117gr 163mm",$101.30,3099.jpg
"Sold  Dec 1, 2018 FANTASTIC MEDIEVAL SILVER  RING WITH ANIMAL SEAL HORSE RARE STONES 28.7gr 32mm",$89.62,4069.jpg
"Sold  Dec 1, 2018 MASSIVE Ancient Viking Bronze Bracelet - 8th - 11th C AD - WEARABLE ARTIFACT",$35.00,1981.jpg
"Sold  Dec 1, 2018 HUGE EXTREMELY RARE MEDIEVAL BRONZE DOOR KNOCKER.957 GR.194MM X 192MM",$397.50,3962.jpg
"Sold  Dec 1, 2018 NICE VIKING ERA BRONZE FINGER RING WITH RUNIC SYMBOLS - WEARABLE",$12.90,5046.jpg
"Sold  Dec 1, 2018 LOT OF 4 ROMAN / MEDIEVAL LARGE WEARABLE RINGS - GREAT ARTIFACTS",$18.75,9534.jpg
"Sold  Dec 1, 2018 Ancient Roman Bronze Herma Statuette - 100-300 AD - 49mm",$25.00,12501.jpg
"Sold  Dec 1, 2018 RARE ANCIENT VIKING BRONZE LARGE ARROW HEAD 9-10th CENTURY AD (6)",$8.98,8031.jpg
"Sold  Dec 1, 2018 LOT OF 4 ROMAN / MEDIEVAL DECORATED WEARABLE RINGS - GREAT ARTIFACTS",$24.75,9818.jpg
"Sold  Dec 1, 2018 LOT OF 4 ROMAN / MEDIEVAL DECORATED WEARABLE RINGS - GREAT ARTIFACTS",$24.75,9818.jpg
"Sold  Dec 1, 2018 MAGIC! RARE ANCIENT ROMAN BRONZE RING WITH PENTAGRAM ON BEZEL - MASSIVE 21g.",$35.00,3411.jpg
"Sold  Dec 1, 2018 LOVELY ROMAN BRONZE RING WITH DECORATED BEZEL - WEARABLE ARTIFACT",$13.75,4933.jpg
"Sold  Dec 1, 2018 VERY RARE ANCIENT ROMAN PERIOD FISH PENDANT 2nd-3rd Cent AD (3)",$9.18,335.jpg
"Sold  Dec 1, 2018 IMAZING MEDIEVAL SILVERED BRACELET .38,9 GR.70 MM",$16.02,8110.jpg
"Sold  Dec 1, 2018 VERY RARE LARGE PHOENICIAN GLASS FISH 300BC SUPER QUALITY (6)",$14.75,4431.jpg
"Sold  Dec 1, 2018 ANCIENT VERY RARE ROMAN PERIOD DECORATED TOGA DRESS PIN 2nd-3rd Cent AD (6)",$19.55,9537.jpg
"Sold  Dec 1, 2018 MUSEUM QUALITY MEDIEVAL BRONZE RAM STATUE FANTASTIC.195 GR.80 MMX 74MM",$97.45,11895.jpg
"Sold  Dec 1, 2018 Ancient Roman Bronze Head of Goddess Fragment 8.1gr 18.1mm",$1.27,325.jpg
"Sold  Dec 1, 2018 RARE BEAUTIFUL PHOENICIAN DECORATIVE FINGER RING 300BC SUPER QUALITY (4)",$28.21,4677.jpg
"Sold  Dec 1, 2018 RARE ANCIENT NEAR EASTERN LAPIS LAZULI SEAL 300 BC (2)",$35.90,6567.jpg
"Sold  Dec 1, 2018 MUSEUM QUALITY INTACT ANCIENT BRONZE TOOL OR ARTIFACT.IMAZING 71,5 GR.305 MM.",$53.85,5167.jpg
"Sold  Dec 1, 2018 VERY RARE LARGE ANCIENT ROMAN CLEAR GLASS VESSEL 1st Century A.D. (7)",$23.05,3655.jpg
"Sold  Dec 1, 2018 BUST OF GREEK GOD HERMES MALBER STONE VERY NICE 1.7gr 17.4mm",$13.46,6761.jpg
"Sold  Dec 1, 2018 INDUS VALLEY TERRACOTTA OIL LAMP WITH GEOMETRIC DESIGN RARE ANCIENT ARTIFACT (2)",$21.36,1066.jpg
"Sold  Dec 1, 2018 VERY RARE PHOENICIAN GLASS BIRD BEAD 300BC SUPER QUALITY (6)",$28.21,9429.jpg
"Sold  Dec 1, 2018 MEDIEVAL SILVER RING WITH RARE STONES VERY BEAUTIFUL 24.1gr 30mm (inner 21mm)",$34.62,1486.jpg
"Sold  Dec 1, 2018 VIKING GLASS BEADED NECKLACE - VERY RARE WEARABLE ARTIFACT (3)",$22.64,4629.jpg
"Sold  Dec 1, 2018 ROMAN INDUS VALLEY TERRACOTTA BOWL VERY NICE AND INTEREST  99.0gr 96.5mm",$26.93,4440.jpg
"Sold  Dec 1, 2018 AUTHENTIC ANCIENT INDUS VALLEY TERRACOTTA VASE VERY NICE 56.4gr 48.9mm",$29.49,2307.jpg
"Sold  Dec 1, 2018 RARE LAPIS LAZULI GAMING DICE  (3)",$12.18,11477.jpg
"Sold  Dec 1, 2018 VERY RARE LARGE ANCIENT ROMAN CLEAR GLASS VESSEL 1st Century A.D. (5)",$34.62,3235.jpg
"Sold  Dec 1, 2018 STUNNING TOP QUALITY POST MEDIEVAL RING (2)",$20.52,7560.jpg
"Sold  Dec 1, 2018 VERY RARE ANCIENT NEAR EASTERN CARNELIAN CYLINDER SEAL 300 BC (3)",$30.21,5031.jpg
"Sold  Dec 1, 2018 INDUS VALLEY VOTIVE BULL, RARE ANCIENT ARTIFACT, 3rd Millennium BC (2)",$60.55,9201.jpg
"Sold  Dec 1, 2018 RARE BEAUTIFUL PHOENICIAN DECORATIVE FINGER RING 300BC SUPER QUALITY (3)",$18.58,11656.jpg
"Sold  Dec 1, 2018 RARE HUGE PHOENICIAN FACE PENDANT 300BC SUPER QUALITY (3)",$25.93,3519.jpg
"Sold  Dec 1, 2018 ROMAN ANCIENT BRONZE  ENAMELLED FIBULA BROOCH- 200-400 AD (3)",$8.33,71.jpg
"Sold  Dec 1, 2018 ANCIENT VERY RARE ROMAN PERIOD DECORATED TOGA DRESS PIN 2nd-3rd Cent AD (4)",$13.21,9088.jpg
"Sold  Dec 1, 2018 VERY RARE PHOENICIAN GLASS BIRD BEAD 300BC SUPER QUALITY (4)",$28.21,8258.jpg
"Sold  Dec 1, 2018 VERY RARE ANCIENT NEAR EASTERN CYLINDER SEAL 300 BC (2)",$14.10,952.jpg
"Sold  Dec 1, 2018 VERY RARE PHOENICIAN GLASS BIRD BEAD 300BC SUPER QUALITY (3)",$2.82,2210.jpg
"Sold  Dec 1, 2018 Wonderful Old soild Silver Unique Roman Ring with Lovely Lapis lazuli Stone # F6",$15.00,11235.jpg
"Sold  Dec 1, 2018 RARE ANCIENT VIKING BRONZE LARGE ARROW HEAD 9-10th CENTURY AD (4)",$8.98,8514.jpg
"Sold  Dec 1, 2018 RARE HUGE PHOENICIAN DECORATIVE PENDANT 300BC SUPER QUALITY (4)",$39.75,1826.jpg
"Sold  Dec 1, 2018 VERY RARE LARGE ANCIENT ROMAN CLEAR GLASS VESSEL 1st Century A.D. (4)",$28.21,9264.jpg
"Sold  Dec 1, 2018 VERY RARE LARGE PHOENICIAN GLASS FISH 300BC SUPER QUALITY (5)",$28.21,10937.jpg
"Sold  Dec 1, 2018 VERY RARE ANCIENT ROMAN PERIOD RABBIT  PENDANT 2nd-3rd Cent AD (1)",$7.05,8132.jpg
"Sold  Dec 1, 2018 VERY RARE LARGE PHOENICIAN PHALLIC EROTIC PENDANT 300bc SUPER QUALITY (1)",$42.31,3740.jpg
"Sold  Dec 1, 2018 RARE LAPIS LAZULI GAMING DICE  (2)",$7.05,4971.jpg
"Sold  Dec 1, 2018 STUNNING TOP QUALITY POST MEDIEVAL RING (1)",$9.04,6875.jpg
"Sold  Dec 1, 2018 VIKING GLASS BEADED NECKLACE - VERY RARE WEARABLE ARTIFACT (1)",$30.13,332.jpg
"Sold  Dec 1, 2018 VERY RARE PHOENICIAN GLASS BIRD BEAD 300BC SUPER QUALITY (2)",$10.90,8762.jpg
"Sold  Dec 1, 2018 VERY RARE PHOENICIAN LOOPED PENDANT WITH FACES 300BC SUPER QUALITY (3)",$17.31,7870.jpg
"Sold  Dec 1, 2018 ROMAN ANCIENT BRONZE FIBULA BROOCH- 200-400 AD (2)",$12.18,11080.jpg
"Sold  Dec 1, 2018 VERY RARE ANCIENT NEAR EASTERN CYLINDER SEAL 300 BC (1)",$29.49,7419.jpg
"Sold  Dec 1, 2018 VERY RARE LARGE ANCIENT ROMAN CLEAR GLASS VESSEL 1st Century A.D. (3)",$28.21,2775.jpg
"Sold  Dec 1, 2018 RARE HUGE PHOENICIAN GLASS FACE PIN 300BC SUPER QUALITY (2)",$17.31,8592.jpg
"Sold  Dec 1, 2018 ANCIENT VERY RARE ROMAN PERIOD DECORATED TOGA DRESS PIN 2nd-3rd Cent AD (3)",$1.27,2047.jpg
"Sold  Dec 1, 2018 RARE HUGE PHOENICIAN FACE PENDANT 300BC SUPER QUALITY (2)",$14.75,7239.jpg
"Sold  Dec 1, 2018 VERY RARE PHOENICIAN GLASS BIRD BEAD 300BC SUPER QUALITY (1)",$13.46,2670.jpg
"Sold  Dec 1, 2018 ROMAN ANCIENT BRONZE FINGER RING - 200-400 AD (2)",$13.46,11151.jpg
"Sold  Dec 1, 2018 RARE HUGE PHOENICIAN DOUBLE SIDED FACE VASE PENDANT 300BC SUPER QUALITY (3)",$28.49,5889.jpg
"Sold  Dec 1, 2018 VERY RARE LARGE ANCIENT ROMAN CLEAR GLASS VESSEL 1st Century A.D. (2)",$21.22,8832.jpg
"Sold  Dec 1, 2018 RARE HUGE PHOENICIAN FACE PENDANT 300BC SUPER QUALITY (1)",$13.46,3973.jpg
"Sold  Dec 1, 2018 VERY RARE LARGE PHOENICIAN GLASS FISH 300BC SUPER QUALITY (4)",$17.31,4871.jpg
"Sold  Dec 1, 2018 RARE ANCIENT VIKING BRONZE ZOOMORPHIC LARGE ARROW HEAD 9-10th CENTURY AD (3)",$24.36,2137.jpg
"Sold  Dec 1, 2018 VERY RARE LARGE ANCIENT ROMAN GLASS VESSEL 1st Century A.D. 17cm! (2)",$65.39,3317.jpg
"Sold  Dec 1, 2018 VERY RARE ANCIENT NEAR EASTERN BACTRIAN CIRCULAR SEAL 300 BC (5)",$28.21,9940.jpg
"Sold  Dec 1, 2018 VIKING GLASS BEADED NECKLACE WITH JADE AMULETS WEARABLE ARTIFACT (2)",$26.93,346.jpg
"Sold  Dec 1, 2018 ROMAN TERRACOTTA POT, RARE ANCIENT ARTIFACT (1)",$34.90,10550.jpg
"Sold  Dec 1, 2018 VERY RARE PHOENICIAN LOOPED PENDANT WITH FACES 300BC SUPER QUALITY (2)",$20.52,1884.jpg
"Sold  Dec 1, 2018 BEAUTIFUL ANCIENT SILVER INTAGLIO CARNELIAN SEAL STONE BUST RING WITH BIRD (2)",$16.67,2197.jpg
"Sold  Dec 1, 2018 ROMAN ANCIENT BRONZE  ENAMELLED FIBULA BROOCH- 200-400 AD (1)",$35.90,12154.jpg
"Sold  Dec 1, 2018 RARE BEAUTIFUL PHOENICIAN DECORATIVE FINGER RING 300BC SUPER QUALITY (2)",$37.17,5103.jpg
"Sold  Dec 1, 2018 RARE ANCIENT VIKING BRONZE LARGE ARROW HEAD 9-10th CENTURY AD (2)",$10.90,7170.jpg
"Sold  Dec 1, 2018 VERY RARE LARGE PHOENICIAN GLASS FISH 300BC SUPER QUALITY (3)",$27.77,11384.jpg
"Sold  Dec 1, 2018 RARE ANCIENT NEAR EASTERN LAPIS LAZULI CYLINDER SEAL 300 BC (4)",$29.49,1930.jpg
"Sold  Dec 1, 2018 RARE HUGE PHOENICIAN BANGLE 300BC SUPER QUALITY (2)",$13.46,348.jpg
"Sold  Dec 1, 2018 ULTRA RARE PHOENICIAN FIGURE STATUETTE 300BC SUPER QUALITY (VERY LARGE SIZE) (2)",$52.57,10.jpg
"Sold  Dec 1, 2018 VERY RARE LARGE ANCIENT ROMAN CLEAR GLASS VESSEL 1st Century A.D. (1)",$34.62,1525.jpg
"Sold  Dec 1, 2018 RARE LAPIS LAZULI GAMING DICE  (1)",$16.80,8787.jpg
"Sold  Dec 1, 2018 ULTRA RARE PHOENICIAN ANIMAL STATUETTE 300BC SUPER QUALITY (VERY LARGE SIZE) (1)",$60.55,204.jpg
"Sold  Dec 1, 2018 ANCIENT INDO-GREEK SILVER COIN RING,  171-135BC. (1)",$30.77,7594.jpg
"Sold  Dec 1, 2018 VERY RARE LARGE PHOENICIAN GLASS FISH 300BC SUPER QUALITY (2)",$16.03,5326.jpg
"Sold  Dec 1, 2018 VERY RARE LARGE ANCIENT ROMAN GLASS VESSEL 1st Century A.D. 10cm! (2)",$39.75,11329.jpg
"Sold  Dec 1, 2018 ANCIENT VERY RARE ROMAN PERIOD DECORATED TOGA DRESS PIN 2nd-3rd Cent AD (2)",$9.62,8643.jpg
"Sold  Dec 1, 2018 RARE HUGE PHOENICIAN GLASS FACE PIN 300BC SUPER QUALITY (1)",$16.67,2494.jpg
"Sold  Dec 1, 2018 VERY RARE ANCIENT NEAR EASTERN GANDHARA CYLINDER SEAL 300 BC (3)",$19.44,11664.jpg
"Sold  Dec 1, 2018 RARE ANCIENT LAPIZ LAZULI NECKLACE WITH HUGE BEADS 300 B.C (1)",$25.65,4351.jpg
"Sold  Dec 1, 2018 RARE ANCIENT ROMAN BRONZE ACTORS MASK 200-400 AD, 13.2 Cm High !!!!!!",$89.76,992.jpg
"Sold  Dec 1, 2018 RARE HUGE PHOENICIAN DOUBLE SIDED VASE PENDANT WITH FISH 300BC SUPER QUALITY (2)",$23.08,10863.jpg
"Sold  Dec 1, 2018 VERY RARE PHOENICIAN MOSAIC DECORATIVE GLASS BOTTLE 300 BC (1)",$28.49,7219.jpg
"Sold  Dec 1, 2018 ANCIENT VIKING GLASS BEADED NECKLACE WITH JADE FISH AMULETS & LAPIS LAZULI (1)",$38.42,3405.jpg
"Sold  Dec 1, 2018 RARE BEAUTIFUL PHOENICIAN FLORAL FINGER RING 300BC SUPER QUALITY (1)",$33.33,7779.jpg
"Sold  Dec 1, 2018 VERY RARE ANCIENT NEAR EASTERN CARNELIAN CYLINDER SEAL 300 BC (2)",$29.49,1800.jpg
"Sold  Dec 1, 2018 RARE ANCIENT VIKING BRONZE LARGE ARROW HEAD 9-10th CENTURY AD (1)",$13.78,1598.jpg
"Sold  Dec 1, 2018 RARE HUGE PHOENICIAN BANGLE 300BC SUPER QUALITY (1)",$25.65,6405.jpg
"Sold  Dec 1, 2018 BEAUTIFUL SILVER INTAGLIO LAPIS LAZULI SEAL STONE BUST RING (1)",$25.21,4147.jpg
"Sold  Dec 1, 2018 INDUS VALLEY VOTIVE BULL, RARE ANCIENT ARTIFACT, 3rd Millennium BC (1)",$39.75,6165.jpg
"Sold  Dec 1, 2018 VERY RARE PHOENICIAN LOOPED PENDANT WITH FACES 300BC SUPER QUALITY (1)",$37.19,8416.jpg
"Sold  Dec 1, 2018 VERY RARE LARGE ANCIENT ROMAN GLASS VESSEL 1st Century A.D. 9cm! (1)",$54.14,2829.jpg
"Sold  Dec 1, 2018 ANCIENT VERY RARE ROMAN PERIOD DECORATED TOGA DRESS PIN 2nd-3rd Cent AD (1)",$20.20,1603.jpg
"Sold  Dec 1, 2018 RARE HUGE PHOENICIAN DOUBLE SIDED FACE VASE PENDANT 300BC SUPER QUALITY (1)",$31.06,5466.jpg
"Sold  Dec 1, 2018 ROMAN ANCIENT BRONZE FINGER RING - 200-400 AD (1)",$29.49,5069.jpg
"Sold  Dec 1, 2018 INDUS VALLEY TERRACOTTA OIL LAMP WITH GEOMETRIC DESIGN RARE ANCIENT ARTIFACT (1)",$22.93,7183.jpg
"Sold  Dec 1, 2018 ULTRA RARE PHOENICIAN FIGURE STATUETTE 300BC SUPER QUALITY (VERY LARGE SIZE) (1)",$48.73,6119.jpg
"Sold  Dec 1, 2018 VERY RARE ANCIENT NEAR EASTERN CYLINDER SEAL 300 BC (1)",$28.49,7419.jpg
"Sold  Dec 1, 2018 VERY RARE HUGE ROMAN PERIOD IRON HORSE SHOE, WELL PRESERVED # 61",$19.99,6053.jpg
"Sold  Dec 1, 2018 RARE EARLY ROMAN PERIOD BRONZE FISHING HOOK+++AS FOUND+++",$29.99,611.jpg
"Sold  Nov 30, 2018 ancient Roman bronze And Red Stone Ring With Seal",$10.00,829.jpg
"Sold  Nov 30, 2018 Group Lot of 5 Ancient Roman Bronze Arrowheads 1st - 3rd Century Exact Lot 3621",$11.51,10220.jpg
"Sold  Nov 30, 2018 ROMAN ANCIENT ARTIFACT BRONZE LEGIONARY RING **Traveling Wanderer**",$9.50,2537.jpg
"Sold  Nov 30, 2018 LATE/POST MEDIEVAL ERA BRONZE CROSS WITH PRAYER PENDANT - WEARABLE",$9.50,3805.jpg
"Sold  Nov 30, 2018 RARE 17-18th CENTURY X-LARGE ORNATE ""OLD BELIEVERS"" ORTHODOX *SUN* CROSS PENDANT",$16.50,5831.jpg
"Sold  Nov 30, 2018 Bronze Amulet Warrior SWORD of the Ancient Scythians from the 7TH - 3RD Centurie",$32.00,1836.jpg
"Sold  Nov 30, 2018 Bronze Amulet **SNAKE** of the Ancient Scythians from the 7TH - 3RD Centuries BC",$7.50,4448.jpg
"Sold  Nov 30, 2018 HUGE & INTACT ROMAN GLASS BOTTLE CIRCA 200-400 AD - 639 Grams",$148.74,1895.jpg
"Sold  Nov 30, 2018 EXTREMELY RARE CRUSADERS SILVER & GOLD PLATED DECORATED RING-WHITE KNIGHTS CA 10",$384.68,9197.jpg
