Object,Price,Figure
"Sold  Dec 21, 2018 AUTHENTIC ANCIENT ROMAN GLASS COSMETICS JAR / BOTTLE - L897",$18.59,1596.jpg
"Sold  Dec 21, 2018 AUTHENTIC ANCIENT INDUS VALLEY TERRACOTTA POURING BOWL W/ SNAKE - L891",$29.49,11274.jpg
"Sold  Dec 21, 2018 AUTHENTIC POST MEDIEVAL SILVER RING W/ INTAGLIO BUTTERFLY - H724",$18.59,6419.jpg
"Sold  Dec 21, 2018 AUTHENTIC MEDIEVAL CRUSADERS ERA BRONZE CROSS MATRIX SEAL - H718",$8.98,11263.jpg
"Sold  Dec 21, 2018 AUTHENTIC MEDIEVAL VIKING ERA MILITARY IRON ARROW HEAD - H712",$9.62,2881.jpg
"Sold  Dec 21, 2018 Ancient Roman Lead Seal Lion  D=17mm 5gr.",$13.50,11246.jpg
"Sold  Dec 21, 2018 AUTHENTIC MEDIEVAL CRUSADERS ERA BRONZE RELIQUARY CROSS W/ JESUS CHRIST - H706",$33.34,9545.jpg
"Sold  Dec 21, 2018 Ancient Roman Lead Seal Letters Inscriptions  D=19mm 6,5gr.",$8.60,7635.jpg
"Sold  Dec 21, 2018 AUTHENTIC ANCIENT ROMAN ERA GLASS BEADED NECKLACE - H700",$14.10,8960.jpg
"Sold  Dec 21, 2018 AUTHENTIC MEDIEVAL VIKING BRONZE TWISTED FIELTY BRACELET - H694",$16.67,10094.jpg
"Sold  Dec 21, 2018 AUTHENTIC MEDIEVAL VIKING ERA MILITARY IRON ARROW HEAD - L902",$47.44,7714.jpg
"Sold  Dec 21, 2018 AUTHENTIC ANCIENT ROMAN GLASS MEDICINE JAR / BOTTLE - L896",$48.73,9736.jpg
"Sold  Dec 21, 2018 ROMAN BRONZE RING WITH SYMBOL.",$18.59,690.jpg
"Sold  Dec 21, 2018 AUTHENTIC ANCIENT ROMAN LEGIONARY TERRACOTTA REDWARE BOWL -  L890",$74.37,12195.jpg
"Sold  Dec 21, 2018 AUTHENTIC POST MEDIEVAL SILVER RING W/ CARNELIAN HORSE - WEARABLE - H723",$24.21,1293.jpg
"Sold  Dec 21, 2018 AUTHENTIC VIKING ERA BRONZE LUNAR / MOON CRESCENT PENDANT - H717",$21.80,5305.jpg
"Sold  Dec 21, 2018 AUTHENTIC ANCIENT GREEK ERA BRONZE ARROW HEAD - H711",$43.60,7943.jpg
"Sold  Dec 21, 2018 AUTHENTIC ANCIENT ROMAN IRON FIRESTARTER - TOOL - H705",$13.46,10331.jpg
"Sold  Dec 21, 2018 AUTHENTIC MEDIEVAL VIKING ERA MILITARY IRON ARROW HEAD - H699",$20.52,7.jpg
"Sold  Dec 21, 2018 Very nice ancient Roman glass bottle",$15.00,11636.jpg
"Sold  Dec 21, 2018 Ancient Roman glass bottle very beautiful  bottle",$15.00,7381.jpg
"Sold  Dec 21, 2018 AUTHENTIC MEDIEVAL VIKING ERA BRONZE COILED SNAKE BRACELET - H693",$14.75,5345.jpg
"Sold  Dec 21, 2018  Roman glass bottle wonderful ancient nice glass bottle",$15.00,8204.jpg
"Sold  Dec 21, 2018 AUTHENTIC ANCIENT ROMAN BRONZE MEDICAL / DENTAL TOOL - PICK - L901",$46.16,9542.jpg
"Sold  Dec 21, 2018 AUTHENTIC ANCIENT INDUS VALLEY TERRACOTTA BULL IDOL FIGURINE - L895",$67.96,33.jpg
"Sold  Dec 21, 2018 AUTHENTIC ANCIENT CELTIC ERA  BRONZE AGE SOCKETED AXE HEAD ON STAND - L889",$347.49,601.jpg
"Sold  Dec 21, 2018 Ancient Roman 10-1 BC Mosaic multi color bead Very rare intact,",$9.99,3514.jpg
"Sold  Dec 21, 2018 Old Phoenician  Mosaic glass  face beads wonderful  rare 2  lucky beads",$15.00,10899.jpg
"Sold  Dec 21, 2018 Ancient White Agate Stone Stamp Antique Beads With 2 Deers Intaglio   #6y",$15.50,10504.jpg
"Sold  Dec 21, 2018 Ancient Art Roman King Riding Horse natural Turquoise Beautiful Stone #W2",$20.00,683.jpg
"Sold  Dec 21, 2018 extremely ancient old ring bronze legionary roman ring bronze rare type",$8.99,4886.jpg
"Sold  Dec 21, 2018 RARE-ROMAN REPUBLIC BRONZE SEAL RING CIRCA 75-50BC",$53.85,5370.jpg
"Sold  Dec 21, 2018 Unique silver mix and brass very beautiful old Ring with natural lapis lazuli #2",$15.99,4608.jpg
"Sold  Dec 21, 2018 MUSEUM QUALITY-WEARABLE BYZANTINE BRONZE OPEN WORK BELT BUCKLE CA 700-1000 AD",$6.23,1089.jpg
"Sold  Dec 21, 2018 INTACT DECORATED ROMAN MILITARY CROSSBOW FIBULA BROOCH CA 400 AD",$20.52,12523.jpg
"Sold  Dec 21, 2018 SCARCE VIKING SILVER OMEGA FIBULA BROOCH CA 700-900 AD",$25.65,3259.jpg
"Sold  Dec 21, 2018 CIRCA 1000 AD EGYPTIAN GLAZED ANIMAL HEAD PENDANT AMULET , WEARABLE",$17.31,4783.jpg
"Sold  Dec 21, 2018 INTACT, WEARABLE MEDIEVAL BRONZE DECORATED SEAL RING CA 1400 AD",$19.16,11596.jpg
"Sold  Dec 21, 2018 RARE , NEAR EASTERN BRONZE HAIR PIN CIRCA 1000-700 BC",$12.18,2508.jpg
"Sold  Dec 21, 2018 LATE POST MEDIEVAL BRONZE RING DECORATED WITH A HEART - LOVE SYMBOL RING",$19.23,18.jpg
"Sold  Dec 21, 2018 VERY RARE ASSYRIAN ROMAN ERA BRONZE SQUARE ORNAMENT DEPICTING A BULL CA 100 BC/A",$4.10,6991.jpg
"Sold  Dec 21, 2018 INTACT ROMAN MILITARY BRONZE SEAL RING DEPICTING DOUBLE HEADED EAGLE CA 300 AD",$13.46,1937.jpg
"Sold  Dec 21, 2018 HUGE!!! VERY RARE CIRCA 1600 AD GREEK COPPER DECORATED CHRISTIAN CROSS",$19.31,3683.jpg
"Sold  Dec 21, 2018 INTACT ROMAN REPUBLIC BRONZE SEAL RING CIRCA 50 BC",$52.57,1774.jpg
"Sold  Dec 21, 2018 NICE SAXON BRONZE DECORATED FIBULA BROOCH CIRCA 700-1000 AD",$42.31,5526.jpg
"Sold  Dec 21, 2018 MUSEUM QUALITY ROMAN GLASS BOTTLE CIRCA 100-300 AD",$47.44,10628.jpg
"Sold  Dec 21, 2018 INTACT-UNDATED EGYPTIAN STONE STATUE OF GODDESS ANUBIS",$47.78,3859.jpg
"Sold  Dec 21, 2018 INTACT & RARE BYZANTINE ERA ASSYRIAN SILVER RING DECORATED-WEARABLE CA 700 AD",$5.39,5273.jpg
"Sold  Dec 21, 2018  Intact Scandinavian Viking bronze Decorated Ring Circa 700-1000 AD EVIL EYE",$8.33,10723.jpg
"Sold  Dec 21, 2018 CIRCA 100-200 AD ROMAN BRONZE SERAPIS BUST STATUE ORNAMENT APPLIQUE",$180.48,2521.jpg
"Sold  Dec 21, 2018 MUSEUM QUALITY ANCIENT GREEK BRONZE FISHING HOOK CIRCA 750-500 BC",$10.90,7542.jpg
"Sold  Dec 21, 2018 INTACT OTTOMAN OR ISLAMIC MEDIEVAL BRONZE SEAL PENDANT",$10.90,4879.jpg
"Sold  Dec 21, 2018 SCARCE CRUSADERS BRONZE LONG SHOT ARROWHEAD CIRCA 1000-1100 AD",$8.33,6836.jpg
"Sold  Dec 21, 2018 SCARCE-INTACT ALABASTER GANDHARA MALE BUST 1500–1200 BC",$20.52,7540.jpg
"Sold  Dec 21, 2018 EARLY MEDIEVAL GREEK BRONZE AEGINA SEAL RING DEPICTING SEA TURTLE CA 1200-1400 A",$20.52,11118.jpg
"Sold  Dec 21, 2018  INTACT-BYZANTINE ERA EGYPTIAN GLAZE STONE NILE RIVER FISH-PENDANT",$20.52,9337.jpg
"Sold  Dec 21, 2018 MUSEUM QUALITY BYZANTINE BARREL SHAPED WEIGHT 70.35 grams",$10.26,4048.jpg
"Sold  Dec 21, 2018 CIRCA 750 BC ANCIENT GREEK ARCHAIC TRIGONAL BRONZE ARROWHEAD",$7.69,3302.jpg
"Sold  Dec 21, 2018 PERFECT-ROMAN BRONZE MALE FACE ORNAMENT APPLIQUE CA 200-400 AD",$14.75,7976.jpg
"Sold  Dec 21, 2018 Circa 1000 BC Lot of 3 Egyptian Gold Beads - PERFECT QUALITIES",$17.31,2770.jpg
"Sold  Dec 21, 2018 RARE-COMPLETE ROMAN BRONZE TRUMPET FIBULA BROOCH CIRCA 200-300 AD",$7.77,11543.jpg
"Sold  Dec 21, 2018 SCARCE VINTAGE EGYPTIAN HAND MADE STONE CAT STATUE-LARGE SIZE",$33.34,9458.jpg
"Sold  Dec 21, 2018 AN INTACT LATE BYZANTINE BRONZE KEY CIRCA 1300-1400 AD",$1.27,8440.jpg
"Sold  Dec 21, 2018 MUSEUM QUALITY ROMAN BRONZE GODDESS BUST CIRCA 100-300 AD",$70.52,2780.jpg
"Sold  Dec 21, 2018 STUNNING- Roman Bronze Arrowhead Circa 100-400 AD",$4.10,475.jpg
"Sold  Dec 21, 2018 Very Unique Roman Ancient Bronze Roman King Powerful Antique Coin  # 56A",$15.00,12037.jpg
"Sold  Dec 21, 2018 INTACT BACTRIAN BRONZE SEAL RING WITH NICE GLASS STONE",$38.33,9268.jpg
"Sold  Dec 21, 2018 INTACT & LARGE SIZE ROMAN BRONZE LUNAR CRESCENT PENDANT CIRCA 100-300 AD",$29.49,5055.jpg
"Sold  Dec 21, 2018 NICE ROMAN BRONZE KNEE TYPE FIBULA BROOCH CIRCA 200-300 AD",$4.10,962.jpg
"Sold  Dec 21, 2018 Roman Silver Lion Applique Ornament Circa 400 AD - INTACT",$7.05,8278.jpg
"Sold  Dec 21, 2018 BRITISH TUDOR PEWTER AND SILVER PLATED FRAGMENT FROM A BOWL CIRCA 1400 AD",$1.27,3532.jpg
"Sold  Dec 21, 2018 INTACT DECORATED ROMAN MILITARY CROSSBOW FIBULA BROOCH CA 400 AD",$33.34,12523.jpg
"Sold  Dec 21, 2018 INTACT-POST OR LATE POST MEDIEVAL BRITISH SILVER BIRD PENDANT",$8.33,7762.jpg
"Sold  Dec 21, 2018 A RARE ROMAN BRONZE RING DEPICTING IMPERIAL FEMALE BUST CIRCA 200-400 AD",$47.44,8854.jpg
"Sold  Dec 21, 2018 INTACT MEDIEVAL BRONZE GLOBE PENDANT CIRCA 1200 AD",$1.27,1382.jpg
"Sold  Dec 21, 2018 SCARCE ROMAN ERA PERSIAN INTAGLIO GOLD PENDANT WITH GEM STONE CIRCA 50 BC-100 AD",$275.68,10960.jpg
"Sold  Dec 21, 2018 RARE ROMAN IRON FORK CIRCA 100-200 AD",$10.90,9194.jpg
"Sold  Dec 21, 2018 LOVELY RARE ANCIENT ROMAN GLASS GOLD GILDING BRONZE PENDANT #SH650",$9.99,11122.jpg
"Sold  Dec 21, 2018 EXTREMELY BEAUTIFUL ROMAN MOSAIC GLASS BRONZE VINTAGE PENDANT #SH743",$9.99,8962.jpg
"Sold  Dec 21, 2018 OLD Beautiful Carved Agate Roman Smiling Lion Power&Royalty Symbol Stone Bead",$16.99,9444.jpg
"Sold  Dec 21, 2018 Roman Ancient  Very Rare and STUNNING Bronze Stone Stamp Goat Intagilo",$10.00,5726.jpg
"Sold  Dec 21, 2018 roman ring",$2.82,4001.jpg
"Sold  Dec 21, 2018 Roman Ring",$12.18,3437.jpg
"Sold  Dec 21, 2018 Roman Ring",$16.03,3437.jpg
"Sold  Dec 21, 2018 Roman ring",$10.90,2889.jpg
"Sold  Dec 21, 2018 ANTIQUE Lapis Roman Intaglio Elegant PEGASUS Wisdom&Fame Symbol Dome Stamp Bead",$13.99,668.jpg
"Sold  Dec 21, 2018 ANTIQUE Beautiful Lapis Roman Intaglio Doves Couple Love Symbol Dome Stamp Bead",$30.00,2985.jpg
"Sold  Dec 21, 2018 Byzantine Lead Seal > Stylized Star & Cross on back - Ancient Lead Seal Stamp",$0.95,5957.jpg
"Sold  Dec 21, 2018 #34a   ANTIQUE ROMAN HEAVY BRONZE UNIQUE STAMP ROMAN WORRIER/ FIGHTER INTAGLIO",$20.50,9944.jpg
"Sold  Dec 21, 2018 ANTIQUE INTAGLIO PHOENIX GREEK ROMAN AGATE CARNELIAN STONE RARE!! Gift",$16.99,3308.jpg
"Sold  Dec 21, 2018 Ancient Agate  Old Wonderful Sulimani  Stone Unique Bead",$16.00,1019.jpg
"Sold  Dec 20, 2018 AMAZING CLOTH FROM MUMMY  PRE-COLUMBIAN  1000AD!  WOW RARE AND DESIRABLE",$34.77,11435.jpg
"Sold  Dec 20, 2018 Ancient  Old Roman Glass Beads Square Mixed Size 23 pcs for Necklace",$15.00,728.jpg
"Sold  Dec 20, 2018 ""ROMAN"" GLASS BOTTLE~~""100AD""~~BEAUTIFUL",$32.00,1503.jpg
"Sold  Dec 20, 2018 AMAZING CLOTH FROM MUMMY  PRE-COLUMBIAN  1000AD!  WOW RARE AND DESIRABLE",$21.73,11435.jpg
"Sold  Dec 20, 2018 VERY RARE ONE!  STONE STATUE!  ALIEN? ANGEL? GOD? DEMON?   5000 YEARS OLD!",$41.00,11314.jpg
"Sold  Dec 20, 2018 Roman ancient Ring",$71.00,6242.jpg
"SOLD  Dec 20, 2018 Roman ancient Silver and Agate Ring",$42.00,12537.jpg
"SOLD  Dec 20, 2018 ** BEAUTIFULL ** Ancient ROMAN Bronze  ring",$20.50,12073.jpg
"SOLD  Dec 20, 2018 ** EXCELLENT ** Ancient Roman Bronze  ring ** THE EYES OF ARGUS **",$4.25,8323.jpg
"SOLD  Dec 20, 2018 ** AMAZING ** Ancient Roman Bronze Legionary ring ** LEGIONARY STANDARD  **",$32.00,7709.jpg
"SOLD  Dec 20, 2018 ** EXTRAORDINARY ** Small Ancient Roman Bronze  ring",$13.50,1970.jpg
"SOLD  Dec 20, 2018 ** EXCELLENT ** Ancient Roman Bronze Legionary ring ** LEGIONARY EAGLE **",$21.50,7282.jpg
"SOLD  Dec 20, 2018 ** BEAUTIFULL ** Ancient Roman Silver  ring ** VICTORY ** on BLUE GEMSTONE",$32.09,12485.jpg
"SOLD  Dec 20, 2018 ** AMAZING ** Ancient Roman Silver Legionary ring ** LEGIO V MACEDONICA **",$47.00,11184.jpg
"SOLD  Dec 20, 2018 ** AMAZING ** LOT OF 6  ANCIENT ROMAN & BYZANTINE WEDDING RINGS",$43.00,1468.jpg
"SOLD  Dec 20, 2018 ** OUTSTANDING ** ANCIENT Roman Bronze ring ** VICTORY with SHIELD **",$42.00,9685.jpg
"SOLD  Dec 20, 2018 extremely ancient old ring bronze legionary roman ring bronze rare type",$15.50,4886.jpg
"SOLD  Dec 20, 2018 VERY RARE ROMAN PERIOD WREATH SILVER INLAY SHIELD FIBULAE+++",$29.99,9961.jpg
"SOLD  Dec 20, 2018 ** DOLPHIN & POSEIDON TRIDENT ** ancient SILVER Roman-Greek ring !!!",$67.00,9726.jpg
"SOLD  Dec 20, 2018 ** JANUS ** MASSIVE ancient BRONZE  ROMAN PENDANT !!! 40,71g",$42.00,329.jpg
"SOLD  Dec 20, 2018 "" GOAT "" LEGIONARY ANCIENT SILVER ROMAN  RING!!!! 4,28g",$48.00,11458.jpg
"SOLD  Dec 20, 2018 GENUINE ANCIENT ROMAN  'MAGIC EYE' RING--DETECTOR FIND",$12.82,8105.jpg
"SOLD  Dec 20, 2018 GENUINE ANCIENT ROMAN  'MAGIC EYE' RING--DETECTOR FIND",$10.90,8105.jpg
"SOLD  Dec 20, 2018 2 GENUINE FOSSILISED INSECTS IN AMBER circa 44 million BC",$65.39,4145.jpg
"SOLD  Dec 20, 2018 Medieval buttons iron and bronze with a beautiful blue stone-uncleaned",$1.00,10866.jpg
"SOLD  Dec 20, 2018 BEAUTIFUL GENUINE MEDIEVAL BRONZE RING - haloed cross -wearable",$29.49,11535.jpg
"SOLD  Dec 20, 2018 Very fine Genuine Roman bronze ring - wearable",$52.57,10606.jpg
"SOLD  Dec 20, 2018 Medieval bronze rings-lot 2 rings-uncleaned",$1.00,8104.jpg
"SOLD  Dec 20, 2018 GENUINE LARGE MEDIEVAL HERALDIC SILVER RING",$130.79,2631.jpg
"SOLD  Dec 20, 2018 TEMPLE - SCARCE ROMAN BRONZE AMULET PENDANT - WEARABLE ARTIFACT - LOT OF 2",$9.90,6471.jpg
"SOLD  Dec 20, 2018 SUPERB POST MEDIEVAL BRONZE CROSS PENDANT - wearable",$14.87,10715.jpg
"SOLD  Dec 20, 2018 SUPERB LOT OF 5 Ancient Greek Scythian Arrow Heads Bronze 5th c BC",$22.50,11085.jpg
"SOLD  Dec 20, 2018  RARE GENUINE ROMAN BRONZE PENTAGRAM RING",$67.96,5429.jpg
"SOLD  Dec 20, 2018  BEAUTIFUL COMPLETE GENUINE ROMAN BRONZE RING - UK find",$55.14,1377.jpg
"SOLD  Dec 20, 2018 Medieval goldplated ring with beautifull coloured stone - 1.31 gr.",$1.00,10159.jpg
"SOLD  Dec 20, 2018 STUNNING MEDIEVAL BRONZE RING WITH BLUE STONE ON BEZEL - WEARABLE ARTIFACT",$15.50,3256.jpg
"SOLD  Dec 20, 2018 A RARE GENUINE NORMAN Æ SHIELD RING - wearable - UK find",$29.49,8020.jpg
"SOLD  Dec 20, 2018 RARE!! ANCIENT ROMAN BATTLE IRON ARROW ARROWHEAD - c. 300-400 AD",$15.61,8487.jpg
"SOLD  Dec 20, 2018 RARE GENUINE ANCIENT CELT DECORATED IRON ARTEFACT",$15.66,10809.jpg
"SOLD  Dec 20, 2018 BARBED!!! - RARE!! ANCIENT ROMAN BATTLE IRON ARROW ARROWHEAD - c. 300-400 AD",$25.00,396.jpg
"SOLD  Dec 20, 2018 Roman bronze ring -  lot 3 broken rings - 3 different colors of stone",$1.00,5315.jpg
"SOLD  Dec 20, 2018 ANCIENT ROMAN SILVER LEGIONARY RING SYMBOL ROMAN Order of Christogram 21MM",$188.19,8208.jpg
"SOLD  Dec 20, 2018 Roman Old High karat Gold Rare Unique Bangle with 2 IBEX animals 33.41 gr   # 7M","$2,475.00",965.jpg
"SOLD  Dec 20, 2018 Ancient Roman King & Queen Intaglio Agate stone 22k karat Gold Ring 12.8 gr # 7M",$615.98,2093.jpg
"SOLD  Dec 20, 2018 22k Karat Gold Ring Ancient Ruby stone with 4 Faces of kings Rare Piece     # 7M",$706.00,4920.jpg
"SOLD  Dec 20, 2018 Lapis lazuli intaglio Antique Unique Art Old Stone Bead  # 7M",$17.50,12378.jpg
"SOLD  Dec 20, 2018 Roman Silver Intaglio Seal Animals & bird Wonderful Unique Ring # 7M",$51.00,7788.jpg
"SOLD  Dec 20, 2018 2 Ancient Roman Red Jasper Beads, Romans VERY RARE!  TOP!",$0.99,5640.jpg
"SOLD  Dec 20, 2018 2 Ancient Roman Carnelian Beads, Romans VERY RARE!  TOP!",$15.12,8254.jpg
"SOLD  Dec 20, 2018 1 Ancient Roman Coral Bead, Romans VERY RARE!  TOP!",$3.37,97.jpg
"SOLD  Dec 20, 2018 1 Ancient Roman Amber Bead, Romans VERY RARE!  TOP!",$7.51,6431.jpg
"SOLD  Dec 20, 2018 Unique Rare Old  Lapis lazuli Stone Beautiful beads necklace   # 7M",$13.50,1002.jpg
"SOLD  Dec 20, 2018 Roman very Old Lovely Bird Agate stone Amulet  # 7M",$9.99,446.jpg
"SOLD  Dec 20, 2018 Medieval Bronze Figure- WOLF - FOUNDED IN ARMENIA, DVIN - (10 -12th century)AD",$200.00,9257.jpg
"SOLD  Dec 20, 2018 Very Rare Original Ancient Roman Bronze Statue of Soldier No Reserve",$108.50,123.jpg
"SOLD  Dec 20, 2018 Old Roman Silver Ring For Suing / Stitching with Cute Mouse on Top # 67j",$17.16,11199.jpg
"Sold  Dec 20, 2018 Excellent Patina Real Ancient Roman Glass Beautiful 10 Necklace Per 1 13$",$75.00,10347.jpg
"Sold  Dec 20, 2018 BRONZE AGED ANCIENT SCYTHE SICKLE HOOK / 24 cm beautiful decorated tool",$60.00,6603.jpg
"Sold  Dec 20, 2018 Very Rare Original Ancient Roman Bronze Statue of Caesar or Senator No Reserve",$76.00,6625.jpg
"Sold  Dec 20, 2018 Ancient Roman Blue Green Glass Unguentarium 1-2nd Cent AD Incredible Iridescence",$237.06,2849.jpg
"Sold  Dec 20, 2018 Roman Fibula",$43.60,4508.jpg
"Sold  Dec 20, 2018 Phrygian fibula",$18.59,9965.jpg
"Sold  Dec 20, 2018 Roman Bronze Bracelet",$28.21,150.jpg
"Sold  Dec 20, 2018 ANTIQUE Carnelian Roman Intaglio Smiling Woman Holding Flower Signet Stamp Stone",$10.99,7048.jpg
"Sold  Dec 20, 2018 Roman fibula",$11.81,410.jpg
"Sold  Dec 20, 2018 ANTIQUE Old Carnelian Intaglio Greek Roman Commander&Bow Signet Seal Stamp Stone",$9.99,11894.jpg
"Sold  Dec 20, 2018 ANCIENT Roman Intaglio Eagle with 2 Snakes Good Evil Garnet Rectangle Stamp Bead",$12.99,2187.jpg
"Sold  Dec 20, 2018 Several Ancient Roman Yellow Glass Beads 2000+ Years Old! Authentic Artifact Lot",$21.50,12507.jpg
"Sold  Dec 20, 2018 RARE ANCIENT ROMAN MILITARY BRONZE  SEAL BOX - CIRCA 2nd Century AD",$26.93,9472.jpg
"Sold  Dec 20, 2018 Roman bronze pin with décor 100-300 A.C.",$25.00,10891.jpg
"Sold  Dec 20, 2018  Beautiful Agate intaglio Animal old Stone Bead #sh0031",$9.99,1350.jpg
"Sold  Dec 20, 2018 Ancient Roman Carnelian, Agate Etching Bead From Afghan Romans VERY RARE!",$18.00,10541.jpg
"Sold  Dec 19, 2018 EXTREMELY Ancient ROMAN BRONZE AMAZING RING museum quality ARTIFACT RING",$0.01,2636.jpg
"Sold  Dec 19, 2018 Very old wonderfull carnelian  rare cylinderseal bead",$19.00,1273.jpg
"Sold  Dec 19, 2018 Medieval wonderfull  rare old carnelian cylinderseal bead",$19.00,11214.jpg
"Sold  Dec 19, 2018 Wonderfull old mosaic glass beads lot",$19.00,873.jpg
"Sold  Dec 19, 2018 Medieval wonderfull old stone intaglio stamp",$19.00,7688.jpg
"Sold  Dec 19, 2018 Very old rare roman agate amuelt",$19.00,1508.jpg
"Sold  Dec 19, 2018 Amyzing rare old crystal intaglio stamp seal bead",$19.00,10609.jpg
"Sold  Dec 19, 2018 RARE Ancient Roman Orange Glass Beads 300-900 AD Artifact Lot BULK Diy Collect",$9.95,6641.jpg
"Sold  Dec 19, 2018 2 Ancient Venetian Glass Bead 500 AD Artifact Africa Europe Trade Antiquity Big",$7.96,4668.jpg
"Sold  Dec 19, 2018 4 Ancient Medieval Wedding Band Rings Lot Authentic Artifact Lot Roman Europe",$9.95,11031.jpg
"Sold  Dec 19, 2018 Rare Roman Terracotta Pot Rare Ancient Artifact 620g",$16.50,7769.jpg
"Sold  Dec 19, 2018 Rare Ancient Roman Terracotta Spoon Artifact",$1.25,2918.jpg
"Sold  Dec 19, 2018 Rare Ancient Phoenician Bead Roman Middle East Person Glass Antiquity Artifact",$14.95,862.jpg
"Sold  Dec 19, 2018 Rare Roman Terracotta Pot Ancient Artifact",$15.50,6738.jpg
"Sold  Dec 19, 2018 Very Rare Antique Roman Stone Mask Statue Amulet",$28.00,227.jpg
"Sold  Dec 19, 2018 Very Rare Vintage Phoenician Bird Bead Pendant",$0.99,6394.jpg
"Sold  Dec 19, 2018 Very Rare Vintage Phoenician Bird Bead Pendant handmade",$3.25,2618.jpg
"Sold  Dec 19, 2018 ANCIENT ROMAN Glass SMALL JAR Iridescent VESSEL #2",$24.50,4493.jpg
"Sold  Dec 19, 2018 ANCIENT ROMAN Glass SMALL JAR Iridescent VESSEL",$29.00,10652.jpg
"Sold  Dec 19, 2018 Very Rare Vintage Phoenician Bottle / Vase Bead Pendant",$0.99,11918.jpg
"Sold  Dec 19, 2018 Very Rare Vintage Phoenician Face Bead Pendant",$3.25,7125.jpg
"Sold  Dec 19, 2018 Very Rare Vintage Phoenician Fish Bead Pendant Super Quality",$9.50,1838.jpg
"Sold  Dec 19, 2018 BRONZE AGE OIL LAMP with PAINT   TIME OF ABRAHAM  2000BC   archaeolgy",$20.50,6167.jpg
"Sold  Dec 19, 2018 VERY RARE ANCIENT ROMAN LEGIONARY SILVER RING",$80.00,4687.jpg
"Sold  Dec 19, 2018   Ancient SEX SCENE ROMAN LEGIONARY SILVER RING",$80.00,531.jpg
"Sold  Dec 19, 2018 GOING OUT OF BUSINESS SALE!  RARE JUDEAN BOWL~ISRAEL~ TIME OF MOSES! 1500BC",$31.77,2450.jpg
"Sold  Dec 19, 2018 Very Rare Vintage Phoenician Face Bead Pendant Handmade",$1.58,11030.jpg
"Sold  Dec 19, 2018 Very Rare Vintage Phoenician Face Bead Pendant Handmade",$3.25,11030.jpg
"Sold  Dec 19, 2018 GOING OUT OF BUSINESS SALE! ANCIENT PAINTED BOWL-JUG! EARLY BRONZE AGE! 3000BC",$43.00,8424.jpg
"Sold  Dec 19, 2018 Very Rare Vintage Phoenician Face Bead Pendant Super Quality",$3.25,11671.jpg
"Sold  Dec 19, 2018 ancient antique roman legionary ring bronze artifact rare type",$15.99,1135.jpg
"Sold  Dec 19, 2018 ancient roman bronze ring stunning with stones colored",$15.99,9262.jpg
"Sold  Dec 19, 2018 ancient antique roman legionary ring bronze artifact rare type",$17.99,1135.jpg
"Sold  Dec 19, 2018 LOW OUTBID1$!!ANCIENT ARTIFACT BRONZE ROMAN MAN BUST LEFT, God ex",$10.51,5581.jpg
"Sold  Dec 19, 2018 EXTREMELY RARE , HELLENISTIC PERIOD INTACT SILVER PENDANT WITH 6 MALE FACES &",$205.16,5559.jpg
"Sold  Dec 19, 2018 Roman  ancient brooches fibula artifacts 1 -3 century AD",$32.55,5958.jpg
"Sold  Dec 19, 2018  SHARP CELTIC BRONZE SHORT SPEAR HEAD CIRCA 500-100 BC-AD",$58.98,10164.jpg
"Sold  Dec 19, 2018 Roman  ancient brooches fibula artifacts 1 -3 century AD",$32.00,5958.jpg
"Sold  Dec 19, 2018  MUSEUM QUALITY - MASSIVE ROMAN SILVER SEAL RING - HORSE- CIRCA 100-200 AD",$130.79,2525.jpg
"Sold  Dec 19, 2018 Roman  ancient brooches fibula artifacts 1 -3 century AD",$27.70,5958.jpg
"Sold  Dec 19, 2018 EXTREMELY RARE ANCIENT GREEK BRONZE SEAL PENDANT CIRCA 700 BC GOD PAN 3 ANIMALS",$84.63,9936.jpg
"Sold  Dec 19, 2018 LARGE SIZE INTACT BRONZE EGYPTIAN STATUE SEATED ANUBIS GODDESS",$47.44,2095.jpg
"Sold  Dec 19, 2018 Roman  ancient brooches fibula artifacts 1 -3 century AD",$14.10,5958.jpg
"Sold  Dec 19, 2018 SCARCE-INTACT LATE ROMAN BRONZE VOTIVE STICK WITH MINERVA ON THE TOP CIRCA 400-4",$71.81,12232.jpg
"Sold  Dec 19, 2018 Roman  ancient brooches fibula artifacts 1 -3 century AD",$11.50,5958.jpg
"Sold  Dec 19, 2018 WONDERFUL OLD RARE BACTRIAN BRONZE SEAL STAMP BEAD #SH358",$9.99,8128.jpg
"Sold  Dec 19, 2018 SCARCE-INDIA SOLID SILVER STRUCK PLAQUE DEPICTING A GODDESS CIRCA 1000-1100 AD",$43.21,9273.jpg
"Sold  Dec 19, 2018 A VINTAGE EGYPTIAN BRONZE RING WITH SCARAB SEAL",$30.80,3887.jpg
"Sold  Dec 19, 2018 MUSEUM QUALITY BYZANTINE BARREL POLYGONAL SHAPED WEIGHT 28.73 grams",$26.93,8941.jpg
"Sold  Dec 19, 2018 CIRCA 500-300 BC SHARP ANCIENT GREEK BRONZE ARROWHEAD-INTACT",$35.90,9434.jpg
"Sold  Dec 19, 2018 Teardrop shaped roman glass Circa 100 AD  15x9x4 mm",$0.01,580.jpg
