Object,Price,Location,Link
"Sold  Jan 13, 2019 4800Y.O: WONDERFUL ADZE AX 143mms DANISH STONE AGE NEOLITHIC FLINT SINGLE GRAVE",$189.19,"Heidelberg, Germany",https://www.ebay.com/itm/4800Y-O-WONDERFUL-ADZE-AX-143mms-DANISH-STONE-AGE-NEOLITHIC-FLINT-SINGLE-GRAVE/362527289861?hash=item54684f7205%3Ag%3AFcgAAOSwi1lcMlpD&LH_Auction=1
"Sold  Jan 13, 2019 Three Ancient Egyptian Neolithic Arrow Heads",$9.24,"Vancouver, Washington, United States",https://www.ebay.com/itm/Three-Ancient-Egyptian-Neolithic-Arrow-Heads/163472427884?hash=item260fb74b6c%3Ag%3A-WQAAOSwR0dcMllB&LH_Auction=1
"Sold  Jan 13, 2019 Neolithic Danish Chipped Polished 4¼"" Celt Adz Stone Age Axe Head Tool",$99.95,,
"Sold  Jan 13, 2019  VERY RARE NEOLITHIC PERIOD STONE ARROWHEAD CIRCA 3500 BC",$35.99,"CYPRUS, Cyprus",https://www.ebay.com/itm/VERY-RARE-NEOLITHIC-PERIOD-STONE-ARROWHEAD-CIRCA-3500-BC/392209215535?hash=item5b517db02f%3Ag%3AwCkAAOSwlfNcMjQH&LH_Auction=1
"Sold  Jan 13, 2019 2 Ancient Neolithic Axes, Stone, Stone Age, VERY RARE !!  TOP !!",$9.40,"Bavaria, Germany",https://www.ebay.com/itm/2-Ancient-Neolithic-Axes-Stone-Stone-Age-VERY-RARE-TOP/143084334534?hash=item21507dadc6%3Ag%3AFlwAAOSwsTJcNNyV&LH_Auction=1
"Sold  Jan 13, 2019 5 Ancient Neolithic Flint Arrowheads, Stone Age, VERY RARE !!  TOP !!",$8.50,"Bavaria, Germany",https://www.ebay.com/itm/5-Ancient-Neolithic-Flint-Arrowheads-Stone-Age-VERY-RARE-TOP/143084324344?hash=item21507d85f8%3Ag%3A58AAAOSwSn1cNNm7&LH_Auction=1
"Sold  Jan 13, 2019 4 Ancient Neolithic Flint Arrowheads, Stone Age, VERY RARE !!  TOP !!",$7.50,"Bavaria, Germany",https://www.ebay.com/itm/4-Ancient-Neolithic-Flint-Arrowheads-Stone-Age-VERY-RARE-TOP/153332945830?hash=item23b35b13a6%3Ag%3AJQsAAOSwDaBcNNjz&LH_Auction=1
"Sold  Jan 13, 2019 3 Ancient Neolithic Flint Arrowheads, Stone Age, VERY RARE !!  TOP !!",$9.50,"Bavaria, Germany",https://www.ebay.com/itm/3-Ancient-Neolithic-Flint-Arrowheads-Stone-Age-VERY-RARE-TOP/143084318592?hash=item21507d6f80%3Ag%3A1mQAAOSwMKVcNNgu&LH_Auction=1
"Sold  Jan 13, 2019 1 Ancient Neolithic Carnelian Bead, Stone Age, VERY RARE !!",$13.00,,
"Sold  Jan 13, 2019 20 Ancient Neolithic Quartz Beads, Stone Age TOP!",$18.50,"Bavaria, Germany",https://www.ebay.com/itm/20-Ancient-Neolithic-Quartz-Beads-Stone-Age-TOP/153332864342?hash=item23b359d556%3Ag%3AhTQAAOSwUjVcNMOZ&LH_Auction=1
"Sold  Jan 13, 2019 1 Ancient Neolithic Clay Bead, Stone Age, VERY RARE !!  TOP !!",$6.52,"Bavaria, Germany",https://www.ebay.com/itm/1-Ancient-Neolithic-Clay-Bead-Stone-Age-VERY-RARE-TOP/143084199992?hash=item21507ba038%3Ag%3Ap5AAAOSwAP9cNLgN&LH_Auction=1
"Sold  Jan 13, 2019 1 Ancient Neolithic Clay Bead, Stone Age, VERY RARE !!  TOP !!",$8.61,"Bavaria, Germany",https://www.ebay.com/itm/1-Ancient-Neolithic-Clay-Bead-Stone-Age-VERY-RARE-TOP/143084199992?hash=item21507ba038%3Ag%3Ap5AAAOSwAP9cNLgN&LH_Auction=1
"Sold  Jan 13, 2019 2 Ancient Neolithic Red Jasper Ear Plugs, Stone Age, VERY RARE !!",$34.00,"Bavaria, Germany",https://www.ebay.com/itm/2-Ancient-Neolithic-Red-Jasper-Ear-Plugs-Stone-Age-VERY-RARE/153332820000?hash=item23b3592820%3Ag%3AHyEAAOSwGWJcNLbq&LH_Auction=1
"Sold  Jan 13, 2019 4 Ancient Neolithic Rock Crystal, Quartz Ear Plugs, Stone Age, VERY RARE !!",$8.00,"Bavaria, Germany",https://www.ebay.com/itm/4-Ancient-Neolithic-Rock-Crystal-Quartz-Ear-Plugs-Stone-Age-VERY-RARE/153332817201?hash=item23b3591d31%3Ag%3AYowAAOSwgdtcNLYB&LH_Auction=1
"Sold  Jan 13, 2019 NEOLITHIC EAST KENT STONE AXE",$56.17,"Dover, United Kingdom",https://www.ebay.com/itm/NEOLITHIC-EAST-KENT-STONE-AXE/273642563738?hash=item3fb65e289a%3Ag%3AQ0QAAOSworNcMh6W&LH_Auction=1
"Sold  Jan 13, 2019 100% genuine Metal Detector Finds Joblot roman, medieval, neolithic, georgian",$7.10,"Norwich, United Kingdom",https://www.ebay.com/itm/100-genuine-Metal-Detector-Finds-Joblot-roman-medieval-neolithic-georgian/333007541849?hash=item4d88cbd659%3Ag%3Aic8AAOSwiwZcN2wY&LH_Auction=1
"Sold  Jan 12, 2019 Huge Neolithic African quartz labret/nose/ear plug Indian artifact relic",$10.00,"Evansville, Indiana, United States",https://www.ebay.com/itm/Huge-Neolithic-African-quartz-labret-nose-ear-plug-Indian-artifact-relic/223313420108?hash=item33fe845f4c%3Ag%3A1pwAAOSwzwVcJ3EB&LH_Auction=1
"Sold  Jan 12, 2019 Big Neolithic African quartz labret/nose/ear plug Indian artifact relic",$10.00,"Evansville, Indiana, United States",https://www.ebay.com/itm/Big-Neolithic-African-quartz-labret-nose-ear-plug-Indian-artifact-relic/223313419758?hash=item33fe845dee%3Ag%3AzeYAAOSwEqVcJ3Jo&LH_Auction=1
"Sold  Jan 12, 2019 Huge  Neolithic African quartz labret/nose/ear plug Indian artifact relic",$15.00,"Evansville, Indiana, United States",https://www.ebay.com/itm/Huge-Neolithic-African-quartz-labret-nose-ear-plug-Indian-artifact-relic/223313109534?hash=item33fe7fa21e%3Ag%3AxTkAAOSwctJcJ3Os&LH_Auction=1
"Sold  Jan 12, 2019 3 nice Sahara Neolithic triangular points",$12.50,"Winchester, Ohio, United States",https://www.ebay.com/itm/3-nice-Sahara-Neolithic-triangular-points/323626017792?hash=item4b599d2400%3Ag%3AUEYAAOSwf1xcJnRj&LH_Auction=1
