Object,Price,Location,Link
"Sold  Dec 24, 2018 Pottery industry in holy land",$2.35,"baqa, Israel",https://www.ebay.com/itm/Pottery-industry-in-holy-land/183590513763?hash=item2abed8ec63%3Ag%3A1poAAOSwEVtb-kBS&LH_Auction=1
"Sold  Dec 23, 2018 ANTIQUE MEDIEVAL CRUSADER'S KNIGHT SWORD GERMAN ENGLISH ITALIAN, MOON MARKINGS",$681.00,"Wallingford, Connecticut, United States",https://www.ebay.com/itm/ANTIQUE-MEDIEVAL-CRUSADERS-KNIGHT-SWORD-GERMAN-ENGLISH-ITALIAN-MOON-MARKINGS/332950088834?hash=item4d855f2c82%3Ag%3AZ8kAAOSwWlVcEyrF&LH_Auction=1
"Sold  Dec 23, 2018 Perfect Indian knife found in the Texas panhandle",$0.99,"Loveland, Colorado, United States",https://www.ebay.com/itm/Perfect-Indian-knife-found-in-the-Texas-panhandle/113465369083?hash=item1a6b1021fb%3Ag%3ANb4AAOSwZ4RcGYCs&LH_Auction=1
"Sold  Dec 23, 2018 Medieval Jewish Dreidel 12. Century",$35.00,"London, United Kingdom",https://www.ebay.com/itm/Medieval-Jewish-Dreidel-12-Century/392195011995?hash=item5b50a4f59b%3Ag%3A5dgAAOSwIjJZUAtF&LH_Auction=1
"Sold  Dec 23, 2018 Engraved finger ring of templar knight - milia templi",$26.00,"Štúrovo, default, Slovakia",https://www.ebay.com/itm/Engraved-finger-ring-of-templar-knight-milia-templi/302998905566?hash=item468c2462de%3Ag%3AzP0AAOSwAP9cFklT&LH_Auction=1
"Sold  Dec 23, 2018 Silver ring of crusader knight",$26.00,"London, United Kingdom",https://www.ebay.com/itm/Silver-ring-of-crusader-knight/292872718710?hash=item4430930976%3Ag%3AdM4AAOSwlx9cFkhd&LH_Auction=1
"Sold  Dec 20, 2018 The Land And The Book - Volume 1 Southern Palestine & Jerusalem - 1880",$4.00,"Morganton, Georgia, United States",https://www.ebay.com/itm/The-Land-And-The-Book-Volume-1-Southern-Palestine-Jerusalem-1880/264087313732?hash=item3d7cd49d44%3Ag%3AoKYAAOSwhEhcCcPw&LH_Auction=1
"Sold  Dec 18, 2018 HOLY RELIC TRUE CROSS JESUS CHRIST RELIQUARY HUGE PIECE AUTHENTIC!!!!",$591.50,"Huez, France",https://www.ebay.com/itm/HOLY-RELIC-TRUE-CROSS-JESUS-CHRIST-RELIQUARY-HUGE-PIECE-AUTHENTIC/332962317980?hash=item4d8619c69c%3Ag%3A3GwAAOSwVx5b1hwc&LH_Auction=1
"Sold  Dec 18, 2018 Vintage Round Amphora Jugs Vases 2200 to 1700 BC Set of 2 Brown Color Appraisal",$99.00,"Milwaukee, Wisconsin, United States",https://www.ebay.com/itm/Vintage-Round-Amphora-Jugs-Vases-2200-to-1700-BC-Set-of-2-Brown-Color-Appraisal/302992596255?hash=item468bc41d1f%3Ag%3AQcUAAOSwVHpcAxtQ&LH_Auction=1
"Sold  Dec 17, 2018 HOLY RELIC TRUE CROSS JESUS CHRIST RELIQUARY HUGE PIECE AUTHENTIC!!!!",$455.00,"Huez, France",https://www.ebay.com/itm/HOLY-RELIC-TRUE-CROSS-JESUS-CHRIST-RELIQUARY-HUGE-PIECE-AUTHENTIC/332940037519?hash=item4d84c5cd8f%3Ag%3A3GwAAOSwVx5b1hwc&LH_Auction=1
