Object,Price,Location,Link
"Sold  Mar 8, 2019 Dong Son spear 7 1/8"" c. 200 BC PISCOPO w/ tag",$43.69,"East Weymouth, Massachusetts, United States",https://www.ebay.com/itm/Dong-Son-spear-7-1-8-c-200-BC-PISCOPO-w-tag/123673629574?hash=item1ccb85d386%3Ag%3A2nYAAOSwPb1cddGI&LH_Auction=1
"Sold  Mar 7, 2019 NICE ANTIQUE Sawankhalok style VASE, CELEDON GLAZE POSSIBLY 14TH OR 15TH CENTURY",$24.95,"Mason City, Iowa, United States",https://www.ebay.com/itm/NICE-ANTIQUE-Sawankhalok-style-VASE-CELEDON-GLAZE-POSSIBLY-14TH-OR-15TH-CENTURY/292986933409?hash=item443761d0a1%3Ag%3Ap3gAAOSwyhVcb1Gk&LH_Auction=1
"Sold  Mar 6, 2019 NEOLITHIC JOMON ASIAN JAPAN PREHISTORIC ARTIFACTS ARROWHEADS FLINT 2,500BCE",$46.00,"Orland Park, Illinois, United States",https://www.ebay.com/itm/NEOLITHIC-JOMON-ASIAN-JAPAN-PREHISTORIC-ARTIFACTS-ARROWHEADS-FLINT-2-500BCE/223426579073?hash=item3405430a81%3Ag%3ARRgAAOSwZFJcdr1o&LH_Auction=1
"Sold  Mar 6, 2019 NEOLITHIC JOMON ASIAN JAPAN PREHISTORIC ARTIFACTS ARROWHEADS CELTS AXE 2,500BCE",$86.00,"Orland Park, Illinois, United States",https://www.ebay.com/itm/NEOLITHIC-JOMON-ASIAN-JAPAN-PREHISTORIC-ARTIFACTS-ARROWHEADS-CELTS-AXE-2-500BCE/223426571142?hash=item340542eb86%3Ag%3AhvcAAOSwPjNcdru1&LH_Auction=1
"Sold  Mar 6, 2019 EXTREMELY ANCIENT FLINT ARROWHEADS  AMAZING!5000 years old! 3000BC~~~no reserve",$5.50,"ANCIENT &amp; AUTHENTIC**GUARANTEED!, United States",https://www.ebay.com/itm/EXTREMELY-ANCIENT-FLINT-ARROWHEADS-AMAZING-5000-years-old-3000BC-no-reserve/401715651307?hash=item5d881e62eb%3Ag%3AGyAAAOSwA4Vcc1HF&LH_Auction=1
"Sold  Mar 6, 2019 EXTREMELY ANCIENT SHELL BEADS!  AMAZING!  5000 years old! 3000BC~~~no reserve",$14.50,"ANCIENT &amp; AUTHENTIC**GUARANTEED!, United States",https://www.ebay.com/itm/EXTREMELY-ANCIENT-SHELL-BEADS-AMAZING-5000-years-old-3000BC-no-reserve/192838247984?hash=item2ce60e2630%3Ag%3AL5IAAOSwYyVcc0-q&LH_Auction=1
"Sold  Mar 6, 2019 EXTREMELY ANCIENT CRYSTAL STONE BEADS!  000 years old! 3000BC~~~no reserve",$13.50,"ANCIENT &amp; AUTHENTIC**GUARANTEED!, United States",https://www.ebay.com/itm/EXTREMELY-ANCIENT-CRYSTAL-STONE-BEADS-000-years-old-3000BC-no-reserve/192838078500?hash=item2ce60b9024%3Ag%3AikUAAOSw4ARcczpi&LH_Auction=1
"Sold  Mar 6, 2019 LOW OUTBID1$!! IOLD IRAQ BRONZE ENGRAVED ANIMAL RING, GOD EX",$6.50,,
"Sold  Mar 6, 2019 Chinese Han Dynasty Pottery “Stickman” ca. B.C. 206 - A.D. 220",$775.00,,
"Sold  Mar 6, 2019 Ban Chiang 4 rings fused together 1 1/2 across x  1 5/8"" tall (Herrington)",$2.36,"East Weymouth, Massachusetts, United States",https://www.ebay.com/itm/Ban-Chiang-4-rings-fused-together-1-1-2-across-x-1-5-8-tall-Herrington/123672708175?hash=item1ccb77c44f%3Ag%3AyWEAAOSwcttcTmdx&LH_Auction=1
"Sold  Mar 5, 2019 Two Ban Chiang bronze rings each 2 1/8"" across",$17.28,"East Weymouth, Massachusetts, United States",https://www.ebay.com/itm/Two-Ban-Chiang-bronze-rings-each-2-1-8-across/123661436587?hash=item1ccacbc6ab%3Ag%3AduIAAOSwoEFcRqr0&LH_Auction=1
"Sold  Mar 5, 2019 Ancient Roman old Wonderful Bronze Bangle With 2 Wild Lion Heads #SR1",$9.99,"BKK, Thailand",https://www.ebay.com/itm/Ancient-Roman-old-Wonderful-Bronze-Bangle-With-2-Wild-Lion-Heads-SR1/153395700863?hash=item23b718a47f%3Ag%3AncsAAOSw%7E7JcdZj4&LH_Auction=1
"Sold  Mar 4, 2019 Dong Son spear c 200 BC  7 1/4"" long broken socket formerly Piscopo",$13.38,"East Weymouth, Massachusetts, United States",https://www.ebay.com/itm/Dong-Son-spear-c-200-BC-7-1-4-long-broken-socket-formerly-Piscopo/123667956159?hash=item1ccb2f41bf%3Ag%3AsNYAAOSwqKNcTTtx&LH_Auction=1
"Sold  Mar 3, 2019 Dong Son / Dian ge ( dagger axe ) 10 1/4"" long over 2000 years old",$500.00,"East Weymouth, Massachusetts, United States",https://www.ebay.com/itm/Dong-Son-Dian-ge-dagger-axe-10-1-4-long-over-2000-years-old/123666402874?hash=item1ccb178e3a%3Ag%3ADiAAAOSwyhVcdcwO&LH_Auction=1
"Sold  Mar 3, 2019 Indochinese pole axe over 2000 yrs old 4 1/4"" long Piscopo",$31.00,"East Weymouth, Massachusetts, United States",https://www.ebay.com/itm/Indochinese-pole-axe-over-2000-yrs-old-4-1-4-long-Piscopo/123668688547?hash=item1ccb3a6ea3%3Ag%3AqkwAAOSwJrdcd9Du&LH_Auction=1
"Sold  Mar 2, 2019 Cambodian spearhead 4"" long  Piscopo",$45.00,"East Weymouth, Massachusetts, United States",https://www.ebay.com/itm/Cambodian-spearhead-4-long-Piscopo/123661740144?hash=item1ccad06870%3Ag%3AhpgAAOSwfchcckqj&LH_Auction=1
"Sold  Mar 2, 2019 Indonesian ax 3 3/4"" long c 1000 - 500BC PISCOPO",$52.00,"East Weymouth, Massachusetts, United States",https://www.ebay.com/itm/Indonesian-ax-3-3-4-long-c-1000-500BC-PISCOPO/123661540692?hash=item1ccacd5d54%3Ag%3ARcQAAOSw0T9ccgwB&LH_Auction=1
"Sold  Mar 2, 2019 4 1/2"" Cambodian spearhead 1500-1000 BC Samronsaen PISCOPO w/tag",$26.00,"East Weymouth, Massachusetts, United States",https://www.ebay.com/itm/4-1-2-Cambodian-spearhead-1500-1000-BC-Samronsaen-PISCOPO-w-tag/123661533049?hash=item1ccacd3f79%3Ag%3AJjkAAOSwNSdccglK&LH_Auction=1
"Sold  Mar 2, 2019 Dong Son bell c . 200 BC w/rattle, bell 7/8"", canon 1 3/8""",$7.00,"East Weymouth, Massachusetts, United States",https://www.ebay.com/itm/Dong-Son-bell-c-200-BC-w-rattle-bell-7-8-canon-1-3-8/123661434393?hash=item1ccacbbe19%3Ag%3AWOUAAOSwf0hcTVHU&LH_Auction=1
"Sold  Mar 2, 2019 Bronze Axe 2 1/8 "" edge, from edge to butt 3 3/4 "" former Piscopo w/ tag",$158.50,"East Weymouth, Massachusetts, United States",https://www.ebay.com/itm/Bronze-Axe-2-1-8-edge-from-edge-to-butt-3-3-4-former-Piscopo-w-tag/123661431881?hash=item1ccacbb449%3Ag%3AEAEAAOSwF7lcVu%7EH&LH_Auction=1
