Object,Price,Location,Seller,Link
"Aug 25, 2019 PRE-COLUMBIAN MIXTEC STONE PENDANT",$68.00,"Austin, Texas, United States",balam758,https://www.ebay.com/itm/PRE-COLUMBIAN-MIXTEC-STONE-PENDANT/153609249252?hash=item23c3d321e4%3Ag%3AZKkAAOSws8Rc-Y12&LH_Auction=1
"Aug 25, 2019 PRE-COLUMBIAN MIXTEC STONE DUALITY PENDANT MASK",$128.00,"Austin, Texas, United States",balam758,https://www.ebay.com/itm/PRE-COLUMBIAN-MIXTEC-STONE-DUALITY-PENDANT-MASK/153609248852?hash=item23c3d32054%3Ag%3ARuUAAOSwi6tdPOwv&LH_Auction=1
"Aug 25, 2019  PRE-COLUMBIAN  OLMEC  FIGURE",$138.00,"Austin, Texas, United States",balam758,https://www.ebay.com/itm/PRE-COLUMBIAN-OLMEC-FIGURE/153609247876?hash=item23c3d31c84%3Ag%3AzxcAAOSwAgVdHmDb&LH_Auction=1
"Aug 25, 2019 Pre-Columbian Carved Jade Stone Ear Spools",$75.50,"Chula Vista, California, United States",a2zway,https://www.ebay.com/itm/Pre-Columbian-Carved-Jade-Stone-Ear-Spools/113858108361?hash=item1a8278dbc9%3Ag%3AsasAAOSwjrZdQ3u9&LH_Auction=1
"Aug 25, 2019 Pre Colombian Myan Jade Beaded Necklace #5",$20.60,"Newport, New Hampshire, United States",coasttocoast_antiques_discovery,https://www.ebay.com/itm/Pre-Colombian-Myan-Jade-Beaded-Necklace-5/223628984436?hash=item3411538074%3Ag%3AyqEAAOSw2x1dWuvH&LH_Auction=1
"Aug 25, 2019 Large Lot of Pre Colombian Myan Jade Beads #1",$21.00,"Newport, New Hampshire, United States",coasttocoast_antiques_discovery,https://www.ebay.com/itm/Large-Lot-of-Pre-Colombian-Myan-Jade-Beads-1/223629014138?hash=item341153f47a%3Ag%3AKCYAAOSw5SNdWvC7&LH_Auction=1
"Aug 25, 2019 Pre Colombian Myan Jade Beaded Necklace #3",$61.50,"Newport, New Hampshire, United States",coasttocoast_antiques_discovery,https://www.ebay.com/itm/Pre-Colombian-Myan-Jade-Beaded-Necklace-3/223628961099?hash=item341153254b%3Ag%3AT2oAAOSw3hFdWuZl&LH_Auction=1
"Aug 25, 2019 Pre Colombian Myan Jade Beaded Necklace #1",$26.10,"Newport, New Hampshire, United States",coasttocoast_antiques_discovery,https://www.ebay.com/itm/Pre-Colombian-Myan-Jade-Beaded-Necklace-1/223628952988?hash=item341153059c%3Ag%3AleYAAOSwYX9dWuNo&LH_Auction=1
"Aug 25, 2019 Large Lot of Pre Colombian Myan Jade Beads #2",$27.19,"Newport, New Hampshire, United States",coasttocoast_antiques_discovery,https://www.ebay.com/itm/Large-Lot-of-Pre-Colombian-Myan-Jade-Beads-2/323888637056?hash=item4b69446480%3Ag%3Aj1kAAOSwgsddWvNY&LH_Auction=1
"Aug 25, 2019 Pre Colombian Myan Jade Beaded Necklace #6",$30.00,"Newport, New Hampshire, United States",coasttocoast_antiques_discovery,https://www.ebay.com/itm/Pre-Colombian-Myan-Jade-Beaded-Necklace-6/323888616591?hash=item4b6944148f%3Ag%3AqZIAAOSwwRtdWuwR&LH_Auction=1
"Aug 25, 2019 Pre Colombian Myan Jade Beaded Necklace #2",$20.60,"Newport, New Hampshire, United States",coasttocoast_antiques_discovery,https://www.ebay.com/itm/Pre-Colombian-Myan-Jade-Beaded-Necklace-2/223628959726?hash=item3411531fee%3Ag%3AHhYAAOSw%7Ec1dWuWT&LH_Auction=1
"Aug 25, 2019 Pre-Columbian Solid Sterling Silver Ear Spools Earrings",$33.00,"Chula Vista, California, United States",a2zway,https://www.ebay.com/itm/Pre-Columbian-Solid-Sterling-Silver-Ear-Spools-Earrings/123878939986?hash=item1cd7c29d52%3Ag%3Ak2UAAOSw4ThdRM0M&LH_Auction=1
"Aug 25, 2019 Pre Colombian Myan Jade Beaded Necklace #4",$26.11,"Newport, New Hampshire, United States",coasttocoast_antiques_discovery,https://www.ebay.com/itm/Pre-Colombian-Myan-Jade-Beaded-Necklace-4/223628982093?hash=item341153774d%3Ag%3A3ecAAOSwY7hdWutQ&LH_Auction=1
"Aug 25, 2019 Pre Colombian Myan Jade Beaded Necklace #8",$31.00,"Newport, New Hampshire, United States",coasttocoast_antiques_discovery,https://www.ebay.com/itm/Pre-Colombian-Myan-Jade-Beaded-Necklace-8/323888621561?hash=item4b694427f9%3Ag%3AdSIAAOSwxOBdWu2P&LH_Auction=1
"Aug 25, 2019 Pre Colombian Myan Jade Beaded Necklace #7",$26.50,"Newport, New Hampshire, United States",coasttocoast_antiques_discovery,https://www.ebay.com/itm/Pre-Colombian-Myan-Jade-Beaded-Necklace-7/323888620665?hash=item4b69442479%3Ag%3A1JEAAOSwNe9dWu0c&LH_Auction=1
"Aug 25, 2019 ANTIQUE PRECOLUMBIAN MOCHE  STIRRUP VESSEL POT DRUMMER AD 200-500 ESTATE SOTHEBY",$350.00,"Macomb, Illinois, United States",lynhoppy,https://www.ebay.com/itm/ANTIQUE-PRECOLUMBIAN-MOCHE-STIRRUP-VESSEL-POT-DRUMMER-AD-200-500-ESTATE-SOTHEBY/183923556002?hash=item2ad2b2bea2%3Ag%3AjtEAAOSwH3ddR2pz&LH_Auction=1
"Aug 25, 2019 Taino Pre Columbian Wodden Cemi",$9.99,"Brighton, Massachusetts, United States",taino_treasures,https://www.ebay.com/itm/Taino-Pre-Columbian-Wodden-Cemi/113860551674?hash=item1a829e23fa%3Ag%3AmTwAAOSwMW5dXH1R&LH_Auction=1
"Aug 25, 2019 PRE-COLUMBIAN MAYAN CRYSTAL AMETHYST CHAC HEAD",$580.00,"Austin, Texas, United States",balam758,https://www.ebay.com/itm/PRE-COLUMBIAN-MAYAN-CRYSTAL-AMETHYST-CHAC-HEAD/153609250589?hash=item23c3d3271d%3Ag%3AX0cAAOSwFDBdUK97&LH_Auction=1
"Aug 25, 2019 Caribbean Taino Pre-Columbian Pottery/Ceramic Art fragment",$9.99,"San Juan, Puerto Rico, United States",eman8553,https://www.ebay.com/itm/Caribbean-Taino-Pre-Columbian-Pottery-Ceramic-Art-fragment/273973413213?hash=item3fca16855d%3Ag%3A5vgAAOSwH9VdXGC6&LH_Auction=1
"Aug 25, 2019 ANTIQUE SNOWSHOES MICHIGAN/HURON STYLE WOOD ASH FRAME  SHELLAC FINISH & BINDINGS",$35.50,"Royalston, Massachusetts, United States",1456716,https://www.ebay.com/itm/ANTIQUE-SNOWSHOES-MICHIGAN-HURON-STYLE-WOOD-ASH-FRAME-SHELLAC-FINISH-BINDINGS/293189681019?hash=item4443777f7b%3Ag%3AeL4AAOSw2bhdNJs6&LH_Auction=1
"Aug 25, 2019 Caribbean Taino Pre-Columbian Pottery/Ceramic Art fragment",$9.99,"San Juan, Puerto Rico, United States",eman8553,https://www.ebay.com/itm/Caribbean-Taino-Pre-Columbian-Pottery-Ceramic-Art-fragment/273973413213?hash=item3fca16855d%3Ag%3A5vgAAOSwH9VdXGC6&LH_Auction=1
"Aug 25, 2019 Caribbean Taino Pre-Columbian Pottery/Ceramic Art fragment",$9.99,"San Juan, Puerto Rico, United States",eman8553,https://www.ebay.com/itm/Caribbean-Taino-Pre-Columbian-Pottery-Ceramic-Art-fragment/273973413213?hash=item3fca16855d%3Ag%3A5vgAAOSwH9VdXGC6&LH_Auction=1
"Aug 25, 2019 Pre-Columbian Figure Jalisco Colima Pottery",$50.00,"Bainbridge Island, Washington, United States",sharont21456,https://www.ebay.com/itm/Pre-Columbian-Figure-Jalisco-Colima-Pottery/123878943793?hash=item1cd7c2ac31%3Ag%3AdOsAAOSwkRhdPgoy&LH_Auction=1
"Aug 25, 2019 PRE-COLUMBIAN_Blue-Green Carved Jade_Celt Axe Pendant_3 5/8"" h x 1 7/8"" w",$199.00,"Miami, Florida, United States",worldtraveler57,https://www.ebay.com/itm/PRE-COLUMBIAN-Blue-Green-Carved-Jade-Celt-Axe-Pendant-3-5-8-h-x-1-7-8-w/352755744916?hash=item5221e18094%3Ag%3Afc0AAOSwZ-pdVcP3&LH_Auction=1
"Aug 25, 2019 OLD STONE Olive Green_Brown_Opaque_Cylinder Tube_5 1/8"" x 1 1/4""_235.8 Grams",$15.00,"Miami, Florida, United States",worldtraveler57,https://www.ebay.com/itm/OLD-STONE-Olive-Green-Brown-Opaque-Cylinder-Tube-5-1-8-x-1-1-4-235-8-Grams/333297919637?hash=item4d9a1aa695%3Ag%3AnSsAAOSwLhFdVbtw&LH_Auction=1
"Aug 25, 2019 PRE COLUMBIAN Large Green Stone Bead_20 x 29.2 x 29.3mm",$26.00,"Miami, Florida, United States",worldtraveler57,https://www.ebay.com/itm/PRE-COLUMBIAN-Large-Green-Stone-Bead-20-x-29-2-x-29-3mm/333297878051?hash=item4d9a1a0423%3Ag%3AAKAAAOSw8xhdVa3P&LH_Auction=1
"Aug 25, 2019 PRE COLUMBIAN Double Holed Green Jade Stone Bead_6.6 x 21 x 11.9mm",$46.00,"Miami, Florida, United States",worldtraveler57,https://www.ebay.com/itm/PRE-COLUMBIAN-Double-Holed-Green-Jade-Stone-Bead-6-6-x-21-x-11-9mm/352755668075?hash=item5221e0546b%3Ag%3AzesAAOSwUfBdVawm&LH_Auction=1
"Aug 25, 2019 PRE-COLUMBIAN_Mesoamerican Carved Stone Pectoral Bead_20.3 x 28.9 x 12mm",$15.50,"Miami, Florida, United States",worldtraveler57,https://www.ebay.com/itm/PRE-COLUMBIAN-Mesoamerican-Carved-Stone-Pectoral-Bead-20-3-x-28-9-x-12mm/352759059056?hash=item5222141270%3Ag%3AcxEAAOSwly9dWZuF&LH_Auction=1
"Aug 25, 2019 Rare_PRE-COLUMBIAN_Mesoamerican Greenstone Figural Bead_20.7 x 18.7 x 11.4mm",$5.00,"Miami, Florida, United States",worldtraveler57,https://www.ebay.com/itm/Rare-PRE-COLUMBIAN-Mesoamerican-Greenstone-Figural-Bead-20-7-x-18-7-x-11-4mm/333300287603?hash=item4d9a3ec873%3Ag%3A-zkAAOSwXF5dWZb6&LH_Auction=1
"Aug 25, 2019 PRE COLUMBIAN Terracotta Clay Rattle_Ceremonial Female Fertility Figure w/ Baby",$49.00,"Miami, Florida, United States",worldtraveler57,https://www.ebay.com/itm/PRE-COLUMBIAN-Terracotta-Clay-Rattle-Ceremonial-Female-Fertility-Figure-w-Baby/333297828344?hash=item4d9a1941f8%3Ag%3AG0MAAOSwT5pdVZ88&LH_Auction=1
"Aug 25, 2019 Rare_PRE COLUMBIAN Green Stone Jade Bead_Chunky Nugget_22.4 x 20.6 x 8.2mm",$9.99,"Miami, Florida, United States",worldtraveler57,https://www.ebay.com/itm/Rare-PRE-COLUMBIAN-Green-Stone-Jade-Bead-Chunky-Nugget-22-4-x-20-6-x-8-2mm/333300276993?hash=item4d9a3e9f01%3Ag%3A%7EhYAAOSwDrpdWZOB&LH_Auction=1
"Aug 25, 2019 Antique Pre Columbian Colombian Ceremonial Red Ware Pottery Footed Bowl Vessel",$34.00,"Pompano Beach, Florida, United States",findsofphoenix,https://www.ebay.com/itm/Antique-Pre-Columbian-Colombian-Ceremonial-Red-Ware-Pottery-Footed-Bowl-Vessel/293192823833?hash=item4443a77419%3Ag%3A4MUAAOSwcGhdWAsu&LH_Auction=1
"Aug 25, 2019 (GD-TL)Pre-Columbian Southern Arawak Effigy Axe Ca 300bc-600 ad",$65.00,"Akron, Ohio, United States",tadpole-32,https://www.ebay.com/itm/GD-TL-Pre-Columbian-Southern-Arawak-Effigy-Axe-Ca-300bc-600-ad/233316496130?hash=item3652bf3302%3Ag%3A%7EaoAAOSwJHZdT1Qy&LH_Auction=1
"Aug 25, 2019 PRE-COLUMBIAN_Green Stone Jade_Celt Axe Pendant_1 15/16"" Tall",$49.00,"Miami, Florida, United States",worldtraveler57,https://www.ebay.com/itm/PRE-COLUMBIAN-Green-Stone-Jade-Celt-Axe-Pendant-1-15-16-Tall/333297765256?hash=item4d9a184b88%3Ag%3ADscAAOSwQ8xdVYss&LH_Auction=1
"Aug 25, 2019 PRE COLUMBIAN_Mesoamerica_Olmec_Black Greenstone Jade_Celt Axe_Hand Tool_2 3/4""h",$37.33,"Miami, Florida, United States",worldtraveler57,https://www.ebay.com/itm/PRE-COLUMBIAN-Mesoamerica-Olmec-Black-Greenstone-Jade-Celt-Axe-Hand-Tool-2-3-4-h/352758974278?hash=item522212c746%3Ag%3APGIAAOSwoOddWXsd&LH_Auction=1
"Aug 25, 2019 PRE-COLUMBIAN_Blue Green Stone Carved Figural Pectoral_12.5 x 73.7 x 39.8mm",$43.00,"Miami, Florida, United States",worldtraveler57,https://www.ebay.com/itm/PRE-COLUMBIAN-Blue-Green-Stone-Carved-Figural-Pectoral-12-5-x-73-7-x-39-8mm/333297730633?hash=item4d9a17c449%3Ag%3AYQkAAOSwwptdVXx5&LH_Auction=1
"Aug 25, 2019 Ancient African Pre Columbian Pottery Redware Earthenware Incised Pot Vase",$68.89,"Earleville, Maryland, United States",collectiblesnbooksnstuff,https://www.ebay.com/itm/Ancient-African-Pre-Columbian-Pottery-Redware-Earthenware-Incised-Pot-Vase/223624574092?hash=item341110348c%3Ag%3A1WMAAOSwe5ZdVWdY&LH_Auction=1
"Aug 25, 2019 Lot of 4 ""Two Bits"" Early America Spanish Pirate Cob #6a",$3.36,"Saint Paul, Minnesota, United States",estatebureau,https://www.ebay.com/itm/Lot-of-4-Two-Bits-Early-America-Spanish-Pirate-Cob-6a/233318013216?hash=item3652d65920%3Ag%3A%7ExcAAOSwY-ldSE-L&LH_Auction=1
"Aug 24, 2019 3 Pirate Era - 1600's Early America Spanish Bronze Cobs Exact Lot Shown 9556",$11.55,"Saint Paul, Minnesota, United States",estatebureau,https://www.ebay.com/itm/3-Pirate-Era-1600s-Early-America-Spanish-Bronze-Cobs-Exact-Lot-Shown-9556/383112071212?hash=item593342482c%3Ag%3Ao54AAOSwTm9dSF2R&LH_Auction=1
"Aug 24, 2019 7000-3000 BC OLD COPPER CULTURE Large Fine SOCKET CONE POINT Mussatti Coll 29",$75.06,"Powell River, Canada",arbutus_auctions,https://www.ebay.com/itm/7000-3000-BC-OLD-COPPER-CULTURE-Large-Fine-SOCKET-CONE-POINT-Mussatti-Coll-29/401849346464?hash=item5d901669a0%3Ag%3ASaQAAOSw5f1dVi8Z&LH_Auction=1
"Aug 24, 2019 7000-3000 BC OLD COPPER CULTURE Large Fine SOCKET CONE POINT Mussatti Coll 29",$75.06,"Powell River, Canada",arbutus_auctions,https://www.ebay.com/itm/7000-3000-BC-OLD-COPPER-CULTURE-Large-Fine-SOCKET-CONE-POINT-Mussatti-Coll-29/401849346464?hash=item5d901669a0%3Ag%3ASaQAAOSw5f1dVi8Z&LH_Auction=1
"Aug 24, 2019 Large Precolumbian Mayan Pottery Head Belize AUTHENTIC Maya",$26.00,"Mount Vernon, Ohio, United States",origins-of-man,https://www.ebay.com/itm/Large-Precolumbian-Mayan-Pottery-Head-Belize-AUTHENTIC-Maya/233317546829?hash=item3652cf3b4d%3Ag%3ANEoAAOSweQxdW0qf&LH_Auction=1
"Aug 24, 2019 Precolumbian Pottery Condor Head PERU Authentic",$4.80,"Mount Vernon, Ohio, United States",origins-of-man,https://www.ebay.com/itm/Precolumbian-Pottery-Condor-Head-PERU-Authentic/233317541985?hash=item3652cf2861%3Ag%3A0VUAAOSwhkRdW0fm&LH_Auction=1
"Aug 24, 2019 Pre Columbian Pottery Dog Head MX Authentic",$13.01,"Mount Vernon, Ohio, United States",origins-of-man,https://www.ebay.com/itm/Pre-Columbian-Pottery-Dog-Head-MX-Authentic/233317533040?hash=item3652cf0570%3Ag%3AVjIAAOSwxOBdT4o1&LH_Auction=1
"Aug 24, 2019 Veracruz MX Pre Columbian Pottery Figure with Bitumen Decoration AUTHENTIC",$25.28,"Mount Vernon, Ohio, United States",origins-of-man,https://www.ebay.com/itm/Veracruz-MX-Pre-Columbian-Pottery-Figure-with-Bitumen-Decoration-AUTHENTIC/233317527364?hash=item3652ceef44%3Ag%3As%7EYAAOSwOzpdWz-P&LH_Auction=1
"Aug 24, 2019 OEM Remote Control For  Bose SoundTouch 300 Soundbar",$61.00,"Lunenburg, Massachusetts, United States",micco-1399,https://www.ebay.com/itm/OEM-Remote-Control-For-Bose-SoundTouch-300-Soundbar/174002346784?hash=item2883591b20%3Ag%3A2oIAAOSw4GJdWUIJ&LH_Auction=1
"Aug 24, 2019 Antique Spanish Baby Jesus Santo GLASS EYES Carved wood Central American Figure",$373.00,"Keswick, Virginia, United States",jpwokusa,https://www.ebay.com/itm/Antique-Spanish-Baby-Jesus-Santo-GLASS-EYES-Carved-wood-Central-American-Figure/133142658257?hash=item1effebbcd1%3Ag%3A06IAAOSw-0ddVBoC&LH_Auction=1
"Aug 24, 2019 Lot of 4 ""Two Bits"" Early America Spanish Pirate Cob #1a",$3.36,"Saint Paul, Minnesota, United States",estatebureau,https://www.ebay.com/itm/Lot-of-4-Two-Bits-Early-America-Spanish-Pirate-Cob-1a/383110709147?hash=item59332d7f9b%3Ag%3AdK8AAOSwAAJdTSAG&LH_Auction=1
"Aug 23, 2019 Hairspray Zac Efron as Singing Link Larkin 2007",$59.99,"Hoffman Estates, Illinois, United States",tnoland2012,https://www.ebay.com/itm/Hairspray-Zac-Efron-as-Singing-Link-Larkin-2007/323886399565?hash=item4b6922404d%3Ag%3AC0MAAOSwiR5dO9j8&LH_Auction=1
"Aug 23, 2019 3 Pirate Era - 1600's Early America Spanish Bronze Cobs Exact Lot Shown 9557",$7.50,"Saint Paul, Minnesota, United States",estatebureau,https://www.ebay.com/itm/3-Pirate-Era-1600s-Early-America-Spanish-Bronze-Cobs-Exact-Lot-Shown-9557/233316800425?hash=item3652c3d7a9%3Ag%3A6tcAAOSwqKFdSF2K&LH_Auction=1
"Aug 23, 2019 Awesome Precolumbian jade bead - heavy!",$108.00,"Upper Lake, California, United States",zimore,https://www.ebay.com/itm/Awesome-Precolumbian-jade-bead-heavy/293187350496?hash=item444353efe0%3Ag%3AfgkAAOSwSZ5dAXj%7E&LH_Auction=1
"Aug 23, 2019 ford mustang 1966","$1,000.00","Miami, Florida, United States",maykelope_0,https://www.ebay.com/itm/ford-mustang-1966/323883813077?hash=item4b68fac8d5%3Ag%3A%7E5cAAOSwRkJdU3Ju&LH_Auction=1
"Aug 23, 2019 PRE-COLUMBIAN_Costa Rican_Carved Stone Celt Axe_ 2 7/16"" h",$34.00,"Miami, Florida, United States",worldtraveler57,https://www.ebay.com/itm/PRE-COLUMBIAN-Costa-Rican-Carved-Stone-Celt-Axe-2-7-16-h/352756623630?hash=item5221eee90e%3Ag%3AXD0AAOSwsWddVvhD&LH_Auction=1
"Aug 23, 2019 PRE-COLUMBIAN_Cylindrical Tubular Shaped_Carved_Stone Bead_28.8 x 13.2 x 12.7mm",$15.50,"Miami, Florida, United States",worldtraveler57,https://www.ebay.com/itm/PRE-COLUMBIAN-Cylindrical-Tubular-Shaped-Carved-Stone-Bead-28-8-x-13-2-x-12-7mm/333298631686?hash=item4d9a258406%3Ag%3AR-kAAOSwG5NdVunB&LH_Auction=1
"Aug 23, 2019 Lot of 4 ""Two Bits"" Early America Spanish Pirate Cob #7a",$12.40,"Saint Paul, Minnesota, United States",estatebureau,https://www.ebay.com/itm/Lot-of-4-Two-Bits-Early-America-Spanish-Pirate-Cob-7a/233316412746?hash=item3652bded4a%3Ag%3AFMcAAOSwLVNdSE-t&LH_Auction=1
"Aug 23, 2019 Costa Rica Huetar Culture Mini Bowl Rattle Legs",$25.00,"Balsam Lake, Wisconsin, United States",fazzbender,https://www.ebay.com/itm/Costa-Rica-Huetar-Culture-Mini-Bowl-Rattle-Legs/133144259353?hash=item1f00042b19%3Ag%3AEbAAAOSwAUJdOw2N&LH_Auction=1
"Aug 23, 2019 SMALL FIGURAL POTTERY  JUG- PRE COLOMBIAN?",$50.00,"Saint Petersburg, Florida, United States",kybucsfan11,https://www.ebay.com/itm/SMALL-FIGURAL-POTTERY-JUG-PRE-COLOMBIAN/283582548176?hash=item4206d648d0%3Ag%3AGJIAAOSwfUZdVrbi&LH_Auction=1
"Aug 23, 2019 PRE-COLUMBIAN_Carved Green Stone Jade_Figural Pectoral_1 1/2"" h",$51.00,"Miami, Florida, United States",worldtraveler57,https://www.ebay.com/itm/PRE-COLUMBIAN-Carved-Green-Stone-Jade-Figural-Pectoral-1-1-2-h/352756412657?hash=item5221ebb0f1%3Ag%3AjEsAAOSwSp5dVrdZ&LH_Auction=1
"Aug 22, 2019 3 Pirate Era - 1600's Early America Spanish Bronze Cobs Exact Lot Shown 9558",$11.48,"Saint Paul, Minnesota, United States",estatebureau,https://www.ebay.com/itm/3-Pirate-Era-1600s-Early-America-Spanish-Bronze-Cobs-Exact-Lot-Shown-9558/383109155866?hash=item593315cc1a%3Ag%3ALxEAAOSwq3xdSF19&LH_Auction=1
"Aug 22, 2019 Lot of 4 ""Two Bits"" Early America Spanish Pirate Cob #3a",$3.27,"Saint Paul, Minnesota, United States",estatebureau,https://www.ebay.com/itm/Lot-of-4-Two-Bits-Early-America-Spanish-Pirate-Cob-3a/383109126381?hash=item59331558ed%3Ag%3AhvIAAOSwFaldUuJr&LH_Auction=1
"Aug 22, 2019 Pre-Columbian Huastec Head 4",$9.95,"Port Townsend, Washington, United States",ptsoon,https://www.ebay.com/itm/Pre-Columbian-Huastec-Head-4/173995288916?hash=item2882ed6954%3Ag%3AiYAAAOSwVXpdA%7ECy&LH_Auction=1
"Aug 22, 2019 Pre-Columbian Huastec Head 3",$9.95,"Port Townsend, Washington, United States",ptsoon,https://www.ebay.com/itm/Pre-Columbian-Huastec-Head-3/183918491544?hash=item2ad2657798%3Ag%3AaEoAAOSwJPVdA-%7Em&LH_Auction=1
"Aug 22, 2019 Pre-Columbian Huastec Head 2",$14.95,"Port Townsend, Washington, United States",ptsoon,https://www.ebay.com/itm/Pre-Columbian-Huastec-Head-2/173995288763?hash=item2882ed68bb%3Ag%3A3oEAAOSwiZddA-%7EA&LH_Auction=1
"Aug 22, 2019 PRE-COLUMBIAN Costa Rican Carved Olmec_Large Bead Fragment_10.7 x 30.2 x 19.7mm",$25.00,"Miami, Florida, United States",worldtraveler57,https://www.ebay.com/itm/PRE-COLUMBIAN-Costa-Rican-Carved-Olmec-Large-Bead-Fragment-10-7-x-30-2-x-19-7mm/352756640612?hash=item5221ef2b64%3Ag%3A5gEAAOSw2ipdVvzL&LH_Auction=1
"Aug 22, 2019 Lot of 4 ""Two Bits"" Early America Spanish Pirate Cob #5a",$3.25,"Saint Paul, Minnesota, United States",estatebureau,https://www.ebay.com/itm/Lot-of-4-Two-Bits-Early-America-Spanish-Pirate-Cob-5a/372741045288?hash=item56c918fc28%3Ag%3ADQoAAOSwoptdLJqu&LH_Auction=1
"Aug 22, 2019  1910 Coca-Cola Celluloid & Brass Watch Fob",$400.00,"Hitchcock, Texas, United States",jajoh5362,https://www.ebay.com/itm/1910-Coca-Cola-Celluloid-Brass-Watch-Fob/293185895157?hash=item44433dbaf5%3Ag%3Ax2EAAOSwqKFdUYqu&LH_Auction=1
"Aug 22, 2019 ANTIQUE RARE 1920’s MOTORCYCLE BICYCLE  Mechanical Push Horn KLAXON ?",$82.28,"Fairfax, California, United States",jalo-7462,https://www.ebay.com/itm/ANTIQUE-RARE-1920-s-MOTORCYCLE-BICYCLE-Mechanical-Push-Horn-KLAXON/143356934783?hash=item2160bd3a7f%3Ag%3A0m8AAOSwc81dVXZF&LH_Auction=1
"Aug 21, 2019 Mountain Mason Jar; Antique, Vintage, Scare, and Rare. Rocky Mountains. SQUARE",$7.99,"Riverside, California, United States",theodorgarlan_0,https://www.ebay.com/itm/Mountain-Mason-Jar-Antique-Vintage-Scare-and-Rare-Rocky-Mountains-SQUARE/392383409521?hash=item5b5bdfad71%3Ag%3A05EAAOSwiehcweik&LH_Auction=1
"Aug 21, 2019 3 Pirate Era - 1600's Early America Spanish Bronze Cobs Exact Lot Shown 9559",$10.26,"Saint Paul, Minnesota, United States",estatebureau,https://www.ebay.com/itm/3-Pirate-Era-1600s-Early-America-Spanish-Bronze-Cobs-Exact-Lot-Shown-9559/372740662639?hash=item56c913256f%3Ag%3AQyoAAOSwCdxdSF1u&LH_Auction=1
"Aug 21, 2019 CLAY EFFIGY PIPE MAN WITH HEADDRESS",$10.95,"Pana, Illinois, United States",diamond_s_farm,https://www.ebay.com/itm/CLAY-EFFIGY-PIPE-MAN-WITH-HEADDRESS/283580986931?hash=item4206be7633%3Ag%3A7egAAOSwrY1dQf6W&LH_Auction=1
"Aug 21, 2019 Pre-Columbian Black Jade Beads Set of Two, Authentic Central Mexico",$80.50,"West Palm Beach, Florida, United States",us.e548,https://www.ebay.com/itm/Pre-Columbian-Black-Jade-Beads-Set-of-Two-Authentic-Central-Mexico/153603859807?hash=item23c380e55f%3Ag%3Aum4AAOSwFDhdVFL3&LH_Auction=1
"Aug 21, 2019 Pre-Columbian Jasper Beads, Lot of 6, Mesoamerica",$51.05,"West Palm Beach, Florida, United States",us.e548,https://www.ebay.com/itm/Pre-Columbian-Jasper-Beads-Lot-of-6-Mesoamerica/153603850646?hash=item23c380c196%3Ag%3AK0AAAOSw3r5dVFD6&LH_Auction=1
"Aug 21, 2019 Pre-Columbian Jasper Beads, Lot of 7, Mesoamerica",$46.00,"West Palm Beach, Florida, United States",us.e548,https://www.ebay.com/itm/Pre-Columbian-Jasper-Beads-Lot-of-7-Mesoamerica/153603843824?hash=item23c380a6f0%3Ag%3AdCoAAOSwzwRdVE8a&LH_Auction=1
"Aug 21, 2019 PRE COLUMBIAN Jade Green Stone Large Hole_Disc_Ring Bead_6.6 x 18.1 x 18.2mm",$1.99,"Miami, Florida, United States",worldtraveler57,https://www.ebay.com/itm/PRE-COLUMBIAN-Jade-Green-Stone-Large-Hole-Disc-Ring-Bead-6-6-x-18-1-x-18-2mm/333296966717?hash=item4d9a0c1c3d%3Ag%3A%7Ey8AAOSw36tdVE8m&LH_Auction=1
"Aug 21, 2019 Pre-Columbian South American Clay Pot",$12.49,"West Palm Beach, Florida, United States",us.e548,https://www.ebay.com/itm/Pre-Columbian-South-American-Clay-Pot/153603836977?hash=item23c3808c31%3Ag%3AKzgAAOSwvA5dVE2r&LH_Auction=1
"Aug 21, 2019 Pre-Columbian Tripod Rattle Bowl, Authentic Mesoamerica",$31.90,"West Palm Beach, Florida, United States",us.e548,https://www.ebay.com/itm/Pre-Columbian-Tripod-Rattle-Bowl-Authentic-Mesoamerica/153603825773?hash=item23c380606d%3Ag%3AqTgAAOSwUWldVEtT&LH_Auction=1
"Aug 21, 2019 PRE COLUMBIAN Green Stone Jade_Spindle Whorl Bead_15.7 x 25.2 x 24.4mm",$4.25,"Miami, Florida, United States",worldtraveler57,https://www.ebay.com/itm/PRE-COLUMBIAN-Green-Stone-Jade-Spindle-Whorl-Bead-15-7-x-25-2-x-24-4mm/333296949792?hash=item4d9a0bda20%3Ag%3ASUkAAOSwPHZdVEn0&LH_Auction=1
"Aug 21, 2019 Pre-Columbian Copper Miniature Idol, Chimu-Incan",$256.00,"West Palm Beach, Florida, United States",us.e548,https://www.ebay.com/itm/Pre-Columbian-Copper-Miniature-Idol-Chimu-Incan/153603809522?hash=item23c38020f2%3Ag%3AoJ4AAOSw671dVEZz&LH_Auction=1
"Aug 21, 2019 Pre-Columbian Mayan Effigy Clay Pot, Central America",$28.00,"West Palm Beach, Florida, United States",us.e548,https://www.ebay.com/itm/Pre-Columbian-Mayan-Effigy-Clay-Pot-Central-America/153603794717?hash=item23c37fe71d%3Ag%3AJWgAAOSwf4ldVEOy&LH_Auction=1
