Object,Price,Location,Seller,Link
"Aug 29, 2019 ANCIENT LATE ROMA OR BYZANTINE MEDIEVAL BRONZE BELT MOUNT FITTINGS 300-600 AD.",$0.99,"EU, France",shtil42-4,https://www.ebay.com/itm/ANCIENT-LATE-ROMA-OR-BYZANTINE-MEDIEVAL-BRONZE-BELT-MOUNT-FITTINGS-300-600-AD/303261627221?hash=item469bcd3355%3Ag%3ASOQAAOSw%7ERldSxjF&LH_Auction=1
"Aug 29, 2019 BYZANTINE PERIOD BRONZE WEIGHT OR GAMING PIECE WITH RING AND DOT MOTIFS",$4.62,"Didcot, United Kingdom",antiquiti,https://www.ebay.com/itm/BYZANTINE-PERIOD-BRONZE-WEIGHT-OR-GAMING-PIECE-WITH-RING-AND-DOT-MOTIFS/153612256086?hash=item23c4010356%3Ag%3A8%7E0AAOSw5BpdXSLN&LH_Auction=1
"Aug 29, 2019 LATE ROMAN EARLY BYZANTINE ANCIENT BRONZE DECORATIVE OPENWORK PENDANT",$10.45,"Didcot, United Kingdom",antiquiti,https://www.ebay.com/itm/LATE-ROMAN-EARLY-BYZANTINE-ANCIENT-BRONZE-DECORATIVE-OPENWORK-PENDANT/153612274447?hash=item23c4014b0f%3Ag%3AXzgAAOSwpfNdXSdk&LH_Auction=1
"Aug 29, 2019 SUPERB ANCIENT BYZANTINE BRONZE RELIGIOUS CROSS PENDANT WITH GREEN STONE INSET",$68.85,"Didcot, United Kingdom",antiquiti,https://www.ebay.com/itm/SUPERB-ANCIENT-BYZANTINE-BRONZE-RELIGIOUS-CROSS-PENDANT-WITH-GREEN-STONE-INSET/153612192443?hash=item23c4000abb%3Ag%3AFi0AAOSwi%7EJdXRKK&LH_Auction=1
"Aug 29, 2019 Lot of 2 Ancient Byzantine Medieval Bronze Buckles Circa 700-1100 AD Very Rare",$0.99,"EU, France",martichworldcoins7,https://www.ebay.com/itm/Lot-of-2-Ancient-Byzantine-Medieval-Bronze-Buckles-Circa-700-1100-AD-Very-Rare/223633289581?hash=item341195316d%3Ag%3AI0MAAOSwFVldPCBt&LH_Auction=1
"Aug 29, 2019 Ancient roman coins lot 26",$10.00,"Bojnik, Serbia",nikoldodi-5,https://www.ebay.com/itm/Ancient-roman-coins-lot-26/303263502902?hash=item469be9d236%3Ag%3Aqi8AAOSwg8ldYZUK&LH_Auction=1
"Aug 29, 2019 Ancient roman coins lot 25",$10.50,"Bojnik, Serbia",nikoldodi-5,https://www.ebay.com/itm/Ancient-roman-coins-lot-25/303263501926?hash=item469be9ce66%3Ag%3A%7EO0AAOSwybZdYZSZ&LH_Auction=1
"Aug 29, 2019 Ancient roman coins lot 24",$10.00,"Bojnik, Serbia",nikoldodi-5,https://www.ebay.com/itm/Ancient-roman-coins-lot-24/303263499107?hash=item469be9c363%3Ag%3AvjoAAOSw%7Ec1dYZMB&LH_Auction=1
"Aug 29, 2019  RARE and unique ancient Roman bronze MILITARY DIPLOMA  I - II AD./part.",$260.00,"Europe , Bulgaria",roman_legion,https://www.ebay.com/itm/RARE-and-unique-ancient-Roman-bronze-MILITARY-DIPLOMA-I-II-AD-part/323888306782?hash=item4b693f5a5e%3Ag%3APJEAAOSw13ddRUC2&LH_Auction=1
"Aug 29, 2019 Lot ancient Byzantine coins, 8 pieces metal detector - interesting !!",$19.95,"Las Cruces, New Mexico, United States",razorman2,https://www.ebay.com/itm/Lot-ancient-Byzantine-coins-8-pieces-metal-detector-interesting/202762210508?hash=item2f3591cccc%3Ag%3AxJoAAOSwlGFdXoYD&LH_Auction=1
"Aug 28, 2019 Ancient roman coins lot 23",$10.50,"Bojnik, Serbia",nikoldodi-5,https://www.ebay.com/itm/Ancient-roman-coins-lot-23/303262595466?hash=item469bdbf98a%3Ag%3ALfIAAOSwhVFdYFGy&LH_Auction=1
"Aug 28, 2019 Ancient roman coins lot 22",$10.50,"Bojnik, Serbia",nikoldodi-5,https://www.ebay.com/itm/Ancient-roman-coins-lot-22/303262594864?hash=item469bdbf730%3Ag%3AUf0AAOSwlqtdYFFW&LH_Auction=1
"Aug 28, 2019 Ancient roman coins lot 21",$10.50,"Bojnik, Serbia",nikoldodi-5,https://www.ebay.com/itm/Ancient-roman-coins-lot-21/303262594165?hash=item469bdbf475%3Ag%3A4WwAAOSwKDddYE%7EK&LH_Auction=1
"Aug 28, 2019 Genuine Early Byzantine Cross Pendant Bronze 6th - 7th Century",$13.50,"Serbia, Serbia",vunakico,https://www.ebay.com/itm/Genuine-Early-Byzantine-Cross-Pendant-Bronze-6th-7th-Century/174004678702?hash=item28837cb02e%3Ag%3AceMAAOSwJ6Vb1CRG&LH_Auction=1
"Aug 28, 2019 Byzantine Iron Polygonal Weight Circa 500-700 AD weight 149gr,",$50.00,"Europe , Macedonia",stadimi77,https://www.ebay.com/itm/Byzantine-Iron-Polygonal-Weight-Circa-500-700-AD-weight-149gr/202762715694?hash=item2f3599822e%3Ag%3A0SwAAOSwEDBdGvYx&LH_Auction=1
"Aug 27, 2019 ANCIENT BYZANTINE POLYGONAL WEIGHT WITH RING AND DOT MOTIFS RARE",$2.71,"Didcot, United Kingdom",antiquiti,https://www.ebay.com/itm/ANCIENT-BYZANTINE-POLYGONAL-WEIGHT-WITH-RING-AND-DOT-MOTIFS-RARE/153610804722?hash=item23c3eaddf2%3Ag%3AIeQAAOSwyItdW7WR&LH_Auction=1
"Aug 27, 2019 rare medieval byzantine carved decorative BONE cross pendant!!!",$14.99,"Toledo, Ohio, United States",ms2015us,https://www.ebay.com/itm/rare-medieval-byzantine-carved-decorative-BONE-cross-pendant/174006031022?hash=item28839152ae%3Ag%3AaGcAAOSwi5FdWGfo&LH_Auction=1
"Aug 27, 2019  ANCIENT BYZANTINE / MEDIEVAL BRONZE RING--DETECTOR FIND",$15.37,"Stockton-on-tees, United Kingdom",johnboy2954,https://www.ebay.com/itm/ANCIENT-BYZANTINE-MEDIEVAL-BRONZE-RING-DETECTOR-FIND/352762079793?hash=item5222422a31%3Ag%3AT8EAAOSwnfFdXFsG&LH_Auction=1
"Aug 27, 2019 Ancient roman coins lot 20",$12.50,"Bojnik, Serbia",nikoldodi-5,https://www.ebay.com/itm/Ancient-roman-coins-lot-20/303261415264?hash=item469bc9f760%3Ag%3AgD4AAOSwvFNdXttd&LH_Auction=1
"Aug 27, 2019 Ancient roman coins lot 19",$10.00,"Bojnik, Serbia",nikoldodi-5,https://www.ebay.com/itm/Ancient-roman-coins-lot-19/303261412994?hash=item469bc9ee82%3Ag%3AMFIAAOSwJcldXtp6&LH_Auction=1
"Aug 27, 2019 Ancient roman coins lot 18",$10.00,"Bojnik, Serbia",nikoldodi-5,https://www.ebay.com/itm/Ancient-roman-coins-lot-18/303261405901?hash=item469bc9d2cd%3Ag%3AuVMAAOSwRmNdXtj3&LH_Auction=1
"Aug 27, 2019 LOVELY GROUP OF ANCIENT VIKING DECORATED GLASS BEADS",$42.00,"Moscow, Russian Federation",antic-mikhail,https://www.ebay.com/itm/LOVELY-GROUP-OF-ANCIENT-VIKING-DECORATED-GLASS-BEADS/183922354782?hash=item2ad2a06a5e%3Ag%3AQXsAAOSwy-ddSXZ1&LH_Auction=1
"Aug 26, 2019 ANCIENT BYZANTINE MEDIEVAL BRONZE RING WITH MONOGRAM ""C"" CIRCA 600-1000 AD.",$2.07,"EU, France",shtil42-4,https://www.ebay.com/itm/ANCIENT-BYZANTINE-MEDIEVAL-BRONZE-RING-WITH-MONOGRAM-C-CIRCA-600-1000-AD/303258663141?hash=item469b9ff8e5%3Ag%3APAkAAOSwOPldUKpz&LH_Auction=1
"Aug 26, 2019 LOT of 6pcs. ANCIENT ROMAN , BYZANTINE AND MEDIEVAL FINGER RINGS+++",$36.00,"..................., Norway",aurelius1962,https://www.ebay.com/itm/LOT-of-6pcs-ANCIENT-ROMAN-BYZANTINE-AND-MEDIEVAL-FINGER-RINGS/223629201154?hash=item341156cf02%3Ag%3AIl8AAOSwZotdWx0%7E&LH_Auction=1
"Aug 26, 2019 Ancient roman coins lot 17",$10.00,"Bojnik, Serbia",nikoldodi-5,https://www.ebay.com/itm/Ancient-roman-coins-lot-17/303260578026?hash=item469bbd30ea%3Ag%3AtDEAAOSwIXZdXthV&LH_Auction=1
"Aug 26, 2019 Ancient roman coins lot 16",$10.00,"Bojnik, Serbia",nikoldodi-5,https://www.ebay.com/itm/Ancient-roman-coins-lot-16/303260577641?hash=item469bbd2f69%3Ag%3ARAMAAOSwBPJdXtcS&LH_Auction=1
"Aug 26, 2019 Ancient roman coins lot 15",$10.00,"Bojnik, Serbia",nikoldodi-5,https://www.ebay.com/itm/Ancient-roman-coins-lot-15/303260575852?hash=item469bbd286c%3Ag%3A4z0AAOSwDwJdXtWQ&LH_Auction=1
"Aug 25, 2019 Byzantine large bronze follis of emperor Justinian I (527-565) Thessaloniki mint",$30.00,"LIMASSOL, Cyprus",charmonas,https://www.ebay.com/itm/Byzantine-large-bronze-follis-of-emperor-Justinian-I-527-565-Thessaloniki-mint/173999842356?hash=item288332e434%3Ag%3Az1AAAOSwxZVdV7xk&LH_Auction=1
"Aug 25, 2019 ANCIENT BRONZE ENAMEL CROSS. RELIGIOUS ARTIFACT 18 - 19 CENTURY. 43 mm. (R.070)",$9.00,"St.-Petersburg, Russian Federation",monetkinspb,https://www.ebay.com/itm/ANCIENT-BRONZE-ENAMEL-CROSS-RELIGIOUS-ARTIFACT-18-19-CENTURY-43-mm-R-070/293189781849?hash=item4443790959%3Ag%3ApecAAOSwsS9dVdK-&LH_Auction=1
"Aug 25, 2019 ANCIENT BIG BRONZE CROSS. RELIGIOUS ARTIFACT 18-19 CENTURY. 86 mm. (R.087)",$79.00,"St.-Petersburg, Russian Federation",monetkinspb,https://www.ebay.com/itm/ANCIENT-BIG-BRONZE-CROSS-RELIGIOUS-ARTIFACT-18-19-CENTURY-86-mm-R-087/293189767712?hash=item444378d220%3Ag%3AHbMAAOSwlGNdVELx&LH_Auction=1
"Aug 25, 2019 ANCIENT VERY BIG BRONZE CROSS. RELIGIOUS ARTIFACT 18 - 19 CENTURY 116 mm (R.073)",$69.00,"St.-Petersburg, Russian Federation",monetkinspb,https://www.ebay.com/itm/ANCIENT-VERY-BIG-BRONZE-CROSS-RELIGIOUS-ARTIFACT-18-19-CENTURY-116-mm-R-073/293189760827?hash=item444378b73b%3Ag%3AM-IAAOSwWXddVCo9&LH_Auction=1
"Aug 25, 2019 Ancient roman coins lot 6",$10.00,"Bojnik, Serbia",nikoldodi-5,https://www.ebay.com/itm/Ancient-roman-coins-lot-6/303259534578?hash=item469bad44f2%3Ag%3AzDQAAOSw31pdWcJ0&LH_Auction=1
"Aug 25, 2019 Ancient roman coins lot 5",$10.00,"Bojnik, Serbia",nikoldodi-5,https://www.ebay.com/itm/Ancient-roman-coins-lot-5/303259574925?hash=item469bade28d%3Ag%3AuxkAAOSwpIJdXHd9&LH_Auction=1
"Aug 25, 2019 Ancient roman coins lot 4",$10.00,"Bojnik, Serbia",nikoldodi-5,https://www.ebay.com/itm/Ancient-roman-coins-lot-4/303259572985?hash=item469baddaf9%3Ag%3AWVoAAOSwl41dXHbd&LH_Auction=1
"Aug 25, 2019 Ancient roman coins lot 3",$10.00,"Bojnik, Serbia",nikoldodi-5,https://www.ebay.com/itm/Ancient-roman-coins-lot-3/303259534741?hash=item469bad4595%3Ag%3A8DYAAOSwZapdWxz0&LH_Auction=1
"Aug 25, 2019 ANCIENT BYZANTINE POLYGONAL WEIGHT WITH RING AND DOT MOTIFS RARE",$42.54,"Didcot, United Kingdom",antiquiti,https://www.ebay.com/itm/ANCIENT-BYZANTINE-POLYGONAL-WEIGHT-WITH-RING-AND-DOT-MOTIFS-RARE/153606267874?hash=item23c3a5a3e2%3Ag%3ACFcAAOSwQ7pdVrWE&LH_Auction=1
"Aug 25, 2019  ANCIENT BYZANTINE SILVER RELIGIOUS CRUCIFIX CROSS PENDANT W/ DEPICTION OF CHRIS",$36.89,"Didcot, United Kingdom",antiquiti,https://www.ebay.com/itm/ANCIENT-BYZANTINE-SILVER-RELIGIOUS-CRUCIFIX-CROSS-PENDANT-W-DEPICTION-OF-CHRIS/153606238920?hash=item23c3a532c8%3Ag%3AaT4AAOSwCzJdVrSY&LH_Auction=1
"Aug 25, 2019 Ancient roman coins lot 3",$10.00,"Bojnik, Serbia",nikoldodi-5,https://www.ebay.com/itm/Ancient-roman-coins-lot-3/303259534741?hash=item469bad4595%3Ag%3A8DYAAOSwZapdWxz0&LH_Auction=1
"Aug 25, 2019 Ancient roman coins lot 6",$10.00,"Bojnik, Serbia",nikoldodi-5,https://www.ebay.com/itm/Ancient-roman-coins-lot-6/303259534578?hash=item469bad44f2%3Ag%3AzDQAAOSw31pdWcJ0&LH_Auction=1
"Aug 25, 2019 Ancient roman coins lot 7",$10.00,"Bojnik, Serbia",nikoldodi-5,https://www.ebay.com/itm/Ancient-roman-coins-lot-7/303259534460?hash=item469bad447c%3Ag%3A-Z8AAOSwfSJdVdSm&LH_Auction=1
"Aug 25, 2019 SUPERB ANCIENT BYZANTINE SILVER RING WITH DECORATED BEZEL. VERY FINE STATE",$46.72,"Didcot, United Kingdom",antiquiti,https://www.ebay.com/itm/SUPERB-ANCIENT-BYZANTINE-SILVER-RING-WITH-DECORATED-BEZEL-VERY-FINE-STATE/153606217247?hash=item23c3a4de1f%3Ag%3ActsAAOSwJkNdVrI7&LH_Auction=1
"Aug 25, 2019 4376	Ancient Byzantine bronzе cross 9-10 century",$1.22,"London, United Kingdom",petronius_2008,https://www.ebay.com/itm/4376-Ancient-Byzantine-bronz-cross-9-10-century/183920696784?hash=item2ad2871dd0%3Ag%3AfS0AAOSwefldVXRQ&LH_Auction=1
"Aug 25, 2019 Ancient Byzantine Bronze Reliquary Cross 6th century A.D L= 63x38mm, 20gr.Christ",$100.00,"Tilburg, Netherlands",emiliyan_pavlov,https://www.ebay.com/itm/Ancient-Byzantine-Bronze-Reliquary-Cross-6th-century-A-D-L-63x38mm-20gr-Christ/223627665182?hash=item34113f5f1e%3Ag%3Ag88AAOSwOvRdWWb8&LH_Auction=1
"Aug 25, 2019 LOT OF 9 OTTOMAN GOLD COINS TO CATALOGUE. VERY NICE ITEMS!",$349.00,"LIMASSOL, Cyprus",charmonas,https://www.ebay.com/itm/LOT-OF-9-OTTOMAN-GOLD-COINS-TO-CATALOGUE-VERY-NICE-ITEMS/174001412603?hash=item28834ad9fb%3Ag%3Ah6MAAOSwwKZdIt7t&LH_Auction=1
"Aug 25, 2019 Byzantine bronze follis of emperor Heraclius (610-641), dated 613 AD.",$7.00,"LIMASSOL, Cyprus",charmonas,https://www.ebay.com/itm/Byzantine-bronze-follis-of-emperor-Heraclius-610-641-dated-613-AD/174001406651?hash=item28834ac2bb%3Ag%3AP5wAAOSwPD5dLCT6&LH_Auction=1
"Aug 25, 2019 BYZANTINE LEAD SEAL/ BYZANZ SIEGEL WITH MOTHER OF GOD/INSCRIPTION. NICE PIECE!",$43.00,"LIMASSOL, Cyprus",charmonas,https://www.ebay.com/itm/BYZANTINE-LEAD-SEAL-BYZANZ-SIEGEL-WITH-MOTHER-OF-GOD-INSCRIPTION-NICE-PIECE/173999852010?hash=item28833309ea%3Ag%3Aax4AAOSwFOVdV8B2&LH_Auction=1
"Aug 25, 2019 BYZANTINE LEAD SEAL/ BYZANZ SIEGEL ICONOGRAPHICAL WITH SAINTS GEORGE/DEMETRIOS.",$49.00,"LIMASSOL, Cyprus",charmonas,https://www.ebay.com/itm/BYZANTINE-LEAD-SEAL-BYZANZ-SIEGEL-ICONOGRAPHICAL-WITH-SAINTS-GEORGE-DEMETRIOS/173999849945?hash=item28833301d9%3Ag%3ASa0AAOSwEKpdV76N&LH_Auction=1
"Aug 24, 2019 Ancient iron arrow head Roman Byzantine Viking Medieval Crusader 100-1300 AD #46",$8.00,"Europe , Macedonia",stadimi77,https://www.ebay.com/itm/Ancient-iron-arrow-head-Roman-Byzantine-Viking-Medieval-Crusader-100-1300-AD-46/202757237649?hash=item2f3545eb91%3Ag%3A9NcAAOSwJ0xdVPA3&LH_Auction=1
"Aug 24, 2019 Ancient iron arrow head Roman Byzantine Viking Medieval Crusader 100-1300 AD #45",$7.00,"Europe , Macedonia",stadimi77,https://www.ebay.com/itm/Ancient-iron-arrow-head-Roman-Byzantine-Viking-Medieval-Crusader-100-1300-AD-45/202757237340?hash=item2f3545ea5c%3Ag%3A5DcAAOSw-ZVdVPAY&LH_Auction=1
"Aug 24, 2019 Ancient iron arrow head Roman Byzantine Viking Medieval Crusader 100-1300 AD #44",$6.00,"Europe , Macedonia",stadimi77,https://www.ebay.com/itm/Ancient-iron-arrow-head-Roman-Byzantine-Viking-Medieval-Crusader-100-1300-AD-44/202757237077?hash=item2f3545e955%3Ag%3AHAgAAOSwX6tdVO%7Et&LH_Auction=1
"Aug 24, 2019 Ancient iron arrow head Roman Byzantine Viking Medieval Crusader 100-1300 AD #43",$7.00,"Europe , Macedonia",stadimi77,https://www.ebay.com/itm/Ancient-iron-arrow-head-Roman-Byzantine-Viking-Medieval-Crusader-100-1300-AD-43/202757236976?hash=item2f3545e8f0%3Ag%3A1BIAAOSwPMhdVO%7EE&LH_Auction=1
"Aug 24, 2019 Ancient iron arrow head Roman Byzantine Viking Medieval Crusader 100-1300 AD #42",$6.00,"Europe , Macedonia",stadimi77,https://www.ebay.com/itm/Ancient-iron-arrow-head-Roman-Byzantine-Viking-Medieval-Crusader-100-1300-AD-42/202757236889?hash=item2f3545e899%3Ag%3AnXMAAOSwoTtdVO-O&LH_Auction=1
"Aug 24, 2019 Ancient iron arrow head Roman Byzantine Viking Medieval Crusader 100-1300 AD #41",$7.00,"Europe , Macedonia",stadimi77,https://www.ebay.com/itm/Ancient-iron-arrow-head-Roman-Byzantine-Viking-Medieval-Crusader-100-1300-AD-41/202757236710?hash=item2f3545e7e6%3Ag%3AcHsAAOSwexddVO9g&LH_Auction=1
"Aug 24, 2019 Ancient iron arrow head Roman Byzantine Viking Medieval Crusader 100-1300 AD #39",$6.50,"Europe , Macedonia",stadimi77,https://www.ebay.com/itm/Ancient-iron-arrow-head-Roman-Byzantine-Viking-Medieval-Crusader-100-1300-AD-39/202757236404?hash=item2f3545e6b4%3Ag%3AWPcAAOSwFDBdVO7g&LH_Auction=1
"Aug 24, 2019 Ancient iron arrow head Roman Byzantine Viking Medieval Crusader 100-1300 AD #37",$6.00,"Europe , Macedonia",stadimi77,https://www.ebay.com/itm/Ancient-iron-arrow-head-Roman-Byzantine-Viking-Medieval-Crusader-100-1300-AD-37/202757236199?hash=item2f3545e5e7%3Ag%3AlmcAAOSwld9dVO6a&LH_Auction=1
"Aug 24, 2019 Ancient iron arrow head Roman Byzantine Viking Medieval Crusader 100-1300 AD #36",$6.50,"Europe , Macedonia",stadimi77,https://www.ebay.com/itm/Ancient-iron-arrow-head-Roman-Byzantine-Viking-Medieval-Crusader-100-1300-AD-36/202757236063?hash=item2f3545e55f%3Ag%3AvI8AAOSwQ8xdVO5q&LH_Auction=1
"Aug 24, 2019 Ancient iron arrow head Roman Byzantine Viking Medieval Crusader 100-1300 AD #34",$7.00,"Europe , Macedonia",stadimi77,https://www.ebay.com/itm/Ancient-iron-arrow-head-Roman-Byzantine-Viking-Medieval-Crusader-100-1300-AD-34/202757235816?hash=item2f3545e468%3Ag%3AUN0AAOSwj4ldVO4i&LH_Auction=1
"Aug 24, 2019 Ancient iron arrow head Roman Byzantine Viking Medieval Crusader 100-1300 AD #33",$6.00,"Europe , Macedonia",stadimi77,https://www.ebay.com/itm/Ancient-iron-arrow-head-Roman-Byzantine-Viking-Medieval-Crusader-100-1300-AD-33/202757235180?hash=item2f3545e1ec%3Ag%3Aqh0AAOSwdkxdVO36&LH_Auction=1
"Aug 24, 2019 Ancient iron arrow head Roman Byzantine Viking Medieval Crusader 100-1300 AD #32",$8.00,"Europe , Macedonia",stadimi77,https://www.ebay.com/itm/Ancient-iron-arrow-head-Roman-Byzantine-Viking-Medieval-Crusader-100-1300-AD-32/202757234808?hash=item2f3545e078%3Ag%3ATR0AAOSwbWhdVO3V&LH_Auction=1
"Aug 24, 2019 Ancient iron arrow head Roman Byzantine Viking Medieval Crusader 100-1300 AD #31",$7.00,"Europe , Macedonia",stadimi77,https://www.ebay.com/itm/Ancient-iron-arrow-head-Roman-Byzantine-Viking-Medieval-Crusader-100-1300-AD-31/202757234709?hash=item2f3545e015%3Ag%3AzbAAAOSwe%7EtdVO2m&LH_Auction=1
"Aug 24, 2019 Ancient iron arrow head Roman Byzantine Viking Medieval Crusader 100-1300 AD #28",$7.00,"Europe , Macedonia",stadimi77,https://www.ebay.com/itm/Ancient-iron-arrow-head-Roman-Byzantine-Viking-Medieval-Crusader-100-1300-AD-28/202757233996?hash=item2f3545dd4c%3Ag%3A1SgAAOSwm2ddVOxy&LH_Auction=1
"Aug 24, 2019 Ancient iron arrow head Roman Byzantine Viking Medieval Crusader 100-1300 AD #24",$6.00,"Europe , Macedonia",stadimi77,https://www.ebay.com/itm/Ancient-iron-arrow-head-Roman-Byzantine-Viking-Medieval-Crusader-100-1300-AD-24/202757233026?hash=item2f3545d982%3Ag%3AvHEAAOSwC51dVOuv&LH_Auction=1
"Aug 24, 2019 Ancient iron arrow head Roman Byzantine Viking Medieval Crusader 100-1300 AD #23",$6.00,"Europe , Macedonia",stadimi77,https://www.ebay.com/itm/Ancient-iron-arrow-head-Roman-Byzantine-Viking-Medieval-Crusader-100-1300-AD-23/202757232873?hash=item2f3545d8e9%3Ag%3AJUEAAOSwMXldVOt4&LH_Auction=1
"Aug 24, 2019 Ancient iron arrow head Roman Byzantine Viking Medieval Crusader 100-1300 AD #21",$7.00,"Europe , Macedonia",stadimi77,https://www.ebay.com/itm/Ancient-iron-arrow-head-Roman-Byzantine-Viking-Medieval-Crusader-100-1300-AD-21/202757229884?hash=item2f3545cd3c%3Ag%3ALiYAAOSwHBZdVOsV&LH_Auction=1
"Aug 24, 2019 Ancient iron arrow head Roman Byzantine Viking Medieval Crusader 100-1300 AD #19",$7.00,"Europe , Macedonia",stadimi77,https://www.ebay.com/itm/Ancient-iron-arrow-head-Roman-Byzantine-Viking-Medieval-Crusader-100-1300-AD-19/202757224136?hash=item2f3545b6c8%3Ag%3AnMsAAOSw7k9dVOjn&LH_Auction=1
"Aug 24, 2019 Ancient iron arrow head Roman Byzantine Viking Medieval Crusader 100-1300 AD #18",$6.00,"Europe , Macedonia",stadimi77,https://www.ebay.com/itm/Ancient-iron-arrow-head-Roman-Byzantine-Viking-Medieval-Crusader-100-1300-AD-18/202757224027?hash=item2f3545b65b%3Ag%3AEe4AAOSwXKNdVOix&LH_Auction=1
"Aug 24, 2019 Ancient iron arrow head Roman Byzantine Viking Medieval Crusader 100-1300 AD #16",$9.00,"Europe , Macedonia",stadimi77,https://www.ebay.com/itm/Ancient-iron-arrow-head-Roman-Byzantine-Viking-Medieval-Crusader-100-1300-AD-16/202757223327?hash=item2f3545b39f%3Ag%3A%7ESwAAOSwo6RdVOhR&LH_Auction=1
"Aug 24, 2019 Ancient iron arrow head Roman Byzantine Viking Medieval Crusader 100-1300 AD #14",$7.00,"Europe , Macedonia",stadimi77,https://www.ebay.com/itm/Ancient-iron-arrow-head-Roman-Byzantine-Viking-Medieval-Crusader-100-1300-AD-14/202757223010?hash=item2f3545b262%3Ag%3Af-QAAOSwwY5dVOfj&LH_Auction=1
"Aug 24, 2019 Ancient iron arrow head Roman Byzantine Viking Medieval Crusader 100-1300 AD #13",$7.50,"Europe , Macedonia",stadimi77,https://www.ebay.com/itm/Ancient-iron-arrow-head-Roman-Byzantine-Viking-Medieval-Crusader-100-1300-AD-13/202757222369?hash=item2f3545afe1%3Ag%3ADhUAAOSwu1tdVOeo&LH_Auction=1
"Aug 24, 2019 Ancient iron arrow head Roman Byzantine Viking Medieval Crusader 100-1300 AD #12",$7.00,"Europe , Macedonia",stadimi77,https://www.ebay.com/itm/Ancient-iron-arrow-head-Roman-Byzantine-Viking-Medieval-Crusader-100-1300-AD-12/202757222251?hash=item2f3545af6b%3Ag%3ALc4AAOSwfKVdVOdy&LH_Auction=1
"Aug 24, 2019 Ancient iron arrow head Roman Byzantine Viking Medieval Crusader 100-1300 AD #11",$6.00,"Europe , Macedonia",stadimi77,https://www.ebay.com/itm/Ancient-iron-arrow-head-Roman-Byzantine-Viking-Medieval-Crusader-100-1300-AD-11/202757222078?hash=item2f3545aebe%3Ag%3AfosAAOSwYgNdVOco&LH_Auction=1
"Aug 24, 2019 Ancient iron arrow head Roman Byzantine Viking Medieval Crusader 100-1300 AD #9",$10.00,"Europe , Macedonia",stadimi77,https://www.ebay.com/itm/Ancient-iron-arrow-head-Roman-Byzantine-Viking-Medieval-Crusader-100-1300-AD-9/202757218562?hash=item2f3545a102%3Ag%3AurAAAOSwT8FdVOO-&LH_Auction=1
"Aug 24, 2019 Ancient iron arrow head Roman Byzantine Viking Medieval Crusader 100-1300 AD #8",$13.00,"Europe , Macedonia",stadimi77,https://www.ebay.com/itm/Ancient-iron-arrow-head-Roman-Byzantine-Viking-Medieval-Crusader-100-1300-AD-8/202757218263?hash=item2f35459fd7%3Ag%3A2xwAAOSwlbZdVOOc&LH_Auction=1
"Aug 24, 2019 Ancient iron arrow head Roman Byzantine Viking Medieval Crusader 100-1300 AD #7",$7.00,"Europe , Macedonia",stadimi77,https://www.ebay.com/itm/Ancient-iron-arrow-head-Roman-Byzantine-Viking-Medieval-Crusader-100-1300-AD-7/202757218121?hash=item2f35459f49%3Ag%3AXWYAAOSw6OFdVONk&LH_Auction=1
"Aug 24, 2019 Ancient iron arrow head Roman Byzantine Viking Medieval Crusader 100-1300 AD #6",$7.00,"Europe , Macedonia",stadimi77,https://www.ebay.com/itm/Ancient-iron-arrow-head-Roman-Byzantine-Viking-Medieval-Crusader-100-1300-AD-6/202757217901?hash=item2f35459e6d%3Ag%3AXvgAAOSwOXldVOMw&LH_Auction=1
"Aug 24, 2019 Ancient iron arrow head Roman Byzantine Viking Medieval Crusader 100-1300 AD #5",$7.00,"Europe , Macedonia",stadimi77,https://www.ebay.com/itm/Ancient-iron-arrow-head-Roman-Byzantine-Viking-Medieval-Crusader-100-1300-AD-5/202757217788?hash=item2f35459dfc%3Ag%3AgVUAAOSwTOddVOL7&LH_Auction=1
"Aug 24, 2019 Ancient iron arrow head Roman Byzantine Viking Medieval Crusader 100-1300 AD #1",$7.00,"Europe , Macedonia",stadimi77,https://www.ebay.com/itm/Ancient-iron-arrow-head-Roman-Byzantine-Viking-Medieval-Crusader-100-1300-AD-1/202757216812?hash=item2f35459a2c%3Ag%3AFqcAAOSwX6tdVOHJ&LH_Auction=1
"Aug 24, 2019 Ancient Byzantine Bronze Cross Depicting Jesus Christ Excellent Condition",$24.50,"Fayetteville, Arkansas, United States",anaktisi_historia,https://www.ebay.com/itm/Ancient-Byzantine-Bronze-Cross-Depicting-Jesus-Christ-Excellent-Condition/254333661824?hash=item3b3777b280%3Ag%3A%7EgcAAOSwIx1dBm2z&LH_Auction=1
"Aug 24, 2019 EXTREMELY RARE, LATE BYZANTINE IRON D-SHAPED KEY (RING-KEY) CIRCA 1000-1200 AD.",$11.99,"New York, New York, United States",slsantiq1,https://www.ebay.com/itm/EXTREMELY-RARE-LATE-BYZANTINE-IRON-D-SHAPED-KEY-RING-KEY-CIRCA-1000-1200-AD/273969775932?hash=item3fc9df053c%3Ag%3AlMEAAOSw3tZc6Ft9&LH_Auction=1
